VR,SS,ANX,INT
4.807982836523838621e+00,2.952983563459027128e+00,1.899618658629024237e+00,2.031971563412286130e+00
3.296502470047829370e+00,1.817793517698404138e+00,2.002377208218657056e+00,1.905557175459975383e+00
4.904339386659283484e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.635150304341924876e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.735099222435050770e+00,1.467007499494451306e+00,2.620116802858714511e+00,1.287100142989354490e+00
3.767914020788520446e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.735591105660786226e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.078279993083798516e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.672926662392372421e+00,2.216130366685076680e+00,2.217293762026704140e+00
1.539944450657255270e+00,1.592126773988955524e+00,3.089876518184828225e+00,2.458722392426424541e+00
2.757033222574721609e+00,1.727697951032393764e+00,2.419635287671489277e+00,2.673130893051621548e+00
4.792295883481134666e+00,1.856779610325622887e+00,1.219942772360398831e+00,2.348057190961585050e+00
3.119902589386458480e+00,1.705355008847616594e+00,1.226459968931945310e+00,1.920367927107863304e+00
3.244633119897738283e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.620959403579660840e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.475712945915951479e+00,2.156314013195845369e+00,2.233194277933229444e+00,1.545773098027425352e+00
4.410837062057953339e+00,1.651127630462407181e+00,2.554584546997556327e+00,1.928725568838459914e+00
4.535593562877540563e+00,2.282623161295051606e+00,2.257279668098950864e+00,2.629216323319096382e+00
1.849636821157106148e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.476877583311728248e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.290631907270956891e+00,1.772704876156654841e+00,1.070455973342835154e+00,2.522470518136040063e+00
3.011907418296593697e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.800633969906643372e+00,1.485731621243186362e+00,1.091253489074851313e+00,2.391722286656762453e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.774616545438599147e+00,1.286506291398888724e+00,1.908437616734053099e+00,1.987377654295035656e+00
2.420511281690501448e+00,2.022149204560746316e+00,1.601726140599642134e+00,2.691055212802162977e+00
2.688201949174412686e+00,2.232685276088099968e+00,1.725244040561307202e+00,1.592817745142858676e+00
3.230450057804921116e+00,2.539148369931947258e+00,1.354845163078878034e+00,2.379186184427731554e+00
5.000000000000000000e+00,1.777390005913913607e+00,1.577878555142574246e+00,2.507445059513494279e+00
2.867681359436930588e+00,1.608397531005421266e+00,2.599070332403134564e+00,2.458081769270613837e+00
2.570116393542251743e+00,2.052013023888650700e+00,1.588933414637030861e+00,1.647158925153974440e+00
4.230931836542635160e+00,1.856997618706858422e+00,1.154873686035200020e+00,2.021550481534733823e+00
4.719941330960432779e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.126810789992482853e+00,1.138206139830096886e+00,4.060160494027431177e+00,1.381448900097538512e+00
4.892852757082946979e+00,1.010025610028955523e+00,1.422616359602480562e+00,2.015419070669517865e+00
2.039691590311227820e+00,1.661178223207474769e+00,2.541262826449954826e+00,2.730261644596638337e+00
3.313785456005134744e+00,1.218613591461096712e+00,1.438641620585863423e+00,2.235116294223367550e+00
1.389931961808934968e+00,1.428212138723339741e+00,2.088377302060139939e+00,2.107084405312956932e+00
2.153402124727437972e+00,1.997892412901357773e+00,1.515512381304272571e+00,2.384830703840794097e+00
3.677314689482794385e+00,1.340606792518969526e+00,1.190956653422646117e+00,2.660114292577225203e+00
4.296357194648376954e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.068369371559564129e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.946417117617437853e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.741372476294618110e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.285931706581870948e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.510229290253153778e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.922143159061215911e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.101997698575616358e+00,3.388598262524436855e+00,1.046788798531962827e+00
3.273243241623798649e+00,1.214830273079798184e+00,3.756074183353242280e+00,2.044779986107646774e+00
4.285901030827553804e+00,1.933070269246630168e+00,2.412064284753733467e+00,1.965579718727183955e+00
4.966379032450968012e+00,1.588242025696668502e+00,2.945255704225401949e+00,1.014060971312363391e+00
3.983771020370324489e+00,1.425564279458012340e+00,3.114513115139923016e+00,1.900659466076730197e+00
2.245198743375275363e+00,1.551952854461605025e+00,3.384770673339613900e+00,2.115826557496033988e+00
3.233787870478721960e+00,1.524160526107716018e+00,2.648215339728515083e+00,3.412982605683265724e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.453409458621909067e+00,1.055971043738343607e+00,2.057637447448431356e+00,2.286755918871616888e+00
3.941015171449473442e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.737976747894189433e+00,1.335755946564490815e+00,2.678262308377109768e+00,2.835681203464854860e+00
4.480394026217414449e+00,1.199170352407022078e+00,2.220527337228745957e+00,1.257758969809983363e+00
3.775643922563747701e+00,1.472723076047136148e+00,2.317804851153501211e+00,1.557413561975935279e+00
3.488593648630730293e+00,1.464387813922870318e+00,1.577645935397217203e+00,1.712893817681300446e+00
3.334351959241963925e+00,1.634106702400912381e+00,1.827152286283650007e+00,1.507990302546471595e+00
3.221451934915238624e+00,1.852730510084461990e+00,1.097897705755437103e+00,1.504764180260595108e+00
3.470606741156267105e+00,1.567081471021654071e+00,1.866393911231767788e+00,2.920367247548981471e+00
4.651536048233903209e+00,1.605349785465072010e+00,2.087463434522806693e+00,1.460811238571898318e+00
3.792527843181394687e+00,1.527928367815687194e+00,1.842232945518541554e+00,1.758521379121720019e+00
2.713823748064088104e+00,1.408653767695851045e+00,1.628888241097733003e+00,1.367682797751789359e+00
3.883712052341968590e+00,1.061347331291271123e+00,2.852963401805224564e+00,2.265281002358936036e+00
3.049732025342342112e+00,2.335498639612815452e+00,2.279059882853617047e+00,2.180771897731810682e+00
2.005706209567215126e+00,2.316425211747763502e+00,1.741173550617348909e+00,2.184076273821619729e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.508185283313397740e+00,1.098902336435012783e+00,1.534137074663061151e+00,1.736252993225702479e+00
