VR1,VR2,VR3,VR4,VR5,VR6
1.503447740009767220e+00,2.367148229855274177e+00,3.189099156896273435e+00,5.162296893608665727e+00,2.585963824870983530e+00,4.250798879849208234e+00
2.295609204873813702e+00,2.722251254919298091e+00,3.769658851456455739e+00,4.713835531575438331e+00,4.246462418761212554e+00,2.619167218711012879e+00
1.439626337453607796e-01,4.401050407223383587e+00,4.985462619375908844e+00,4.597903380098061987e+00,3.174487070482202355e+00,3.960750439733391470e+00
1.709648073849225902e+00,2.292252661860033847e+00,6.556474324548585919e+00,4.400661206630438471e+00,4.433282136023962927e+00,3.479012295412653000e+00
1.228480739557196832e+00,3.540947393607208671e+00,7.487156659133869852e+00,3.375005408270208562e+00,2.972716961287884985e+00,5.263061239062956531e+00
1.507900029862506264e+00,1.773592205088719398e+00,7.225971061249454763e+00,4.232351507157185111e+00,3.319911382247414444e+00,3.191926049037001611e+00
2.803447139593897575e+00,2.171055625210178697e+00,6.733258601163943702e+00,2.868399710649013556e+00,4.375089558204452445e+00,3.968575653667416603e+00
3.055484349978155212e+00,3.358776680409855331e+00,4.100876602057467402e+00,4.754880964959698808e+00,1.065673777324006366e+00,6.835061743855687766e+00
9.809863037485453408e-01,3.507211921967973378e+00,3.775621249460390239e+00,2.945286287085836285e+00,1.810295224492879385e+00,4.979786598140339748e+00
2.340374041200254052e+00,2.337662367652071360e+00,4.292507247103786838e+00,4.309269142076837866e+00,3.452600669462071448e+00,4.061048904546728622e+00
2.466013831902020392e+00,3.138419623549152604e+00,5.032724017928212668e+00,5.810502456405044924e+00,4.880174895033722038e+00,3.435431026241746011e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.462092281304558927e+00,6.237142417777472581e-01,4.500051583133877209e+00,4.211006042619509060e+00,3.636325862856341296e+00,5.261522953372085531e+00
4.425477396313808320e+00,4.031618363791144688e+00,4.921637021138592694e+00,4.396723690981365174e+00,2.443620083529826292e+00,3.708708090791094314e+00
3.617060468482334645e+00,5.347155461227965034e+00,3.912249957932222522e+00,4.035096706466336336e+00,5.065341172736694375e+00,3.810496880739881131e+00
1.110733406287759628e+00,3.372284315973046454e+00,2.851957020496811879e+00,3.913311164033442147e+00,1.785364296551139596e+00,6.125453853205572230e+00
2.890318792651404234e+00,3.146097723804373469e+00,4.200433848882972221e+00,3.994162425612172829e+00,4.216747015496844497e+00,3.980619804539878626e+00
2.200375719901193960e+00,1.876464180531105308e+00,5.024655564454285184e+00,4.011050556824107716e+00,2.717063580872272954e+00,1.630038405061586371e+00
