VR,SS,ANX,INT
3.101916242309241678e+00,1.843941106446845390e+00,2.462544885164025477e+00,1.387556405576994223e+00
3.216640395169902078e+00,1.869228231761337566e+00,2.336879447992832759e+00,2.592229476494953833e+00
3.541243445641622856e+00,2.114856236364075492e+00,2.756980921499095238e+00,1.708294757245398143e+00
4.166464354592863018e+00,1.033424645491368921e+00,2.412910071885012275e+00,1.653540113579922366e+00
4.999622592868449900e+00,1.408724007888068064e+00,2.259361633445021056e+00,2.838975792155307154e+00
3.369453089976582660e+00,2.424133350691551225e+00,3.385051701922420886e+00,2.069631862331054784e+00
5.000000000000000000e+00,1.462948937887432077e+00,2.413472913838921041e+00,1.816516352093766384e+00
1.715831462289300280e+00,1.385001579029351504e+00,3.890918723579384952e+00,1.617378789668049821e+00
3.017866921681823023e+00,2.270255903759242244e+00,2.270015541032110118e+00,1.436720426607803525e+00
2.608754512651521473e+00,2.116500555287095242e+00,2.736003866247325611e+00,1.174143980389313890e+00
3.099827598645952698e+00,2.117319463380380462e+00,2.458043673366118398e+00,2.062553317543827536e+00
4.433793731761220158e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.851663730837319388e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.778567190907134110e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.907879124247497060e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.750044575568875160e+00,1.863342350034046468e+00,2.405904240056918830e+00,1.270307746018896733e+00
2.922751306342344257e+00,2.196886794201288406e+00,2.260138030048391311e+00,2.624148095923649393e+00
4.105678093405378704e+00,2.171929595743248953e+00,2.420890415347829894e+00,1.011424462436269156e+00
4.439676532242515350e+00,2.900661449659243551e+00,2.267641246358983675e+00,2.077624171963337929e+00
3.802518681093168595e+00,2.380423963757371197e+00,1.847853164774205581e+00,1.750066421716946374e+00
4.783215053404948236e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.627498779439067178e+00,1.324953778402386817e+00,1.238938868767908152e+00,2.229783245795043278e+00
3.782508434661307817e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.886037565062140153e+00,1.670941362891301463e+00,2.227499945505690970e+00,2.249833786234376021e+00
2.762299003648016615e+00,1.291251176906213605e+00,1.495432323572657207e+00,1.818460711455017975e+00
4.134427752658876187e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.944941332293885772e+00,1.070832532544330640e+00,1.419604600082995383e+00,2.957192937477936656e+00
4.296262131045890165e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.277829421945063437e+00,1.220313578049313286e+00,2.283303323398000462e+00,2.849600345197165208e+00
4.320486173628960813e+00,1.124316120335641767e+00,2.290846000826155748e+00,2.222858649099552331e+00
3.269683541458536791e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.424194660937224910e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.682241950158124055e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.560928700820729098e+00,1.088202242236824935e+00,2.419420646643763995e+00,1.571518557386990755e+00
1.795955551906587733e+00,1.577167834702377647e+00,2.227558750146166666e+00,1.739347832727464294e+00
1.543597566051173153e+00,1.724883942903631784e+00,1.506281734324812271e+00,1.881577527816369111e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.316564016069408538e+00,1.339846430372033659e+00,4.256263461126772896e+00,1.635510638446233678e+00
4.109659551138621580e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.503839691192874195e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.708867226285224472e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.771898429486398197e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.491182594733601263e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.277521510052475939e+00,1.144089237860759223e+00,1.892957251420988474e+00,1.229239913830159736e+00
4.149455552205404629e+00,1.545858071755734642e+00,1.497323979437562125e+00,2.474754885278001471e+00
4.302841427828220766e+00,1.793126748322166009e+00,2.244920481036754900e+00,2.213890994233989495e+00
3.556602788623667077e+00,1.697985511332413822e+00,2.460156837127726703e+00,2.612489848971944362e+00
4.773324476138723682e+00,1.924406684748215968e+00,3.669528900356466394e+00,2.562070145866281123e+00
1.714403776233652366e+00,1.947485326336825473e+00,2.665952975728179020e+00,2.244462601971982441e+00
5.000000000000000000e+00,1.966242039640102579e+00,1.723541450235155148e+00,2.235420547594343166e+00
3.100510089140678716e+00,1.952954828669809073e+00,2.969224948160875677e+00,1.708988623442821542e+00
3.290759207950692211e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.398285016942633963e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.461445492860153017e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.947479520658768504e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.635657980825873548e+00,1.361049851422796664e+00,1.824982638225579379e+00,2.163330398954002476e+00
5.000000000000000000e+00,1.575336043650147788e+00,1.562258215731147315e+00,2.390506263382583096e+00
3.878505823033059574e+00,1.697929341685763260e+00,1.181770551498768640e+00,1.519502092914719604e+00
3.781894987999801838e+00,1.200989676310090681e+00,1.779340262134899042e+00,1.960831991115233430e+00
3.626846156579650593e+00,1.938312695948816389e+00,1.043727497720938979e+00,1.741257153640435318e+00
3.280400477189655994e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.908315793761561352e+00,2.008522921210812218e+00,1.806250999489931619e+00,1.570952952507577161e+00
2.892352283870566865e+00,2.587172307765683410e+00,1.784855470947140255e+00,2.899372806247386247e+00
3.972140623604956122e+00,2.741741971447216208e+00,1.145620223577165753e+00,1.030463234784622317e+00
4.175608104058905035e+00,2.564921410652126532e+00,2.266404224370526244e+00,2.272936870778530682e+00
2.368311647708129186e+00,2.389421574364765988e+00,2.672591060366261928e+00,1.505588401321547032e+00
5.000000000000000000e+00,1.667572703062184525e+00,1.852652369407104427e+00,2.015877017364153811e+00
2.980931241899533735e+00,2.715292399629896547e+00,2.743518545955216048e+00,2.205266157043801467e+00
2.523371439287336315e+00,2.465899682194308440e+00,1.111682463464370052e+00,1.890536492635209509e+00
2.610965492550266553e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.525321915880208046e+00,2.822081762707322028e+00,2.044526374783637301e+00,2.174020985898469593e+00
4.138765167736183415e+00,2.030809490937579564e+00,2.404487937858265756e+00,1.918144348684558853e+00
2.338135647651993665e+00,2.629310455073444963e+00,2.518691648532318084e+00,2.220678241085820570e+00
1.922088285948174269e+00,3.239053482618424518e+00,1.968949042371891167e+00,1.992867329401720067e+00
