VR1,VR2,VR3,VR4,VR5,VR6
2.368538870602740154e+00,3.572221028787458508e+00,8.471311776630860990e+00,4.751930132738346302e+00,4.447748038438450457e+00,4.405323684373528614e+00
7.383968311556656783e-01,4.535812894881550150e+00,5.589523942485504548e+00,3.202430142035442628e+00,3.715294166893607031e+00,3.372113828702488547e+00
2.085667836941262898e+00,4.086939013110686858e+00,5.124952240723618324e+00,2.642846734529614050e+00,2.527194187929782565e+00,3.252942328620290091e+00
1.416494546659036624e+00,9.023431712285350237e-01,6.420159151821554389e+00,1.845394518170375253e+00,3.367655877442315315e+00,3.701990418978942987e+00
7.012828101456847207e-02,1.864819485851503034e+00,4.599110639295878045e+00,1.870309921336183123e+00,1.091592313902057132e+00,4.633039847894666607e+00
2.281004908072232773e+00,3.125582463276153966e+00,6.345230388927123322e+00,4.208567910759725805e+00,4.213660055591372355e+00,6.639340371213638292e+00
2.513940259707179159e+00,2.512372703779410799e+00,2.069747503662041854e+00,5.786930312860523173e+00,3.756958379414961691e+00,6.229424805432497436e+00
7.603590953570522615e-01,2.577529098641245575e+00,6.906943062435212610e+00,4.164049576782775652e+00,1.329897885191016371e+00,5.798291658629049827e+00
2.055182653255608560e+00,1.232877481046051216e+00,5.083863574133563823e+00,6.367710459150005775e+00,4.546552192528293901e+00,6.265004710445125191e+00
7.481797060357044948e-01,1.878069739337669741e+00,7.106077112730027068e+00,3.868873961218328716e+00,1.453520950815691659e+00,5.318749000922922576e+00
4.128342553618598920e+00,3.305813091480954036e+00,3.718790865481156338e+00,4.357177389795063860e+00,4.077255368254336432e+00,5.093319460465799864e+00
2.007283015488116273e+00,3.227935085713038887e+00,2.640934295545725341e+00,4.831845431533656310e+00,1.833619495964703860e+00,6.931181783326746171e+00
3.837799348096191832e+00,3.718575226984532023e+00,5.962509845084414728e+00,6.008314287350519756e+00,2.271998514251638568e+00,5.016152363116636259e+00
2.424650563695387895e+00,2.762008858645560672e+00,5.844962433199929031e+00,4.047859344616589361e+00,3.620854438231136729e+00,3.102274959482909100e+00
1.915434532249192356e+00,4.146308936376618348e+00,5.126723290623765195e+00,5.407496217960345852e+00,3.606627895706224329e+00,4.652475675439651681e+00
3.836616233169033219e+00,3.901635550336544966e+00,4.599712508615206197e+00,6.007389074697825571e+00,2.315721063406239733e+00,5.138176502258171574e+00
2.964698465474652433e+00,3.169961451089104099e+00,7.598044978840141184e+00,6.827039230241346957e+00,3.375569084176322843e+00,4.529041114075310404e+00
4.304456327023231665e+00,2.706994892165483169e+00,3.141374419894397363e+00,6.126679485588010010e+00,4.423076692013808042e+00,5.581447310301983045e+00
3.576113271587733067e-01,1.149041087393972038e+00,3.677637353382727348e+00,2.883340550003343772e+00,3.808385238942246787e-02,6.157000532082198774e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.814365280838106775e+00,2.308435308640507166e+00,4.676527018577830930e+00,3.575350560851435322e+00,4.457270203386247687e+00,6.947598624016072755e+00
1.910034305514836772e+00,4.263040313448525076e-01,2.252461699552504637e+00,1.758717169201037933e+00,3.367661426555902171e+00,5.505283111405763208e+00
1.916986482803389347e+00,2.753258479553288396e+00,4.076903688377971235e+00,4.903926734304603130e+00,2.779967879752271553e+00,6.816924327829948282e+00
1.372011049762610568e+00,3.161701246978675606e+00,5.366225056527976101e+00,5.734356436636295129e+00,1.369144920028530610e+00,5.246271293175487571e+00
2.108165418569892147e+00,2.879841679737732640e+00,3.554724491239253048e+00,6.820689188755084231e+00,4.016183391638894484e+00,2.706907158424099347e+00
3.798505252890293171e+00,3.230864278331992967e+00,6.799055236630703547e+00,3.780435505741202462e+00,5.177453317460052773e+00,3.590027741208897005e+00
3.212615210590018311e+00,5.164425094601742039e+00,6.039629768821914269e+00,3.855656236359385147e+00,3.558077857441384495e+00,4.273772772294710975e+00
2.113733109254946285e+00,3.607592339155214933e+00,4.051028831127508667e+00,3.950215683737631878e+00,2.210207341073959331e+00,3.361213319348892004e+00
3.838473334527245484e+00,5.702639299335224621e+00,3.518353554088330171e+00,3.141275760046311039e+00,3.491442838666969806e+00,2.710442306025501402e+00
4.177254229759419957e+00,3.275552737534723313e+00,2.762478108343932259e+00,3.607931132014496001e+00,4.179772544689717151e+00,1.221828111286543894e+00
4.362670962098807337e+00,5.068934043189624816e+00,5.752926745154248067e+00,5.180077843287484107e+00,3.110907127103601955e+00,3.730315042744651421e+00
1.823969723479675675e+00,5.406340481256226127e+00,5.537642117391311736e+00,3.501255345425262622e+00,2.771307076139764902e+00,2.061292913086151923e+00
3.752625327617848949e+00,3.496349241222500126e+00,4.401067269290751760e+00,4.534859383616586470e+00,5.886055529930773744e+00,4.404148223591150213e+00
1.238487981488944012e+00,2.126050795946952565e+00,3.934423003930109353e+00,3.630390403684543799e+00,3.207772320026501145e+00,4.886411914840101289e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
