VR,SS,ANX,INT
4.898460339388047480e+00,1.316292681976295675e+00,2.977132052834685627e+00,1.848679898009599976e+00
4.486531524862527931e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.950481600945732197e+00,1.324839402761644136e+00,2.063898713530889051e+00,1.526843271611827646e+00
4.540707044933291137e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.281358217519970921e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.633274262932428833e+00,1.219072267782966179e+00,1.513659394944459446e+00,2.124825316285086974e+00
4.802108631244585979e+00,1.316507894959327185e+00,2.557390859757750601e+00,2.131851217604856963e+00
5.000000000000000000e+00,1.481916951065584520e+00,1.418347508825305692e+00,2.159340396025300812e+00
5.000000000000000000e+00,1.630772740576314828e+00,2.231288967865315609e+00,1.316188282988820957e+00
4.673066405183035954e+00,1.435176814548063673e+00,1.731657948607332909e+00,1.592112876785578113e+00
4.941762730213079102e+00,1.751909536637261233e+00,1.974184422854056375e+00,2.006443367483969453e+00
5.000000000000000000e+00,1.828158569624727781e+00,1.351113323998228033e+00,1.233161214962005037e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.378899293963536721e+00,1.713993701214925780e+00,1.590522836255235051e+00,1.741805187535057975e+00
3.948680556036140654e+00,1.305778230137647711e+00,2.446099822188339878e+00,2.237917587971606448e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.178816482391612297e+00,1.579456805682260656e+00,1.812277418312844279e+00,1.538705095115721511e+00
4.631631195860074435e+00,1.591300388516970754e+00,1.485928723543178398e+00,1.023654336886132832e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.760290373998706137e+00,1.299809360802408831e+00,1.305174592832232250e+00,1.869517734656554353e+00
4.560054630771682938e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.111966107645725899e+00,1.813320897865345671e+00,1.728618470204704050e+00,2.069299295872848443e+00
5.000000000000000000e+00,1.547054515191586654e+00,1.476903798403966350e+00,2.726907747540293414e+00
4.579328415644458694e+00,1.407527935801909713e+00,2.227030871797790912e+00,2.410370096901559123e+00
4.951062581993361356e+00,1.262684547669796320e+00,1.902046251356515727e+00,2.127320881189696866e+00
5.000000000000000000e+00,1.217930161951845891e+00,2.875409899237694411e+00,1.792084306295356200e+00
4.557201411154771620e+00,1.328893188180339191e+00,2.376231936917009069e+00,1.991582930985250854e+00
5.000000000000000000e+00,1.072237134988981655e+00,1.211067730542575438e+00,1.709125750306062619e+00
5.000000000000000000e+00,1.100572305381579907e+00,1.999429028966352551e+00,1.548543879476210305e+00
4.200014056946596241e+00,1.493844629427073745e+00,1.886367099171514905e+00,1.178797756412240716e+00
4.705982341089969268e+00,1.741293456730438782e+00,2.225506208819654663e+00,1.802343511273281518e+00
4.911937855096312866e+00,2.098066464146069343e+00,2.463518064585267453e+00,1.960633545857017657e+00
4.831996791746556497e+00,1.745469867905072858e+00,3.109315752067695282e+00,2.021324567360134328e+00
4.761173378885292351e+00,1.022055037884989748e+00,3.022773838766591226e+00,2.229677605277053054e+00
5.000000000000000000e+00,1.644603681586620958e+00,2.253495345498639502e+00,1.982585608197718452e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.214294557211894832e+00,2.799923291002467174e+00,2.234730185516358603e+00
4.715753329507933245e+00,1.839853282184557459e+00,2.207984190659970203e+00,1.648724627249971375e+00
4.692781253062925373e+00,1.299013107860208294e+00,3.037442137286277877e+00,1.371795266950210035e+00
3.798921767093477619e+00,1.871383167659922631e+00,2.984675066115253905e+00,1.933494229078682292e+00
5.000000000000000000e+00,1.463165007098799597e+00,2.873602226312224950e+00,1.168621730991866059e+00
4.483678794540012724e+00,1.871231772236421342e+00,2.349289649640838640e+00,1.705588655544679311e+00
4.447637596099753843e+00,1.068280303652862750e+00,2.500235053602684943e+00,1.871797846603473925e+00
4.461542871353073814e+00,1.540097295799299992e+00,2.439934173235324799e+00,2.447482796356641011e+00
4.386133302785791166e+00,1.173298730812715851e+00,1.667828888940495746e+00,1.863047843480004406e+00
4.350198146044681025e+00,1.190017650755183620e+00,1.705657828309982804e+00,1.978091842411048074e+00
5.000000000000000000e+00,1.602203314527393063e+00,1.964615124084418074e+00,1.904610650867731181e+00
4.887603613071884290e+00,1.589150210961491227e+00,2.695789116210600245e+00,1.335998432814002879e+00
4.514640381072468678e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.369405534942195191e+00,1.644883297354750029e+00,1.676078276421246960e+00
5.000000000000000000e+00,1.483598953085141670e+00,2.367581048191013782e+00,1.315041650602113199e+00
5.000000000000000000e+00,1.330318241530880297e+00,2.733460186493494870e+00,1.643979974794687493e+00
5.000000000000000000e+00,1.285355923354769780e+00,2.144724532406399042e+00,1.332124852906328982e+00
5.000000000000000000e+00,1.185461497306070422e+00,2.285729271317678890e+00,2.028045482299234870e+00
5.000000000000000000e+00,1.407115545884811247e+00,2.640499939830106335e+00,1.229824756469107827e+00
5.000000000000000000e+00,1.048214849829724127e+00,2.510253042542653468e+00,1.213034799118978935e+00
4.358263045118643930e+00,1.408939670270809685e+00,2.295882829829904992e+00,1.385620369754138936e+00
4.480404532084487634e+00,1.357961058167396429e+00,1.401005030077851599e+00,1.270083454224510078e+00
5.000000000000000000e+00,1.818078761750179684e+00,1.535655310580089639e+00,1.724719684891269145e+00
4.638212180367591309e+00,1.249415432371048240e+00,2.488533079499164913e+00,1.376796975502542875e+00
5.000000000000000000e+00,1.256293181460868880e+00,2.757011389114276678e+00,1.394273967786906931e+00
4.871059038213981118e+00,1.192880118153792246e+00,2.446863656792285902e+00,1.757853741334892028e+00
4.649822451117712419e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.329570687749886515e+00,2.008222937018355303e+00,1.613297855912686485e+00
4.426216390445721238e+00,1.940448572491926260e+00,1.366270898009884105e+00,1.547830620038653793e+00
5.000000000000000000e+00,2.126334694979008066e+00,1.248189244935655307e+00,1.874880647989024984e+00
4.424853147346738957e+00,1.343858053821985976e+00,1.801550369966674836e+00,1.763418730019241432e+00
5.000000000000000000e+00,1.804382833874788261e+00,2.763212250429795791e+00,1.896776060590564361e+00
5.000000000000000000e+00,1.866070783399001565e+00,2.507105267607111720e+00,2.103078706672441456e+00
5.000000000000000000e+00,1.023250153303136400e+00,2.281965365348183727e+00,1.600690560950654096e+00
4.569594461005177521e+00,1.448648103364643891e+00,4.398791847881104999e+00,1.422120654113248728e+00
4.306269957545505456e+00,2.075573637718699072e+00,4.462935572511565141e+00,2.056343792850486629e+00
4.843761793402086901e+00,1.259293748274332048e+00,2.715251179987086427e+00,1.958929554651361427e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.308007093130224341e+00,1.437591024761846858e+00,2.162877092219469333e+00,2.443493663991568088e+00
