VR,SS,ANX,INT
4.514249564727168540e+00,1.747232797792188430e+00,3.273163617967598249e+00,2.066811972942885767e+00
2.788723951476226759e+00,1.909932292475103210e+00,3.319141396578444869e+00,2.836685068393754339e+00
4.432795251203669906e+00,2.565240313787450432e+00,1.925455830464258833e+00,1.649003513545817423e+00
2.669768081480229593e+00,1.845573455166841903e+00,1.370985231043071018e+00,1.270696622470240289e+00
5.000000000000000000e+00,2.958415657139328303e+00,3.818762351626323603e+00,3.604711317911716506e+00
2.756753108391359675e+00,3.304196671358268222e+00,3.474061931242962142e+00,2.417503047274766281e+00
1.714824273156129841e+00,2.453161970456752883e+00,2.078579705065200844e+00,1.568535329846152404e+00
4.297939650374496878e+00,2.543756064420017005e+00,2.065988284771898442e+00,2.012641888177822302e+00
3.366265514149477944e+00,2.954894988212092066e+00,3.212305977110275990e+00,2.087040089327352188e+00
2.846415849580429480e+00,2.025689037234562839e+00,2.897037864243666938e+00,2.025886309733122115e+00
5.000000000000000000e+00,1.687505466844235968e+00,1.364674489539009716e+00,2.046935124188205002e+00
1.723279485546480139e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.416614904460281821e+00,1.840868418218882585e+00,1.699117896550077056e+00,2.880789535238906129e+00
4.096151492149428641e+00,1.811139708963487083e+00,1.904916945108176884e+00,2.116420487149462737e+00
3.044725130411805036e+00,2.244806056250706838e+00,2.403915970863770291e+00,2.322674658654702462e+00
4.035431483774095440e+00,2.306640507873883195e+00,1.940677738021701293e+00,1.817093983464468376e+00
2.049947712943665401e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.344373060977972489e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.511622713527144946e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.816325523693579136e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.235868579773734766e+00,2.178401461367308389e+00,1.597838138944767561e+00
2.116338214661888539e+00,1.396322737078655285e+00,3.148672170876717136e+00,2.347474803796540499e+00
4.897017562643214639e+00,2.126048677257317721e+00,2.133627083388324852e+00,2.733985552627753002e+00
2.605977907661408910e+00,2.436794871000407259e+00,2.751335252289405897e+00,1.919256356976362321e+00
3.735539945306751264e+00,3.162005030504457359e+00,2.220495911056237670e+00,2.942561567397223854e+00
3.544708643425857897e+00,2.295770731231597139e+00,1.246374457043173845e+00,1.447944264222239763e+00
3.990381362071712346e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.763930006540514128e+00,1.779813462132323165e+00,1.984265560246773141e+00,2.235229067941020276e+00
2.526167799040372586e+00,1.313900355276485410e+00,1.878372127719131868e+00,1.688926958672350764e+00
3.138465910483182242e+00,1.549420101954689155e+00,1.304235688431828244e+00,1.826292462598663846e+00
3.463724267695843739e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.957496828047780468e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.591337491397081250e+00,2.972818850775344579e+00,2.134318431782034509e+00
2.691124749057461241e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.358664427719800116e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.630836604797082590e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.021745968228563228e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.252801526086286366e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.250286647180138377e+00,1.255222214598308739e+00,2.260405271216404000e+00,1.705293535938992910e+00
3.364279610354031558e+00,1.242139463843596747e+00,2.019339048531145764e+00,1.401570962018280797e+00
3.737872069383184392e+00,2.082444274480905300e+00,1.226399228507099703e+00,1.854261555042966192e+00
2.393953913562835378e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.199358031606502895e+00,1.164184852756751543e+00,2.130102697531959244e+00,1.699693149094060551e+00
4.223268359913508796e+00,1.260771994132924512e+00,1.802479601838043566e+00,1.828398080063933895e+00
3.069484187593753965e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.488814089083101422e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.458211994526457111e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.875522760729184668e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.284227773716447585e+00,3.278584588904962516e+00,1.455997907555112159e+00
3.688206227371993329e+00,2.032843952525047015e+00,2.991128886847752355e+00,2.012512968155618864e+00
3.592501231522862604e+00,2.071337451706369848e+00,2.202158212210675092e+00,2.298893461538777494e+00
2.358517383888791841e+00,1.091463176932715662e+00,2.024225215030622582e+00,1.425407725631800071e+00
4.360595415618908177e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.794526376063224404e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.530861247794475855e+00,1.206379731601252114e+00,2.752285562949927655e+00,2.137308300126382843e+00
3.283700674399479880e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.982436655277288295e+00,1.792993153530432870e+00,1.748254014240496312e+00,1.924870257490057357e+00
3.982379432502876071e+00,1.802001140826346770e+00,1.805732844582240038e+00,1.785413195841828893e+00
3.882397703742970663e+00,2.421862121133720791e+00,2.349359496563407923e+00,2.380198346435529189e+00
2.602227647777056951e+00,1.102004788071502039e+00,1.796682850218644045e+00,1.600268623161015036e+00
3.455827630509881843e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.704647424502978570e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.621124762210833570e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.028694386790643289e+00,2.821866864967911948e+00,2.356386193720442890e+00
5.000000000000000000e+00,1.273879572025683249e+00,3.299620128617632986e+00,2.647952153683942100e+00
4.191097332892931071e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.371596610991061560e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.101937454765174351e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.870040044761530629e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.180579674644210542e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.854346388656834321e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
