VR,SS,ANX,INT
9.987144329239555418e+00,9.488061149325545784e+00,4.245696581522828694e-02,5.115953489277517363e+00
2.986281651069434773e+00,1.101970228041258260e+01,4.593593912811049229e+00,1.214983999330094377e+00
8.421574886823808725e+00,1.011542710449485583e+01,-1.027640468149366271e+01,1.258021789912281108e+01
6.789661961590173433e+00,8.302284372945347712e+00,1.190360056303016734e+01,1.142582808917839365e+00
4.659361666192283202e+00,4.642202213201537475e+00,2.062619201338854324e+01,-6.845981588750172264e+00
8.778451133950095908e+00,-2.271216923564780110e+00,4.002593675944667417e+00,-4.698080687799722099e+00
1.126425851277795598e+00,-4.163338358962147545e+00,3.838985148039037121e+00,3.904976596106818576e+00
8.366567830866431521e+00,1.688448525428256852e+00,-2.838238223911880631e+00,1.850921967973343385e+01
5.621344376681545185e+00,-5.383272100832265039e+00,-1.358504182832796658e+01,1.758510971769299402e+01
4.113243595155885224e+00,-1.053356722045486116e+01,-1.044980633865489139e+01,1.062806450515499712e+01
8.245595690355170149e+00,-4.778207770116455144e+00,2.345472477978501225e+00,3.566080865754283735e+00
2.097633710473099100e-01,-2.191477324304322849e+00,9.744453738817153265e+00,-8.299629744240800022e+00
3.282885644385352020e+00,-1.776291216584805932e+00,-1.097556104356990758e+01,-5.455428085664442150e+00
8.893016997680014413e-01,-1.492751717462907246e+00,4.908824764927546269e+00,-1.307179270574745011e+01
-9.364155641869421842e+00,-1.190870957364725813e+00,8.404966169107449758e+00,-1.246362099232922382e+01
-9.242834740740564214e-01,-9.511252645704766362e-01,1.660796055212318123e+01,3.918204639445931114e+00
7.050850182483898720e-01,-4.727115478041874042e+00,4.598889178745638517e+00,1.043591132782613151e+01
9.195187068007140141e+00,-1.815481871709570649e+00,-1.954232619853304875e+00,1.007550485319666578e+01
5.025904176627427056e+00,1.295500794587295168e+00,-1.304995847239757012e+01,1.169055725410066593e+01
5.958964416215378535e+00,2.231569355014983991e+00,-1.752218776356489371e+01,1.340191138187022091e+01
2.797192837673928345e+00,5.732209243660714826e+00,6.933347188667247529e+00,8.620677618715879120e+00
5.254543294823278643e+00,4.922364966979031031e+00,-5.998928580127862453e+00,9.038992057235233801e+00
1.143169146528301994e+01,1.175099179186773979e+00,-4.840813528997798265e+00,2.125112086373635023e+00
1.087817573851665287e+01,-3.595214463470647992e+00,1.751720702082999637e+01,-3.959452211729586502e+00
5.858611041930680940e+00,-3.931064277633423920e+00,3.143344485601877736e+00,-9.901231777393642020e-01
-3.114327941758971541e+00,-5.043902233499439891e-01,-1.914384313624989886e+01,-2.827216512311274244e+00
3.404286551836810393e+00,5.746284598199566940e-01,-1.624318935701450073e+01,8.853586113561732418e+00
6.750763590335096431e+00,6.868015801800794407e+00,-1.146181339873500349e+00,6.049284325016111907e+00
1.024186743428344215e+01,1.040714668028161149e+01,-2.272193164906560270e+01,-1.014592961391577042e+01
4.383657753740560992e+00,8.297465593433493325e+00,-1.892572513931001055e+01,-7.260975754992733400e+00
9.176009759853730685e+00,8.773686718124144690e+00,2.091740313172137533e+01,3.820488127168767623e+00
2.597539027449113469e+00,2.228992476335697859e+00,-4.736923658345519428e+00,1.856811744134769349e+00
5.615307730824644850e+00,2.960349974185018773e+00,-2.073408200864736095e+00,2.224971479585599710e+00
1.043079136813510210e+01,-3.530060614540715846e+00,8.352793319045982656e+00,4.473664752442275017e+00
9.539533268171517477e+00,-2.155765139400622310e+00,-4.785530641328047174e+00,8.665602806821270931e-01
-3.715745391568912481e+00,-1.334028780937799086e+00,-5.114112293883558813e+00,-6.925919053926365976e+00
3.832225728553497746e+00,1.392419594510163616e-01,-3.729427396753428603e-01,-6.616245933934854051e+00
4.746284291032700331e+00,1.837373602917589110e+00,-3.075673507784904004e-02,-1.283024043079112886e+00
6.763511738675886953e-01,2.167008004218754280e+00,-4.458088695573388271e+00,1.492800655355227768e+00
2.700357413271115004e+00,9.820576266749871053e+00,-1.029101749318467540e+01,8.696770197818146642e+00
-7.901436572676656667e-01,1.675001010017806280e+01,-2.476565430357000608e+00,2.664746145439357505e+00
1.113367421462518436e+01,1.037376330575447980e+01,-5.283797279799201441e+00,5.456727106005200056e+00
9.331983094728020234e+00,6.806052881393673815e+00,-1.178918103097483794e+01,5.635818703481352721e+00
6.541674285432863556e-01,1.485566621696328937e+01,1.652462651849874398e+00,6.027665746890124687e+00
8.781888165269025492e+00,8.300712059827901612e+00,-2.380543768483646261e+01,5.571022443907879484e+00
2.658825116176758208e+00,1.137601655773021925e+01,-4.526918915589056347e+00,4.522602174117006157e+00
3.244792072746443878e+00,2.649641876130624851e+00,-1.276464116211213806e+00,-9.340167413761824022e-02
7.014811683092272432e+00,-4.050427644226206603e-02,1.044643041034395026e+01,6.365414613066398886e+00
4.271608059076584141e+00,3.470634433223343418e+00,5.595186416489460690e+00,3.046244512253718728e+00
1.428828803101880318e+01,6.854220378778946632e+00,7.261845363966133782e+00,8.023612183247095686e+00
3.712570674132055437e+00,5.263731517271758698e+00,1.765256731101661103e+01,1.506167904941822933e+01
-2.617628580605579458e+00,9.164356899868975503e+00,1.420758288667623503e+01,6.083596295665555154e+00
1.136503272774628925e+01,3.661374923763744960e+00,3.573727218822185137e+00,8.140506682297592889e+00
1.275537383034343009e+01,-1.417766005384536010e+00,-1.751293824030552315e+01,2.936878393366706419e+00
