VR,SS,ANX,INT
4.904986225811084566e+00,1.718040502801344571e+00,2.208341786257352446e+00,2.645273663479478454e+00
1.291484068852270850e+00,1.150139246390658343e+00,2.342726135794838349e+00,2.086044299621709897e+00
3.051526507409341171e+00,1.063053388377217523e+00,2.128431164695490097e+00,2.245259079392980084e+00
1.807890433970655630e+00,1.366587795832172381e+00,1.396588334183476610e+00,2.358065589610929713e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.120688804596456034e+00,1.222261154660620353e+00,2.112617919459203186e+00,2.076452263950479882e+00
2.459559870018081185e+00,1.284739824134052188e+00,2.068488961574193041e+00,2.202335290767567511e+00
7.885856682708349830e-01,1.328200077741722218e+00,1.540335100759723908e+00,1.822525324430359195e+00
2.997709918711180865e+00,1.953453777568502803e+00,1.306492700681674890e+00,1.951474961293566901e+00
1.895611483910791817e+00,1.645557239102732883e+00,2.335672531646729499e+00,2.493875902866030003e+00
1.785023447779483297e+00,1.755027071640749448e+00,2.414388830213435533e+00,1.588025775221495017e+00
3.178885375944589420e+00,1.498858193786483550e+00,2.364003323409844981e+00,2.696613860897483228e+00
2.241863908712413256e+00,1.644580369954200538e+00,1.611270895588850394e+00,2.361232633696937366e+00
2.708549939084727409e+00,1.898970417024296253e+00,1.740316017772733703e+00,1.543855331883907001e+00
3.268117073296891828e+00,1.857400344334877662e+00,2.529395552018802729e+00,2.277187463245897270e+00
2.578116673189803087e+00,1.426797946448857379e+00,2.408541215439670591e+00,2.190045631152814920e+00
3.859002043287430794e+00,1.145133775725562630e+00,1.665879426115034256e+00,1.719746504766742845e+00
2.444493375514636746e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.565846488562305794e+00,1.166839700596768559e+00,2.199205142590826334e+00,1.277912739881872817e+00
3.358661967890262279e+00,1.249435180098236842e+00,2.069894723353782773e+00,1.705890832048460481e+00
1.853929135084320112e+00,1.664827854498244442e+00,1.994681631156765667e+00,1.693114411020080201e+00
1.715359762149051503e+00,1.214487186384402229e+00,1.869734043094714915e+00,2.506536728335777120e+00
2.029575482584828894e+00,1.367116876759435051e+00,1.352014554837106086e+00,1.531987830964081088e+00
3.617538288964651461e+00,1.266309107661481637e+00,2.934295831878637184e+00,1.592441297247472409e+00
3.322862104466734579e+00,1.378027149212004643e+00,1.547136430894321846e+00,1.813743507560402257e+00
1.712681662692978835e+00,1.612621567041431669e+00,1.371825000153939378e+00,1.785288363639884857e+00
2.084522110495384162e+00,1.077114173580104417e+00,1.920349772687959700e+00,1.947726512268736832e+00
3.631260503913061655e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.916027853709747042e-01,1.354251631194936634e+00,1.325885056302386289e+00,2.604870349243061600e+00
3.905106778840793158e+00,1.517942432003502429e+00,3.145451850184548981e+00,1.658134267574739029e+00
5.388465030442382009e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.099224848521762610e+00,1.436395034263992398e+00,1.813686430442787545e+00,1.716041911358420435e+00
