VR1,VR2,VR3,VR4,VR5,VR6
2.716328074386064717e+00,2.842932824682373738e+00,3.643922154913017408e+00,3.597671746828241091e+00,1.841394260134823879e+00,5.823784397146472891e+00
4.158928138041616762e+00,3.797655156151796607e+00,2.700341882902599799e+00,4.387700350123015625e+00,4.118183433815870487e+00,5.818158097715414812e+00
1.127089817192840737e+00,1.463836255611739245e+00,3.667100678870366615e+00,3.388394762867768861e+00,3.858363794601317398e+00,6.030454062355869560e+00
2.307452585140297607e+00,3.051539697499643822e+00,3.788140211572837757e+00,1.652058022655414682e+00,3.732963490749132696e+00,4.460114762373166286e+00
2.626651431586723096e+00,3.503882786096054414e+00,4.801970971181368064e+00,2.608484796105026593e+00,4.437865612465733633e+00,2.716248076222702146e+00
2.642233712586682159e+00,3.916814065983409421e+00,5.234199828795207843e+00,3.924239216182978662e+00,2.104292578650472478e+00,2.805657476260643879e+00
3.210278971186245833e+00,3.244254332211739200e+00,4.482652031832379258e+00,7.111238525122049126e+00,3.934762589053476312e+00,4.083906735236680241e+00
4.295330433578071094e+00,1.920460455722067028e+00,3.753759669301854895e+00,5.584974781036386560e+00,3.577811960541157354e+00,5.406076409703723940e+00
3.389825606480431741e+00,1.904984794734810194e+00,4.979399809139842148e+00,6.238190518514588057e+00,1.875799662059139283e+00,5.364487479897956490e+00
6.108287190454895210e-01,5.552605070328327841e+00,4.703292777885920373e+00,5.275292708517988594e+00,2.503208140635209134e+00,5.697241630592916550e+00
3.308101988658822989e+00,5.273237341939763567e+00,3.238253693119089949e+00,6.043288129050650603e+00,3.458028297360487446e+00,5.654481921783936826e+00
1.482941087796955770e+00,4.478581968078236386e+00,6.069287942384969270e+00,6.115773316774744117e+00,4.180687429135206301e+00,5.483720054872354588e+00
1.119927707556830132e+00,3.417661314410628037e+00,1.752603508462750703e+00,5.026170517669230620e+00,2.016729999357337544e+00,7.147965541788534161e+00
7.275935427242603559e-01,3.800626694084788149e+00,2.888127854668752992e+00,4.208947722774158962e+00,1.741345963242561190e+00,5.891132462477670195e+00
3.402984305876255000e+00,2.862711321652193330e+00,4.595370046637579087e+00,3.933756751714313715e+00,1.593370071540252120e+00,6.167588774709097166e+00
3.603783391750642551e+00,2.176321894910000054e+00,4.244662577257024338e+00,5.275890151141670259e+00,2.153273712863856382e+00,5.891117699795688445e+00
1.955830364667858756e+00,5.350042777375653813e+00,5.549855205971637062e+00,5.808933756395447290e+00,5.835698423468964613e+00,7.336458029550737336e+00
1.432147820665226057e-01,4.841330767734300267e+00,5.873707119104590646e+00,2.841391068041877688e+00,2.669933328079191703e+00,4.091075090115289470e+00
4.175990651800899123e+00,4.057288797895327370e+00,4.863197726564205681e+00,2.444232260365708953e+00,8.328120658975382007e-01,3.935964753056693244e+00
2.383136908555063993e+00,4.090049795013040779e+00,4.798227826483333125e+00,2.796234417716357168e+00,4.392367888528681874e+00,1.057710074712350234e+00
4.460649912580974430e+00,1.626708811980107861e+00,5.403636762145325179e+00,2.196594545242145813e+00,2.553196584232613198e+00,1.850709556704699388e+00
2.269539960454813432e+00,9.832635991916145457e-01,3.768027583149628157e+00,4.893124229895430055e+00,6.981594217845796813e-01,2.010235786035457828e+00
4.278719598292950010e+00,6.582596867157310960e-01,5.207071772773658402e+00,4.472490322513643868e+00,2.236482722777502374e+00,2.573718044137313754e+00
2.942746514148529613e+00,3.327679567120874538e+00,6.125948143135573787e+00,2.601665531248327223e+00,3.718422308586402991e+00,4.776864608701310466e+00
2.780025396825536621e+00,4.469391417667901933e+00,5.137854325685540680e+00,2.921053972907817986e+00,1.992195363501781058e+00,4.414995081089780449e+00
3.111507659629535905e+00,1.580024539189888166e+00,4.517151487238972862e+00,4.339348929034948732e+00,6.345279567142432242e-01,5.166083617011951290e+00
4.952909648943661480e+00,9.552705066952724700e-01,5.473943264339677484e+00,2.867962086596626214e+00,3.220445810400786257e+00,5.359965236512908682e+00
2.743489050770270499e+00,3.617888761175832801e+00,5.142884666651405645e+00,1.320624171061732355e+00,1.775642515885359485e+00,6.070444764666854454e+00
3.265850453570672052e+00,5.540209578569493587e+00,4.923677630095759206e+00,3.311129096928587145e+00,4.528074607217824621e+00,6.181425932544721391e+00
1.427197521154524473e+00,3.627305999304858641e+00,5.798770557514539625e+00,2.913650110268827476e+00,3.850483936070396407e+00,3.765794467165609838e+00
1.795802478533601310e+00,2.446265973258120674e+00,4.940703162070194665e+00,3.696618803277645249e+00,2.625943237222421622e+00,4.309208057937277125e+00
3.103605355476047212e+00,8.346841696954512280e-01,4.847146401194410537e+00,4.497291471168427535e+00,2.266489772014499859e+00,5.078953790476449903e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.248214489139083838e+00,2.897235185782776057e+00,6.377885540797961106e+00,5.119813575634511338e+00,2.049708875311543999e+00,4.911296129029447677e+00
2.484021073108719779e+00,3.993182570644410845e+00,5.053149719687211494e+00,3.632102259377759879e+00,3.294666603387321313e+00,4.984482897982895011e+00
4.301980412694197398e+00,4.643698522181744615e+00,3.837639467777759883e+00,3.125831421877415917e+00,2.139011699290869206e+00,5.306706137395742928e+00
1.405301151220945011e+00,2.606664881556288726e+00,4.646861320855176558e+00,2.820085604378847588e+00,2.912746715185989821e+00,4.368667790064830747e+00
2.913354833535140465e+00,1.321748838432808659e+00,4.560406843011326927e+00,3.811511990450184406e+00,1.096743353785127439e+00,5.511783722902448446e+00
2.368740513030128891e+00,4.655911423029182927e+00,6.379885194882420230e+00,5.709390746635737202e+00,4.922153051541938495e+00,4.214375001640355833e+00
2.250275377802526400e+00,1.397073620724505361e+00,3.580472874730129096e+00,3.352865080622956739e+00,3.395552184654657246e+00,4.020910867005437872e+00
2.177623988768449870e+00,2.019850415430584079e+00,4.215117967192087534e+00,2.511385832137505769e+00,3.903051319307868194e+00,5.960288517829351207e+00
3.626198767397226685e+00,3.826054104892724794e+00,6.351600143148283806e+00,4.639646893848423659e+00,4.371261310435100356e+00,5.295017644196436279e+00
3.347993015588325960e+00,2.913361680174912927e+00,4.416193541925033550e+00,3.470237963085219590e+00,1.906437373979988248e+00,4.470747032647493846e+00
2.805531291870015043e+00,3.270292641660355937e+00,7.031588878736513060e+00,4.654510697650367845e+00,3.524461258620422921e+00,3.314823014276959690e+00
4.030847909873816803e+00,3.240243372409460587e+00,4.517681260124464693e+00,4.844570290682346680e+00,3.630959108252558742e+00,5.558547847966112343e+00
2.374564034445991290e+00,3.777991976485167047e+00,5.819625342667817058e+00,4.718281268704314080e+00,3.316571225448960103e+00,6.112763799119249164e+00
4.826599039702075267e-01,3.509650813623406584e+00,3.895099475834144176e+00,6.295908980220922047e+00,3.379887445343226382e+00,4.394775626717226658e+00
3.902899951318452132e+00,3.588006930245239090e+00,3.458785018985698567e+00,5.480550056606725562e+00,4.951582907691623348e+00,4.472444980006433646e+00
3.000061736119431721e+00,4.030344704227389663e+00,5.886230180107489218e+00,2.003774282007808161e+00,1.007848456196914100e+00,5.120898931353561778e+00
4.214266038987553031e-01,4.116530007744422903e+00,5.107863016223816111e+00,4.070939271605601206e+00,4.854598815307070936e+00,5.089803540814743066e+00
1.670637355513998612e+00,1.680147437655935772e+00,3.570763944872658691e+00,1.293583128162170581e+00,4.220708226113101702e+00,2.738759441394901017e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.248749604165758864e+00,1.211714881812639089e+00,6.599917191884350665e+00,3.939499159286452112e+00,3.130794434795549197e+00,3.767563987264901826e+00
2.424654405245522781e+00,2.581406257071882759e+00,6.880200301584814326e+00,3.177874997491636933e+00,4.088093611624280754e+00,4.692853218427362805e+00
