VR,SS,ANX,INT
2.032730934387420696e+00,1.034291628711940803e+00,2.738488414538454929e+00,2.349800509067907939e+00
1.977685758306154895e+00,1.526359139659515751e+00,1.834287877921796150e+00,2.338483070347398218e+00
4.685997512413213606e+00,1.397491134920239908e+00,1.977868023033301448e+00,3.096753166778390742e+00
4.326228421419903825e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.005646900716353542e+00,1.839186406419856645e+00,2.209001454619484939e+00,3.016222108578500816e+00
7.858850258454621596e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.185038206616625622e+00,1.269099592812755972e+00,2.367140428887479775e+00,3.450890611173788258e+00
3.166649429704188279e+00,1.445512974480550605e+00,1.871999964506773750e+00,3.063595564399842708e+00
3.155723315412711560e+00,1.527046749590925234e+00,2.543548702604263134e+00,3.959075194332609460e+00
2.927044573015619822e+00,1.820899839028492284e+00,1.118572154497237126e+00,3.234605805900050424e+00
3.689856801849400902e+00,1.414166575628895473e+00,1.532385521914503279e+00,3.524866437714906375e+00
1.732082635039168705e+00,1.181443663699092816e+00,2.048056434887173705e+00,4.057355410499442705e+00
3.246010491448048096e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.260976340590983291e+00,1.278862822694445622e+00,2.336752298766747060e+00,2.633098734935624741e+00
2.853690036492674942e+00,1.265693257843484965e+00,1.598956500688623050e+00,2.965326281457788316e+00
2.580863445009121016e+00,1.275295731303913493e+00,1.988506189748918684e+00,2.678461369180193952e+00
3.084900336720167946e+00,1.247441773603573223e+00,1.970481161490281075e+00,2.479421126542731280e+00
1.875433029318451794e+00,1.411842949287805737e+00,2.106682106485469941e+00,3.009183611778624368e+00
2.028332689734194449e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.700074231007103087e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.512516382109907020e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.524257099217101619e+00,1.552778815641197019e+00,1.990485032236127161e+00,2.887056629149344023e+00
2.411936609314190516e+00,1.380379886524676136e+00,2.431483255518439357e+00,2.528203735494540361e+00
3.499522802145325517e+00,1.532868063000583980e+00,2.037776589738907074e+00,4.008520693899499499e+00
2.380881396015222862e+00,1.086782564681615160e+00,2.493648820800673960e+00,3.288820745582998306e+00
3.740741151506868700e+00,2.232816039871498237e+00,2.884757068979876937e+00,3.475977946848812117e+00
4.293942545293869095e+00,1.518409674605157189e+00,1.452489891850419657e+00,2.549694138576962921e+00
3.390941096455263981e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.786024016639824907e+00,1.367393882326214616e+00,1.901792333313054195e+00,1.892904894951126238e+00
0.000000000000000000e+00,1.351778860740321608e+00,1.063500064192733241e+00,2.514738222234166987e+00
1.192154182668422324e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.135450476431921096e+00,1.597363922050188290e+00,3.020340497627018728e+00,4.029812429464135981e+00
1.852548942768324824e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.691071453576716621e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.902344648356137036e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.614120906762860574e+00,1.448585208311766959e+00,2.671203956660667789e+00,3.526255378355771519e+00
4.221608531299506417e+00,1.364145017313830754e+00,2.787126680286264424e+00,3.804485797410124714e+00
8.934743821065822544e-01,1.288122072140304164e+00,2.243207868238627167e+00,2.723508136612473152e+00
4.512836659751933155e+00,1.457013864556164551e+00,1.636579578418271286e+00,1.965932843824255150e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.901441379526914499e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.691312617292688447e+00,1.543464915655950564e+00,2.412606885197999596e+00,2.337666074803716576e+00
4.608824906673408606e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.967010921809135393e+00,1.460310500462316030e+00,2.103570690016582034e+00,3.201940414909443255e+00
3.875579128189138522e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.556173744761291555e+00,3.145002584161768588e+00,2.510791146686913500e+00
4.812843959844116171e+00,1.260130291827646909e+00,1.688718019999527531e+00,2.622361880018829083e+00
9.257354375620674425e-01,1.622936901295885415e+00,3.761308618421095318e+00,1.744287058166345883e+00
5.000000000000000000e+00,1.761270789620080102e+00,2.506503498312159905e+00,3.348164457693842078e+00
1.773665814087845405e+00,1.307193313974202908e+00,1.848716869878495261e+00,2.316110087675454565e+00
1.743324784462412680e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.398809433384307965e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.691010436819587071e+00,1.420395575853103720e+00,3.175671862760570896e+00,4.747226033864876626e+00
1.604571424322934314e+00,1.274045211619153850e+00,1.648178738868548932e+00,3.635137504543175524e+00
3.747297167513016003e+00,1.153446415592008334e+00,2.164102960418952115e+00,3.839525671877451085e+00
3.141322265719043383e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.370575231317728182e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.969587520307045203e-01,1.233042441812624235e+00,1.206223976908151085e+00,2.815743688397123634e+00
5.000000000000000000e+00,2.017734484077773338e+00,2.362594266185002567e+00,2.934755263944726522e+00
0.000000000000000000e+00,2.276886600190549004e+00,3.035038471798205073e+00,3.936856330517075175e+00
1.150762618682558580e+00,1.804773932956139859e+00,2.509086020028572062e+00,3.140786291927313290e+00
3.349512380383078192e+00,1.608020460491613068e+00,1.930354751064860208e+00,3.066851760630266099e+00
8.772259126488197722e-01,1.109118177583822584e+00,1.874557286621845176e+00,2.835072787560906082e+00
1.307569301706202225e+00,1.135216234802802537e+00,2.140588591300342181e+00,2.936499885141023114e+00
2.093072091430445703e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.361881334364491991e+00,1.015179956794755256e+00,1.283704416627410083e+00,2.441371314551906924e+00
3.295619545427811659e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.177602328367895357e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.722394707255700652e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.062805759923366899e+00,1.155799067396317659e+00,2.577403498883601429e+00,3.453917940287959620e+00
2.301244493446660933e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.967690669307529561e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.295684075951827996e+00,1.036302938059260548e+00,2.936151979830128766e+00,2.955976365040949183e+00
3.720122671052961572e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.292432285953343474e+00,1.369572029910503419e+00,1.384504976902595885e+00,2.193064692234843349e+00
