VR,SS,ANX,INT
2.490163821889397777e+00,1.328966071816571670e+00,2.255686880926021320e+00,2.808862527645598739e+00
1.909279664434460067e-01,1.905612508439399999e+00,2.113794737902248588e+00,2.090914598300986249e+00
2.484184348024680578e+00,2.023422529669617553e+00,2.459659195464177994e+00,2.343290933959923272e+00
4.294996408597035575e+00,1.975151086892459551e+00,2.036046735517340611e+00,2.166686483949138875e+00
3.482038859925693064e+00,1.992654953291207232e+00,2.324874485516229328e+00,2.420712386091326884e+00
2.790917022057403774e+00,1.797209295401114293e+00,1.279875061355868482e+00,2.231630230070061227e+00
2.307522769461171741e+00,1.389088355064533209e+00,2.170263915231978924e+00,2.186413615995014492e+00
4.183291146611543887e+00,1.260949773148222208e+00,2.015430468044996815e+00,2.638742859020854148e+00
3.056642014248630357e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.125518589210682485e+00,3.427539026619191631e+00,1.359382328001007334e+00
2.198013803658028564e+00,1.237458657187418654e+00,1.772491079711419726e+00,3.072706263549525474e+00
2.073061895490798889e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.916928727071310457e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.434429383631391497e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.803399016013190082e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.978713910969199574e+00,1.313765376004520036e+00,2.527915158076985414e+00,1.724553187798226750e+00
4.031632490035499394e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.284820600310927041e+00,1.556564588144932815e+00,1.545461989597039842e+00,1.675680216299757053e+00
3.191479881995820556e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.777764851345022823e+00,2.372953127002363605e+00,1.788827521852185409e+00
2.728951195815936259e+00,1.196193680751511002e+00,1.243164233385811057e+00,2.543366451997405520e+00
3.705793832249348885e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.108957548166948914e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.258457019762178497e+00,2.712279353351493061e+00,1.469520107242095364e+00
2.538280006881140860e+00,1.018810088494231714e+00,2.071628051897534739e+00,2.032197836960479620e+00
4.035938127969210143e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.425381034210646103e-01,1.080223258590892188e+00,2.327562784400396545e+00,1.903673639538345341e+00
1.517873470481808429e+00,1.329950164326264561e+00,1.276665610108365323e+00,2.116539947070306127e+00
