VR,SS,ANX,INT
4.593255695149692563e+00,1.115399376518350305e+00,3.388313871635731278e+00,3.841930831895432163e+00
3.543487281480928175e+00,1.334083325894735328e+00,2.267909207638029834e+00,4.093979448370770768e+00
4.753240777204914558e+00,1.437263644651178174e+00,3.260893756143549815e+00,4.676482391270665673e+00
1.430904165727484578e+00,1.280123167443137921e+00,3.932183194029319928e+00,3.360382060220517442e+00
2.477639013306397242e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.676941472637562436e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
4.927911711989022336e+00,1.138981004881957970e+00,2.686634398927845169e+00,4.242004862716859392e+00
4.199844643557675283e+00,1.269465965820190556e+00,2.807584040470108455e+00,2.763276579725559401e+00
4.214870866023280094e+00,1.827082159278471174e+00,2.381418718352869224e+00,3.726170333972705695e+00
2.347972851752787804e+00,2.262189015783000023e+00,2.015228542006871848e+00,4.486119040523368184e+00
3.305837929095309935e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
3.431717571233884101e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
3.903806220808353711e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.716235415020073596e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.435262414765492878e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.567920285056255469e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.947151125167643659e+00,1.197709402246230237e+00,2.432346856042044703e+00,4.161604098658408191e+00
3.173702448134967824e+00,1.391132057352588713e+00,2.646842256180613528e+00,4.437503414237560229e+00
5.000000000000000000e+00,1.271097793198039616e+00,2.096181443015083801e+00,4.067482665143309362e+00
