VR,SS,ANX,INT
3.523821949686215316e+00,1.436458688208397172e+00,2.095762053811313752e+00,1.973513188949716834e+00
3.627026726204521268e+00,1.469631681575100268e+00,2.004134906376752401e+00,2.026390620626365102e+00
3.668492026406926954e+00,1.449570553580015408e+00,2.000840125320536345e+00,2.008394290101622737e+00
3.727856977390322513e+00,1.382603771821277139e+00,2.028437483596019497e+00,2.000337912648702421e+00
3.732697889826003479e+00,1.421193911838908752e+00,2.087314471010836225e+00,2.030036741043793835e+00
3.720977136020988674e+00,1.398733945986692317e+00,2.246159722873816378e+00,2.008375649370640392e+00
3.791249151967104325e+00,1.370796924192586141e+00,2.223411064910298052e+00,2.042829853288576025e+00
3.814913115179492831e+00,1.278660065216915998e+00,2.243809460382288457e+00,1.965472428170010222e+00
3.566935735881784364e+00,1.295711518359037528e+00,2.272066715804363479e+00,1.892461288009907650e+00
3.726934064540793567e+00,1.306703615433354670e+00,2.184478137554479726e+00,1.975633820059395251e+00
3.642707929629281693e+00,1.291487573358756302e+00,2.131043269858599931e+00,1.903923461994557531e+00
3.856745353744474247e+00,1.314693918865339928e+00,2.162196758188507761e+00,2.072774740252219416e+00
3.764048682106913901e+00,1.291630458806405146e+00,2.093762133850429308e+00,1.931033743702526895e+00
3.692903243227456223e+00,1.293517188043424859e+00,2.065817854939657749e+00,1.966202961573806363e+00
3.638557688973235837e+00,1.309498728363201803e+00,2.061427561850794010e+00,1.918129126190025069e+00
3.672220971774995402e+00,1.408856721846317495e+00,2.170495321348435702e+00,2.021012535761500306e+00
3.589590138068099012e+00,1.434284736373160563e+00,2.121392243106914766e+00,1.983698126829466002e+00
3.664629774287334829e+00,1.447577273729978131e+00,2.074260141932985579e+00,1.974714978121483222e+00
3.831197853029333800e+00,1.475989676643578274e+00,2.090596089310564398e+00,1.900433376058599855e+00
3.591901440075619956e+00,1.470235170529817559e+00,2.250854202845806284e+00,2.009163325474711215e+00
3.522518621319007615e+00,1.498672398705522379e+00,2.110235830757483111e+00,1.998780722793126019e+00
3.874344107348250077e+00,1.459219719878320110e+00,2.002965525695251436e+00,1.934942625584739062e+00
3.756327605621489596e+00,1.347838417648538289e+00,2.066407829024936138e+00,2.033497209603229550e+00
3.759701225038403649e+00,1.321357213704630773e+00,2.092173658930370994e+00,1.985650117003093129e+00
3.742290345245728567e+00,1.269369191129681829e+00,2.035272778963937768e+00,2.063841050925170784e+00
3.899449447289971449e+00,1.345580420602275451e+00,1.996844215264478528e+00,1.936298028500585300e+00
3.656335601829158843e+00,1.359944222716753082e+00,2.128491552083966454e+00,1.995095257624784679e+00
3.682385255297371707e+00,1.409515248339789695e+00,2.076604085703329439e+00,1.982363226730980754e+00
3.765928924796608346e+00,1.436159911952779478e+00,1.974184004267723669e+00,2.009261533984405990e+00
3.842328754535548896e+00,1.376381138653617109e+00,2.140082335154584570e+00,1.957199457137337228e+00
3.855785694939694697e+00,1.427034353552580237e+00,2.216691445748885769e+00,2.076573042129979729e+00
3.824365639047443199e+00,1.418272399340384959e+00,2.308643848549383648e+00,1.992923084802161515e+00
3.906549860640887939e+00,1.384406343903247238e+00,2.195671525597095997e+00,1.940593576096916184e+00
3.719685271589178832e+00,1.437134659751984733e+00,2.274592967014807510e+00,1.989393869200911213e+00
3.872686081460652741e+00,1.323129164177601513e+00,2.008408253627156803e+00,1.983857233853881574e+00
3.847722072445888930e+00,1.394004745929976474e+00,2.230084410462354505e+00,1.999091983375604897e+00
3.734112275412628357e+00,1.441683496611782189e+00,2.107878078638800723e+00,1.913271110882139636e+00
3.514797890235813238e+00,1.442011822825879142e+00,2.066311002461397095e+00,2.028380972797099169e+00
3.848392123418140187e+00,1.440932699543585604e+00,2.097731880063310239e+00,1.990047264075937683e+00
3.641722517306275719e+00,1.426835318383244289e+00,2.168104042011933963e+00,2.024573346779600325e+00
3.759214548771498965e+00,1.338827917400949419e+00,2.190416179701227151e+00,1.967844464792012360e+00
3.527706358222679750e+00,1.343526560084062016e+00,2.224735878485483376e+00,2.020810990380656591e+00
3.611047358526044526e+00,1.428152447631955813e+00,2.039918858880928720e+00,1.940996538702417284e+00
3.713350882999689073e+00,1.363034861358474181e+00,1.976279179036858569e+00,1.960751230243639620e+00
3.706888182779340291e+00,1.406979030537773179e+00,2.129191130213480498e+00,1.923726230995808084e+00
3.522606287932958047e+00,1.423353113829794125e+00,2.098884450687002357e+00,1.936699342721725836e+00
3.479448773571498066e+00,1.511813356662488728e+00,2.125015941298582511e+00,2.035890396084587994e+00
3.710457427586627333e+00,1.480631620389523340e+00,1.947280136316335009e+00,1.941769602742771328e+00
3.591296688454087338e+00,1.469155935041175365e+00,2.059876150980120002e+00,2.021958441685835606e+00
3.526532314100319532e+00,1.331517706628404962e+00,2.063890287930874035e+00,2.014636129195619851e+00
3.759304630537836367e+00,1.431752835735773166e+00,2.050653343345393065e+00,1.922651809529256184e+00
3.712163561987250837e+00,1.460466246580491179e+00,2.175477626972519118e+00,1.936576064381816176e+00
3.648575182119216276e+00,1.434321113737125453e+00,2.170040123562607004e+00,1.928960248699507440e+00
3.737242569019961103e+00,1.407162597310712249e+00,2.116121735116466507e+00,1.929693970235446754e+00
3.894577585615667470e+00,1.441372120973792859e+00,2.155833737827991037e+00,1.994083159070500155e+00
3.835727998663029048e+00,1.462960752931206532e+00,2.175661199933351053e+00,2.018993304629688179e+00
3.485647068601949172e+00,1.503734219098419311e+00,2.196825912947958148e+00,1.911062824969813390e+00
3.647942258231982038e+00,1.521595626819972402e+00,2.084580538381513026e+00,2.029990394254653108e+00
3.564997281048995159e+00,1.508674212500930256e+00,2.174319168815777470e+00,1.977601225133676088e+00
3.637092870458493721e+00,1.422616042807870462e+00,2.029228679059137619e+00,2.014004731313080221e+00
3.555760296726209191e+00,1.420689523727529657e+00,2.082404196694882526e+00,1.873454021280248627e+00
3.533250221833305726e+00,1.456566195306850720e+00,2.071709769000710910e+00,1.948381984242975706e+00
3.710909467810787898e+00,1.508775928660511800e+00,2.059568352999803231e+00,1.956995555359917649e+00
3.568725140180313726e+00,1.521675179905804143e+00,2.100518204784262544e+00,2.031396322526547671e+00
3.600340811432328092e+00,1.524538960312243674e+00,2.086020643238485572e+00,2.006477746473369184e+00
3.667118620153010156e+00,1.501361790469738722e+00,2.198062970285378892e+00,2.072062654591555919e+00
3.683790291375768522e+00,1.389903475401959687e+00,2.175810639991548001e+00,1.977145727386875551e+00
3.677289023060503759e+00,1.337474811861767643e+00,2.181643238075011926e+00,2.009576900287700418e+00
3.655272222696730022e+00,1.417882978014514128e+00,2.135561936471876532e+00,1.917020241475750897e+00
3.768709901055204092e+00,1.406339197702223265e+00,2.137616723113750172e+00,2.017947664171344968e+00
3.756227014078012072e+00,1.499945736397445994e+00,2.064107901819961732e+00,1.962800125946406737e+00
3.807620444248823510e+00,1.468940851673018022e+00,2.165818352984755002e+00,2.001546896467534697e+00
3.834677552389772259e+00,1.460456814120431712e+00,2.163509738578959229e+00,1.936058628896732303e+00
3.774994841653150690e+00,1.382577335375437144e+00,2.251401753555419827e+00,1.961990249293538158e+00
3.661265630679307215e+00,1.409506134934570776e+00,2.214216316489798775e+00,1.951650140248720078e+00
