VR1,VR2,VR3,VR4,VR5,VR6
2.456263952628006120e+00,3.108202411737842841e+00,5.008915259539438836e+00,4.155098317651846784e+00,3.132496263397027914e+00,4.311017992884189631e+00
2.337503351466948764e+00,3.248900058770017640e+00,4.868677683888542163e+00,3.952313694423512658e+00,3.086189145375763498e+00,4.393437718662939417e+00
2.422286399882783936e+00,2.792893757011506217e+00,4.672469428600847685e+00,4.103435596797798013e+00,3.145693490523482794e+00,4.218394034695402972e+00
2.414886779060675615e+00,2.859739822953176080e+00,4.890646076711449908e+00,4.055197495708780409e+00,3.046249025450259662e+00,4.265984079313886568e+00
2.634876906206191638e+00,3.127780402874432042e+00,5.251258504792055248e+00,4.044058202457192053e+00,3.429839008154920155e+00,4.232238768271036733e+00
2.183514965766506055e+00,3.113903093628763497e+00,5.138441337452916535e+00,3.973221829247049364e+00,2.954638135806438193e+00,4.387282255371440343e+00
2.433753708813019223e+00,3.048738403410442110e+00,4.795747699516991425e+00,4.023509510594903915e+00,3.169583284031729509e+00,4.370158355222555357e+00
2.616474774516403645e+00,2.997340845912973339e+00,5.070981472325787109e+00,3.983911019406892073e+00,3.321483496387291900e+00,3.989493578914474980e+00
2.347262709638851863e+00,3.092791439729272174e+00,4.913529587507597718e+00,3.961528582268080356e+00,3.019799180514273651e+00,4.156146746832223293e+00
2.282785095557135158e+00,3.026149741903110257e+00,4.946624552942337161e+00,3.932182463753699952e+00,2.934298112202641917e+00,4.271107217620544461e+00
2.608844075410498675e+00,2.912921119177629414e+00,4.838540493333669978e+00,4.045608727128014337e+00,3.286209912172755043e+00,4.247208954530301561e+00
2.141999000200176972e+00,2.853756201581909124e+00,4.806601988984816387e+00,3.999965885163484280e+00,3.020015721270798981e+00,4.301901643035312084e+00
2.355908871250695924e+00,2.791829882218916925e+00,4.852843565427158445e+00,4.089422935661660929e+00,3.085876956702124030e+00,4.217859242900659389e+00
2.534807480911793309e+00,3.011939219735169981e+00,5.214229414327250289e+00,4.214829905940455923e+00,3.450811872515026302e+00,4.237870356424891405e+00
2.196570208479332376e+00,3.201210864677924928e+00,4.948514393470323292e+00,3.959042974942237780e+00,2.930667528507236330e+00,4.109900283031767465e+00
2.422656887839626627e+00,3.241691651833356946e+00,5.126875006508699428e+00,3.980769498191171873e+00,3.178027334488740863e+00,4.003532686464411405e+00
2.668724417620390810e+00,3.114140352443240278e+00,5.109575339209358802e+00,4.070926584783288504e+00,3.500452183393845562e+00,4.154580696845389554e+00
2.251486166631547547e+00,3.285613687015077833e+00,4.959222158961310356e+00,3.989888283689668302e+00,3.050373524550830773e+00,4.102727919407973545e+00
2.622483809414979383e+00,3.271364000867509780e+00,5.093192967948674266e+00,3.993646275384733269e+00,3.337310290677993674e+00,4.077452559428929924e+00
2.422697662855150202e+00,3.014322810077204373e+00,4.985446292510139266e+00,3.906802457926090710e+00,3.237218732919641351e+00,4.192390097978576868e+00
2.564727101143609467e+00,3.168718728797745410e+00,5.034868779079729961e+00,3.887997741357125836e+00,3.523122189107417590e+00,4.171636893139525348e+00
2.430524920091142516e+00,2.990684912502364678e+00,4.948692047385582882e+00,3.900121999506178661e+00,3.002595673455699554e+00,3.991783821549947486e+00
2.502350822925670126e+00,3.199362492214054665e+00,5.072052858315327484e+00,3.899923922772664309e+00,3.179439219139446493e+00,4.041028580510188206e+00
2.387546358691559512e+00,3.022806385405930829e+00,4.943980601034531297e+00,4.102468996777450805e+00,3.385474267436863194e+00,4.114861593820824837e+00
2.420347066215867926e+00,2.897628166768995595e+00,5.141050401546244153e+00,3.941502549248127263e+00,3.015474574916466644e+00,4.379814388589998053e+00
2.314169538300292928e+00,2.908714879670356357e+00,4.965789199360756356e+00,4.194990984438457637e+00,3.186547052257367785e+00,4.394547517009327109e+00
2.602301965207340917e+00,2.950009889403420793e+00,5.245213041371464158e+00,4.030709113345745109e+00,3.411995241020355341e+00,4.189741469373488236e+00
2.267161953231975779e+00,3.019335389403558612e+00,4.713394402385601367e+00,3.793883767929667084e+00,2.982335381389218831e+00,4.133268533120391552e+00
2.639553746338837659e+00,3.462696314382864848e+00,5.246139805670063438e+00,4.256963910033219278e+00,3.638877144534620633e+00,4.279527068976567428e+00
2.044444734673373620e+00,3.084453759341180934e+00,5.201820508618857808e+00,4.052546113442080156e+00,3.246252972952780258e+00,4.269737633954141742e+00
2.537599405429486588e+00,2.781998036859548495e+00,5.029191253344339252e+00,4.086636807359891321e+00,3.173798560303478844e+00,4.080458046023863972e+00
2.451948530553183403e+00,2.990020158270290551e+00,4.610125619200262648e+00,3.928563314383580529e+00,3.139744548685702075e+00,4.037977980443352877e+00
2.785710270126149357e+00,3.016737311884282846e+00,5.024294929703907009e+00,4.077175641952474727e+00,3.387365009180595798e+00,4.066340877615600924e+00
2.245807785687339297e+00,3.185519525187359147e+00,4.997046621323422144e+00,3.934526532542407029e+00,3.131456495019407704e+00,4.253584313872186051e+00
2.391554152213321682e+00,2.983897079946860931e+00,4.985331092794352159e+00,4.134422672799395571e+00,3.324058302120544983e+00,4.093885374452706394e+00
2.486356492831899967e+00,3.144603334944583217e+00,5.261476276733549007e+00,4.150236744841838465e+00,3.367993951076274417e+00,4.353911830259015403e+00
2.360659641293977096e+00,2.802866796091497914e+00,4.991024153826848497e+00,3.981424257752137486e+00,3.357398168318830756e+00,4.226507115291591177e+00
2.305466520985564483e+00,2.974676749895119876e+00,5.082333347303333859e+00,3.893958949063177855e+00,2.968314103159606976e+00,4.016659556003856935e+00
2.484209349903893305e+00,2.973342254743164936e+00,4.911149516397929737e+00,4.011623242885749008e+00,3.221550594996454464e+00,4.284566791157540244e+00
2.463492947152607027e+00,2.869351231818682013e+00,4.961960215665233598e+00,3.972308677881509098e+00,3.296027879187972687e+00,4.423443639690330720e+00
2.241236844025826791e+00,3.012695897736729300e+00,4.836540242131848188e+00,3.856938149855402731e+00,3.162928054485955265e+00,4.534462456411578302e+00
2.335553234881569296e+00,2.849379338427905139e+00,4.861066222452836705e+00,3.946507632054649051e+00,3.043549241691892338e+00,4.292860057693732578e+00
2.315749833425309490e+00,3.105747003207615098e+00,4.929608286698870856e+00,3.965732425564739927e+00,3.223260994900800647e+00,4.207734798881434202e+00
2.580723231839479936e+00,2.957250668289343132e+00,5.049408994176696197e+00,3.931119119190675804e+00,3.453136348407028766e+00,4.027803703276691571e+00
2.231801255797073669e+00,2.973641212566482839e+00,5.135032310639618736e+00,3.917137730553787556e+00,3.034061639232161767e+00,4.006589139697960711e+00
2.482577393469810989e+00,3.056917977185023894e+00,4.966821072307066487e+00,4.220227868343341626e+00,3.231723608865075370e+00,4.265147014730226616e+00
2.596877842537117953e+00,3.143062394994694753e+00,5.080353899492570768e+00,4.118068116572056070e+00,3.479444064867790232e+00,4.218192949967161098e+00
2.466117194853246097e+00,3.235607853519343990e+00,5.185835466866385524e+00,4.129894911072177877e+00,3.106220980103044038e+00,4.392127006676760814e+00
2.400515304517282456e+00,3.004301060014416436e+00,5.037230916541781234e+00,4.204113320775168638e+00,3.107255302793679341e+00,4.321394494073468096e+00
2.260336503125198959e+00,2.858155408835429512e+00,5.102515053412290058e+00,4.277066370773831672e+00,2.996773271693427887e+00,4.399362437724395392e+00
2.680177066449278556e+00,2.973793722229985281e+00,5.173672046726403906e+00,4.223850001807105237e+00,3.534340427726379463e+00,4.421541916283863394e+00
2.138767400201411650e+00,2.870710348351174446e+00,5.104588930285334669e+00,3.978723311146874053e+00,3.260110759231861000e+00,4.210853941185394689e+00
2.192368792549052259e+00,2.818508547991685820e+00,4.842891741592289634e+00,3.925629091120176550e+00,3.082505770711345239e+00,4.228469016779548895e+00
2.578964543999787917e+00,2.739165762689880879e+00,4.960489057107673183e+00,4.223645839439295280e+00,3.207454531453412194e+00,4.233215964258166153e+00
2.417716499891318538e+00,2.770278166427268651e+00,4.797789733043464899e+00,4.415917010207477844e+00,3.039598552046096192e+00,4.433934091042372572e+00
2.579677783576360905e+00,2.867144107590563706e+00,4.620556124823336219e+00,4.144953067636145683e+00,3.041195580719622704e+00,4.484145583378298383e+00
2.159110044998283406e+00,2.805988070620415886e+00,4.850035333395657844e+00,4.132266797127025271e+00,3.259096380133516213e+00,4.487120194831971887e+00
2.257012642391492907e+00,2.619156174461099162e+00,4.704098359456139633e+00,4.057007456925406430e+00,3.082642705754489398e+00,4.271612179613490490e+00
2.399604732870233459e+00,2.894288298447684316e+00,4.941784733500435678e+00,4.073436331486519180e+00,3.027284017665149207e+00,4.427173101050672521e+00
2.505425998331463067e+00,2.704118944445655703e+00,5.147796843182470106e+00,3.963225354271870504e+00,3.164405639960740757e+00,4.298343412210551939e+00
2.281405409954608388e+00,2.950854156454464139e+00,4.735214368181047462e+00,3.943975718249079776e+00,2.976886285649127828e+00,4.351046639062931654e+00
2.123032546758775396e+00,3.022717680819708708e+00,4.954079596754608517e+00,4.105007632523776984e+00,3.005390842285122766e+00,4.340598611702093379e+00
2.289469680811008434e+00,2.794757463119948326e+00,4.839491845746136001e+00,4.102832775807615739e+00,3.172778409445760506e+00,4.455287023408986968e+00
2.600542535932851784e+00,2.658627422588721867e+00,4.993637521456681050e+00,4.035208404233296520e+00,3.353782348841729100e+00,4.201866476970609554e+00
2.400862726313794493e+00,2.764700397291076417e+00,4.786457864024371567e+00,3.996682625590377125e+00,3.150691449498020713e+00,4.468259885265000619e+00
2.274863968218258758e+00,2.830192960486532350e+00,5.025940408740855680e+00,4.097694980025861078e+00,3.282650810000213415e+00,4.344244812707533043e+00
2.351323881549080230e+00,2.895244331207814881e+00,4.721769519420996986e+00,3.949159688724339201e+00,3.118928062494798592e+00,4.267002577290790022e+00
2.426456295886235015e+00,3.169374282491835615e+00,5.266172661194773674e+00,4.006313659808851568e+00,3.497238540718604405e+00,4.249650308098220641e+00
1.968980615892542252e+00,3.002225926049989724e+00,5.093710119256927626e+00,3.842970317873046326e+00,2.877603531913718982e+00,3.897520875853940581e+00
2.719150829523108825e+00,3.185395985129666041e+00,5.233847791510083169e+00,4.037411571067440086e+00,3.473948498542549057e+00,4.208472770138591557e+00
2.421056227207239786e+00,3.012464822720720914e+00,4.915245735715281228e+00,3.844462509539844586e+00,3.277482639910895390e+00,4.325594015537213011e+00
2.280865759272661553e+00,2.698672053069504972e+00,4.573233058575541854e+00,3.971051166666038412e+00,3.055807945930015368e+00,4.109561517367839478e+00
2.492597554266458459e+00,2.865024510663973789e+00,4.941725443034418852e+00,4.036069367018100706e+00,3.311104070251496001e+00,4.312832528581090230e+00
2.435754775201230071e+00,3.106205053627203672e+00,5.015513596254327133e+00,4.205348883061600596e+00,3.304686624651493876e+00,4.118670578610469590e+00
2.521161313663072168e+00,3.151685394568187082e+00,4.975096477810352802e+00,4.100165903441322257e+00,3.347381134761813204e+00,4.150832735776066151e+00
2.070448166644788035e+00,3.157054812582521297e+00,5.298951746086659753e+00,3.830497254273600660e+00,3.144811333572513856e+00,4.190164425926286462e+00
2.399186963234522185e+00,2.990758220334216677e+00,4.822749802678396591e+00,3.934384537869707099e+00,3.272900542099823173e+00,4.258336396046937367e+00
2.403169966038619876e+00,2.765308431589233340e+00,4.914137821068149670e+00,3.758270383967956541e+00,3.095120451483535984e+00,4.179517921574758432e+00
2.451872407499202655e+00,3.052186614457598424e+00,5.015124499745390985e+00,4.179304323114570785e+00,3.140737849261095338e+00,4.331213965876427707e+00
2.469479219587908059e+00,3.114580105397612542e+00,5.306531170230595507e+00,4.096574705828184726e+00,3.375398941438154221e+00,4.165759978528935648e+00
2.264603019651659555e+00,3.197655838255373695e+00,5.007595160470088125e+00,3.959169807069022884e+00,3.278171697039160559e+00,4.216398277505462922e+00
2.296399848308181557e+00,3.116606436611320863e+00,5.125636543695331504e+00,4.078169822359344998e+00,3.168777684010890994e+00,4.064303069138431646e+00
2.473481660208542099e+00,3.021304006461423164e+00,5.148845520622866268e+00,4.144333537806193846e+00,3.058771687964391806e+00,4.056951807363930129e+00
2.713347386232492831e+00,3.074349785876738572e+00,5.177397326323621485e+00,4.279672839817253660e+00,3.293335403468556244e+00,4.218864985996392036e+00
2.417285649835763550e+00,3.209568753464048019e+00,4.982952265741264597e+00,4.050234684950226871e+00,3.256910674470052225e+00,4.186612218975895416e+00
2.361527811270185406e+00,3.055431295132449154e+00,5.031847465481708248e+00,3.972112609261313931e+00,3.355512077049429998e+00,4.064655680385141245e+00
2.476395233164196075e+00,2.969591588077591382e+00,5.178260914250312652e+00,4.194221533591034223e+00,3.153588669269257405e+00,4.149991418346490768e+00
2.415660140349980445e+00,3.165628263221787364e+00,4.827362922594411465e+00,4.160495788134164208e+00,3.013801851351041172e+00,4.238221750061930138e+00
2.571091957963082208e+00,3.085369760706411224e+00,4.996469938754739104e+00,4.207685481339674460e+00,3.065523425414591774e+00,4.238581017508492366e+00
2.672547695356606745e+00,3.150416903784106992e+00,5.263269619474679750e+00,4.155911771671330968e+00,3.303757738100796981e+00,4.341067463543247129e+00
2.301041656753616493e+00,2.933799760184916838e+00,4.922156541999942903e+00,3.916237154995406922e+00,3.122581345013639709e+00,4.319734949843704541e+00
2.370708347453536646e+00,2.854905302841948433e+00,4.961260665207779752e+00,4.004240847967676764e+00,3.254617989347450724e+00,4.349423484200752199e+00
2.342147205662131082e+00,3.155148670124542143e+00,5.232000498630529073e+00,4.073066027055253890e+00,3.082566451989846801e+00,4.225654932371552874e+00
2.582132196843066829e+00,3.023327978402167826e+00,5.137505841557620911e+00,4.196748802644712839e+00,3.188445682260837799e+00,4.427059690662307645e+00
2.537779454592260286e+00,3.047343791446918804e+00,4.885673712393406198e+00,4.111509099765537023e+00,3.136817044257962372e+00,4.503175184482111071e+00
