VR,SS,ANX,INT
5.000000000000000000e+00,1.330869041540354569e+00,2.005705395712343186e+00,2.993048355764031054e+00
3.200360274911311809e+00,1.500043708055838421e+00,3.124964915460972659e+00,3.766466770444814482e+00
8.508051673979648566e-01,1.551105591938446882e+00,2.136251118292617157e+00,4.891535814865791920e+00
1.868510485987778580e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.615753032203315342e+00,1.231715462985436549e+00,1.911105952386219275e+00,3.116052790393658789e+00
3.221615324903224220e+00,1.131041004994394195e+00,1.496493906209462654e+00,3.267812694360333836e+00
1.068992730121272716e+00,1.056922974159304474e+00,1.979021669114835458e+00,3.689573116837006062e+00
3.264634417147382006e+00,1.607880069447738203e+00,1.569777125445442234e+00,3.000487133697815612e+00
1.805576976211815898e+00,1.057101071310249107e+00,3.476209894053858385e+00,2.705664744384399079e+00
4.766239392767888994e+00,1.631857838132453553e+00,1.795940338005519887e+00,3.651350359763034348e+00
3.004388747198370790e+00,1.624592096980831402e+00,1.712284507428659452e+00,3.721013064712355156e+00
1.674596571070917861e+00,1.113489626221687345e+00,1.384461068829957675e+00,3.005915462964215301e+00
4.818975333950424655e+00,1.331823413650092158e+00,2.680896415223073426e+00,4.658115338689700735e+00
3.399374540730209837e+00,1.019029073445049560e+00,2.169659829608449719e+00,3.836606765618153947e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.539584399046319607e+00,1.008948069966600691e+00,2.136388408863710175e+00,3.199130292990964630e+00
3.687579165922970414e+00,1.628390546228801306e+00,2.141544631701986390e+00,3.385562994888549948e+00
2.380963536723824436e+00,1.278914079033917517e+00,2.143053689026757080e+00,2.767667710210939269e+00
3.411084998766586995e+00,1.335081424891876978e+00,2.099039779309049614e+00,3.225871141326125624e+00
2.521879588854057275e+00,1.530484316638919040e+00,2.000502918707533606e+00,3.740535728311384922e+00
1.958205111360010076e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.113053922766556791e+00,1.311554813800878350e+00,1.692115799594955172e+00,3.772672192162148885e+00
1.649166871841270643e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.139407430167514779e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.922091687576939378e+00,1.106116928151706480e+00,1.692059423629958426e+00,4.684504196563498368e+00
2.689996502848384985e+00,1.541232971801319795e+00,1.025146671953685029e+00,4.825938498309051639e+00
5.000000000000000000e+00,1.253684561632471439e+00,1.301493192264588483e+00,3.318252109282458395e+00
3.415643012013624968e-01,1.016051273157143608e+00,2.140096956682002283e+00,2.855780915383042906e+00
2.032596504404514004e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.346249017170081164e+00,1.111189418947936325e+00,1.721015369697729502e+00,3.119389534386748153e+00
3.527389520452971272e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.804565423625713816e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.056558067066055706e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.841035265763331985e+00,1.307720932730675800e+00,2.168709741635423516e+00,2.327380276913586954e+00
2.865211167137986958e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.223955174928542888e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.346895800650730557e+00,1.458429525859286757e+00,2.423411465145271837e+00,3.495096733439743808e+00
3.930516283539918554e+00,1.846484995818881814e+00,2.584783834393224122e+00,3.020140932259054889e+00
3.523748235179479771e+00,1.160245876854226088e+00,1.822101023335385817e+00,3.341815403448191724e+00
1.588785126625543942e+00,1.753167226683144175e+00,1.554673028914095312e+00,2.484961394246226973e+00
9.188533232389939354e-01,1.730746319911814268e+00,1.642052968586049211e+00,2.556094546449207527e+00
4.005985523830235095e+00,1.358943809472357156e+00,1.363282531415753951e+00,2.262738400639243697e+00
4.320485727370367179e+00,1.279613040361784471e+00,2.456390838946819866e+00,2.156369036793559513e+00
5.105363813309238274e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.995104430981951449e+00,1.356946480653675069e+00,3.097216853983819185e+00,3.754001838534654745e+00
2.943399220998823562e+00,2.135545683750329271e+00,1.924710726799752969e+00,3.106421366818687080e+00
4.936417944689614146e+00,2.015892875836857279e+00,1.151316738646481319e+00,1.932679023572025034e+00
5.000000000000000000e+00,1.598570151253247751e+00,1.869703461980889436e+00,2.571585123702906373e+00
2.596945249970882497e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.745499265697545432e+00,2.812342054394768365e+00,2.413391003340169316e+00
2.321699423753216696e+00,1.251617703746496391e+00,1.099530193108710918e+00,2.856473034734400951e+00
1.176567366108142165e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.066680251707593285e+00,1.038032248893150600e+00,1.849692567029940893e+00,3.470557656791294576e+00
3.722921827279863649e+00,1.383970138652070858e+00,1.461670074506269845e+00,3.431192716158498079e+00
2.769816239246827294e+00,1.073116649963826497e+00,2.738332496129373794e+00,2.435961875378220842e+00
2.509907834105661539e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.606639655270660327e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.500622149367482061e+00,1.212558382629081555e+00,4.115331310286897804e+00
2.105094128333556025e+00,1.519732864083999768e+00,2.354442645344226648e+00,4.137756369557177294e+00
4.013688069734905994e+00,1.122314503917568373e+00,2.289898878111178426e+00,3.797731893690734495e+00
4.540926021899484688e+00,1.251210477375540142e+00,1.650514516501479179e+00,2.939418995726531314e+00
4.827376282340729574e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.136717871786014911e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.457016635955048933e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.610954924216404294e+00,1.146314232805277333e+00,2.312600964133695758e+00,3.900238597820000486e+00
2.695754518703501912e+00,1.626090844764506160e+00,2.744948609982850840e+00,3.646697702738290747e+00
4.100917503159199562e+00,1.625376189037023078e+00,2.682250423616237889e+00,3.688206809879813974e+00
1.620015791485137413e+00,1.550160787329792456e+00,2.078159558987973554e+00,2.619364870852935123e+00
2.880777233299826712e+00,1.876951127292567634e+00,1.259292916923061334e+00,1.660430874648489485e+00
3.417177128531504238e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.046511068448072290e+00,2.279387689433473252e+00,2.370676012021115664e+00,2.730619990634132410e+00
3.064444456609071388e+00,1.650822455290552604e+00,1.979243301561685264e+00,2.018979645983216997e+00
1.814252358715514157e+00,1.381039336655876415e+00,2.236507430627076687e+00,2.649962762404316052e+00
3.990382405347451922e+00,2.141794471926041332e+00,2.770327311018305316e+00,2.865691104161101954e+00
