VR,SS,ANX,INT
3.957205860110892814e+00,1.704855842086694162e+00,2.151444875888611996e+00,2.216141358562779828e+00
5.000000000000000000e+00,1.853417472575418889e+00,2.394205488208099641e+00,1.771277999865297215e+00
3.543010618545948898e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.587011863528090760e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.425562877200601264e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.252820284615039803e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.460244178814841920e+00,1.117029994816978622e+00,2.017186527628201720e+00,1.573990033949357104e+00
3.725039297097167523e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.985915820530691267e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.585825797315175478e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.356489310548647964e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.387800663770943910e+00,2.622756787028690972e+00,3.715848871755937921e+00,2.279538946030555291e+00
5.000000000000000000e+00,2.257032791931667504e+00,2.299983748718037457e+00,2.311812813282029921e+00
4.835014590291353720e+00,2.141949073157757510e+00,1.878415583105933484e+00,3.063401455422961384e+00
3.869685793049272515e+00,1.561769835629460701e+00,2.527051107542713115e+00,2.661166139160421995e+00
3.848926977794092430e+00,2.200806923016817684e+00,2.779310686069251357e+00,2.745599554775720375e+00
1.973392352389863103e+00,1.764345527454830087e+00,1.283727056294564850e+00,2.596824938660060145e+00
3.958841055415372789e+00,1.784251564710396032e+00,2.041922925267868560e+00,2.184180188223196595e+00
5.000000000000000000e+00,2.584933050197579352e+00,3.046922014232900544e+00,1.747193909784106713e+00
5.000000000000000000e+00,1.917917202010053890e+00,1.700472099111091318e+00,1.137861159591584848e+00
3.592482150699431109e+00,1.649595328594619215e+00,2.018170127789470580e+00,1.703256669985755645e+00
3.847650315404802512e+00,1.170196211329745495e+00,2.330977306424747209e+00,2.534276589703737592e+00
2.602435187317466259e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.451692785981804512e+00,1.351883551636595016e+00,1.485303505780958266e+00,2.092755748848477371e+00
4.320638186098202382e+00,1.583881232551959117e+00,2.291157750898287659e+00,2.341541729928702686e+00
5.000000000000000000e+00,1.858997985187186508e+00,2.179396697768785085e+00,1.445344915473692815e+00
4.446249122365714790e+00,1.750597697358502458e+00,2.465843443979341298e+00,1.776127266457193876e+00
3.927840306137635462e+00,1.166098987578800372e+00,2.966373654407121307e+00,1.623877759039904500e+00
1.991481806124629550e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.438989439013165672e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.235499231402255482e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.938893300088375682e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.845919629481500568e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.982185911830168124e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.055398683701946005e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.050663031720618257e+00,1.693613669487421980e+00,3.070884486833492577e+00,2.674541975707348307e+00
3.614115581839812741e+00,1.224796035979438980e+00,1.361575134644879448e+00,2.677629072575019364e+00
5.000000000000000000e+00,2.552938930130173922e+00,2.829812867219754668e+00,2.936353946995866160e+00
5.000000000000000000e+00,4.100778205918516051e+00,3.234232142023552026e+00,3.091739476368394968e+00
4.805304976977380349e+00,3.516298555622598077e+00,2.387555303847764598e+00,2.271195132469090439e+00
4.248531433359647558e+00,3.763625682194172040e+00,2.572141593020897510e+00,1.510006285748922483e+00
5.000000000000000000e+00,1.805937332417373753e+00,2.179519618951414994e+00,2.143984584203931565e+00
4.096054726281938230e+00,2.183697974440604650e+00,2.323481175030959189e+00,1.487568708827883501e+00
5.000000000000000000e+00,2.038605913354117671e+00,2.447409850769193707e+00,1.307198618925708988e+00
4.812732345397376932e+00,2.029304959656438534e+00,2.035828941827736216e+00,1.061008878616499951e+00
4.394331827100246279e+00,2.897162032053105740e+00,3.159382418136841508e+00,2.132476253981142822e+00
3.871588465696223391e+00,2.457260273769912295e+00,2.998031153650470682e+00,2.161887912816742308e+00
3.033305767667401120e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.813579995398348466e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.045251830795189463e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.209471962346650109e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.674720193161445714e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.917476835737797813e+00,1.223563891985785190e+00,2.006101508423141500e+00,2.143467829536934044e+00
1.489597162370096761e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.434817259790476918e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.515633428483481371e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.364830985325914625e+00,2.144577268078029952e+00,2.409004920472650024e+00,3.312991833338060133e+00
2.921183425887885488e+00,1.430937002016299253e+00,2.267275380695013887e+00,2.375738263619989077e+00
3.015866826955615476e+00,2.189682099655716030e+00,2.925864365912630660e+00,2.237374347875860536e+00
2.741405320285613456e+00,1.593559898203229519e+00,3.784864362451442865e+00,1.754904464619681193e+00
3.112913869279335888e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.571837093699004040e+00,2.001706833335437974e+00,1.841514165265895286e+00,2.562987708201843073e+00
4.170475214076482473e+00,2.588301138380821431e+00,2.491952573116910319e+00,1.899004929317499757e+00
4.191379572160228939e+00,2.785932805126844158e+00,1.638541874479854776e+00,1.853592677401885380e+00
3.963861664199250345e+00,3.109752883580809701e+00,2.302582870548683047e+00,1.951330290898886100e+00
4.246781925703028371e+00,3.021772827667320804e+00,2.046630199236292302e+00,2.511814974347999829e+00
4.349764990847751811e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.591525736807926084e+00,2.466494869879935159e+00,1.772766248927816202e+00,2.816128546831112800e+00
8.250334040109139622e-01,1.326456518388135386e+00,2.521709132716136725e+00,2.197412917749532735e+00
2.772975100619959221e+00,1.684043937955912673e+00,2.068146575165393575e+00,2.729828411982601288e+00
4.959145091953345741e+00,3.107001092359317873e+00,3.735583194018573749e+00,2.748887156877815485e+00
5.000000000000000000e+00,2.309332658442046160e+00,2.300493099618621251e+00,2.586001485977477365e+00
5.000000000000000000e+00,3.126672119502154068e+00,2.225197073205478659e+00,2.617787117446916945e+00
4.346102667539438080e+00,2.556551035742902211e+00,1.894339112906441525e+00,2.867600583658500124e+00
2.935290052985158660e+00,1.760448429723408870e+00,2.302276015466617309e+00,2.839923850194969290e+00
