VR1,VR2,VR3,VR4,VR5,VR6
2.411005188058193749e+00,5.036540454645644260e+00,4.750651973288891661e+00,4.641905297748013304e+00,3.977184029716542391e+00,4.385088246938755319e+00
3.185987039078034044e+00,3.405395599304350540e+00,6.605130895839811167e+00,5.082710137018631613e+00,5.540266597867137932e+00,4.109776032373337884e+00
4.588394057578948804e+00,2.641126387523450525e+00,3.538532533639506816e+00,6.176019602802591102e+00,5.115113443400232995e+00,3.442400214578151818e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.982748601259344490e+00,3.855606683162743131e+00,1.737671536832651853e+00,3.471961344995081689e+00,3.246099054105796355e+00,4.254549497919750678e+00
2.023712458530424030e+00,2.272482516416770792e+00,5.379785451260410412e+00,6.237137260171512487e+00,4.020009198628842206e+00,5.239330725037300240e+00
2.090294960778953381e+00,5.357319335081264455e+00,5.191179097420910438e+00,3.659376251402833180e+00,4.301408221269826804e+00,4.528002911496176175e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.614979142284839853e+00,1.640991295231293723e+00,3.595070177250604626e+00,4.891844191624354465e+00,2.182267765403771875e+00,3.990733161588823297e+00
4.480942674467680575e+00,5.104716371123391383e+00,2.123754600274968762e+00,4.794894558128548034e+00,4.206405063249155418e+00,3.903260292463262449e+00
4.153576388208625403e+00,2.613231542142115948e+00,5.479122368983181168e+00,3.755763844008588315e+00,5.131087670799048261e+00,4.594411483064110513e+00
4.727296327369463924e+00,2.170176303983301747e+00,5.785176950594737022e+00,2.241207223984075902e+00,1.727745019670068327e+00,4.398143630668927884e+00
3.870104384942038678e+00,2.860712873456984440e+00,5.595017569217599629e+00,3.687606105137202217e+00,4.470107206188433047e+00,4.047899132301391312e+00
6.206787223046557500e+00,2.922027510452211541e+00,6.380005832399481491e+00,5.867372882826308533e+00,4.521974026765683163e+00,5.732447814975065725e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.698715297519401091e+00,3.653766591091749394e+00,4.763349647951738319e+00,4.655818490204239879e+00,5.696375672226093201e+00,4.886540814444114034e+00
2.057002717309504458e+00,2.058747210635898828e+00,6.369906333082305139e+00,1.306588998394153656e+00,2.371194683207197063e+00,4.877694662992700714e+00
1.428570184891633676e+00,8.673881406064793964e-01,8.182608541443732619e+00,4.216475109102368890e+00,2.944945502157593431e+00,3.220196284271575671e+00
3.409739815471763968e+00,2.546802635543226057e+00,8.253121686617625130e+00,4.331806337761940462e+00,3.078907217292188303e+00,2.387023057859347652e+00
4.963770303794120764e+00,3.730801802754467822e+00,6.761509065731065249e+00,4.795431753058563729e+00,4.760319446988967584e+00,3.968715701840374255e+00
3.041802139711666797e+00,3.789150886001354301e+00,5.136825934084882306e+00,6.137145100384181262e+00,2.995216358756841224e+00,2.823961443566231466e+00
3.287946784735371608e+00,3.510713824048189657e+00,5.957315887206716454e+00,2.817397461277164616e+00,3.229298564818584349e+00,6.887620957591432891e+00
6.733797467865436648e-01,2.758892530888561900e+00,4.251553450112568910e+00,4.019925626978749555e+00,4.874403280965937668e+00,3.857271431664929473e+00
4.701497863327008808e-01,2.670723670236659686e+00,4.077450534610662203e+00,3.034043021952862684e+00,9.302990787924185767e-01,3.586680178117138240e+00
2.136352405131512366e+00,3.416970353618344447e+00,3.399999866481340227e+00,3.186844550283117083e+00,3.491755195302156611e+00,3.139229648652791305e+00
1.431383051792769034e+00,1.443392520600942586e+00,8.541280017626426968e+00,3.753704064732033885e+00,3.863504213563148770e+00,4.678811172703099430e+00
1.902040404445064503e+00,1.912571457557634691e+00,8.246949297331703121e+00,3.608662024150799397e+00,1.183863715795295590e+00,5.348614562007807827e+00
1.302439420531558145e+00,5.718581291927213428e+00,5.038239070387044549e+00,4.313143555189775213e+00,4.125292185721513682e+00,3.371336609017629105e+00
1.397380425231308010e+00,6.215613911027164207e+00,4.457711406409053723e+00,3.572594472460072890e+00,5.105279582808554650e+00,6.229183980445252899e+00
2.654011377225407031e+00,2.623101882609765401e+00,1.816825483038419620e+00,5.377398756535113122e+00,3.258509659843892514e+00,3.894580720349936964e+00
1.353032121693465983e+00,2.800027051595829430e+00,1.639076257239341139e+00,3.899535076286227753e+00,2.284548966232490486e+00,2.554425496101019988e+00
2.494531936453635357e+00,2.554792564736561467e+00,5.810955649691708302e+00,3.836650960795172871e+00,6.061432972805658181e-02,3.099746089658177439e+00
2.532372216159833656e+00,4.182978722278980044e+00,6.741988384170022996e+00,2.822590869760817078e+00,2.354116293148305061e+00,2.770951782617213865e+00
4.147820386671865478e+00,4.314859742910522655e+00,4.382372819283211207e+00,5.292795926068513346e+00,4.002722216039959591e+00,4.570313062747442423e+00
2.029046272530499628e+00,1.236365336724007946e+00,5.530307727957080033e+00,3.539482798482654680e+00,3.138246896782939110e+00,4.900223963655425230e+00
2.779692591355072295e+00,3.614517528759311205e-01,6.325723858625462270e+00,5.356109957141249822e+00,2.669735988659601045e+00,5.275667746025812122e+00
1.246169106134032756e+00,1.321025842948718498e+00,6.722844885222468037e+00,3.281350145060810242e+00,1.432634245315576926e+00,3.947545256264993974e+00
2.996330279402847019e+00,5.290074047973616800e+00,4.966621624710187533e+00,3.888032962254437841e+00,3.303744808843424252e+00,4.121221465673825968e+00
2.637518296587729516e+00,3.612679731976469633e+00,2.643879374726763487e+00,3.791540077895816818e+00,3.612224712425983419e+00,3.866014390591199668e+00
4.973884067795397712e+00,2.277162511216777041e-01,3.294004682947901053e+00,5.785299873254412972e+00,3.325056430140370445e+00,5.341030761638778657e+00
1.090287950880770573e+00,1.927769098662844627e+00,7.095077314472632679e+00,1.846900877176410383e+00,1.197488318920028938e+00,3.747066089566922997e+00
6.071710987449923103e-01,3.941813180127064165e+00,9.049490737058796697e+00,3.542358613407311729e+00,3.496491386338882457e+00,4.816883887972257305e+00
1.432047287256112744e+00,2.460061097124773610e+00,7.736337286646890021e+00,2.948508212325686273e+00,4.485714382574067294e+00,3.126068455031950855e+00
7.057877594411945399e-01,2.284471755758262113e+00,6.427658636136975190e+00,3.855422942432997768e+00,1.168597834309753836e+00,3.613961631186354495e+00
2.197098341189641424e+00,4.271546663216161832e+00,3.849290315829393627e+00,5.741082934580006736e+00,7.723569968638987149e+00,5.098967649096342036e+00
1.114657928411356691e+00,1.175654954157835830e+00,2.441637066825492752e+00,3.668470799556581063e+00,2.205125734418207362e+00,2.786805412044657260e+00
3.924222087848064255e+00,3.100847753271728013e+00,6.652754401791714400e+00,5.360823553715987622e+00,4.655835697461537137e+00,2.833275404647524809e+00
4.264928205761344238e+00,1.540182918673219881e+00,4.925115958449662656e+00,5.961377513176288723e+00,3.145969840771237980e+00,4.853497277291997314e+00
1.930926296996818170e+00,8.672106858484123215e-01,5.381674363102652237e+00,2.078622199670957738e+00,6.680697404281996654e-01,3.783082334203009545e+00
3.871976228246229113e+00,4.429100321949361430e+00,7.218119018869319170e+00,4.542318633467563593e+00,7.365122764591497173e+00,5.367102912673149540e+00
3.787691242142359638e+00,3.331308908246558786e+00,7.444320218061070804e+00,3.971934337520106162e+00,2.161099395389153965e+00,4.758230028224684993e+00
4.995835928715468555e+00,5.733008703948447859e+00,7.236496364847743834e+00,4.240681432060402045e+00,3.810377202589409151e+00,3.706252858571264408e+00
4.127386284360726521e+00,3.828692499880024247e+00,4.534838875281153037e+00,5.383006907458657508e+00,5.878614641195377466e+00,3.153533934789821469e+00
5.543479441727915180e+00,5.415927016161100838e+00,3.036732606071779195e+00,3.907418931285126185e+00,3.496564708402892574e+00,4.140913966337057772e+00
4.401588022276422763e+00,4.946274689243538525e+00,4.071842439550985127e+00,3.701562429494554607e+00,4.063882242176066306e+00,3.561762327756095026e+00
3.640294781609390462e+00,3.281202967997919107e+00,3.975751250498793077e+00,5.136308650275577925e+00,6.667437407831118712e+00,5.310616338860153718e+00
4.230553904437099000e+00,8.401922359509539362e-02,4.858222439865077291e+00,4.533755066676937062e+00,2.651146483952585342e+00,5.545488134278498293e+00
4.319240787366487311e+00,4.649283667639611650e+00,5.196967739737115011e+00,3.737460046757173249e+00,4.608935232655836600e+00,4.084189378543756632e+00
3.105449454518401264e+00,1.827633328603801788e+00,5.141249205371446251e+00,4.392246744011158555e+00,2.815827216714313685e+00,4.677892607985223883e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.403984438545271107e+00,3.859588330810276968e+00,1.861243511769012482e+00,8.874084119984408936e-01,3.021406834866500191e+00,2.997488308190656703e+00
4.319247732666459783e+00,2.753760907570549588e+00,3.750490219048483009e+00,5.965537283294767512e+00,4.020740644334499514e+00,4.846999038712079155e+00
3.118108494713707213e+00,4.286680576051702829e+00,6.075391652024838329e+00,3.923761881334856927e+00,2.952990766824814983e+00,3.172176710576273262e+00
2.779900130775640132e+00,3.447211241468225218e+00,4.984566023597348128e+00,4.848440323130518870e+00,2.416148205277784733e+00,3.493614554635799063e+00
3.748581349164975762e+00,4.102388325698150595e+00,2.789436311147330372e+00,5.807485698482601322e+00,2.771330883114142551e+00,4.853671929578172062e+00
1.992406386219045533e+00,3.342586284045145462e+00,5.209410282469900011e+00,3.748628932203995845e+00,3.010104619372507173e+00,6.330082975800867651e+00
5.174243543741777529e+00,8.082164648528928907e-01,5.604604461520357184e+00,5.074303986770650532e+00,2.363746898680553876e+00,3.799188165795800209e+00
3.614888797490293015e+00,6.990810736108143963e-01,7.204337751421893365e+00,2.419686440717493170e+00,3.616252191480567202e+00,1.369055812990290999e+00
2.508525914046542127e+00,1.135432900086703611e+00,7.213628062210439396e+00,2.641526953404789602e+00,2.226000881440406864e+00,4.104375109442671032e+00
3.138249036171997464e+00,4.186041468073696592e+00,9.168312690183080704e+00,6.082846939386755913e+00,4.547521725105280410e+00,3.915277638142462102e+00
1.010682236763485120e+00,3.936886441530409009e+00,7.114530860581975702e+00,3.626336119903315947e+00,2.542875798835256607e+00,3.988716767967458665e+00
2.171343226155671324e+00,3.949637020597033032e+00,3.899671482423447078e+00,5.766903616718688674e+00,5.496566648009931555e+00,2.553466470918626552e+00
3.039318436324346617e+00,1.722635935204336111e+00,3.238462768208896225e+00,4.367249142355544400e+00,3.412458999794987236e+00,4.761132669082821955e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.190512902780870075e+00,5.601145786229453805e+00,4.999122619425473424e+00,2.024669939029742682e+00,3.097616903270431266e+00,3.081267593381497250e+00
