VR,SS,ANX,INT
3.482569759739704285e+00,1.990642925655492501e+00,2.229770743049996451e+00,3.643372446164415468e+00
1.828208405588445329e+00,1.822533908031546579e+00,2.601875239334934253e+00,3.537889760972432462e+00
2.000813418501120822e+00,1.323236491073727095e+00,2.067064252044165773e+00,4.221477448590629677e+00
3.120696280010483825e+00,1.987972100021534239e+00,2.650917494511717099e+00,3.407513339850775758e+00
2.164350593915950860e+00,1.719393121838610927e+00,2.917994805464443786e+00,3.422994742912059074e+00
3.298761715949711348e+00,1.005429509130518761e+00,1.960903993518733124e+00,4.333489905380512042e+00
3.864112355614275351e+00,1.404432767930845483e+00,1.773081158611247155e+00,4.352130756740985262e+00
2.038028746265095226e+00,2.328462430834957075e+00,2.695424622913683788e+00,3.619308884953489347e+00
2.769956435138940964e+00,1.171881867431795010e+00,2.710612442276257639e+00,3.214298958330471301e+00
2.610478985907628058e+00,1.188443548921980453e+00,1.728110910099133424e+00,4.158271979980280086e+00
2.807763350139072855e+00,2.086484126633899816e+00,2.007303825051947932e+00,4.707803480659247697e+00
2.603424847571409462e+00,2.888264349457644986e+00,2.482180570391034902e+00,3.626439665362947817e+00
2.125603714635355690e+00,2.296183930130332840e+00,2.727313065593236718e+00,4.018740207829796240e+00
4.582540357837102896e+00,1.760443988006824778e+00,2.633224986773608389e+00,3.099551233222435087e+00
2.322031153475098808e+00,1.839390787972393415e+00,3.254703349813256708e+00,3.600828766834806238e+00
2.808840089875598522e+00,2.060954162571769110e+00,2.882883552594673660e+00,3.503537421481886405e+00
2.669192739533051917e+00,1.421936903434553479e+00,2.041768315663251343e+00,4.087280581097256338e+00
3.076883617442023322e+00,1.876316550974532316e+00,2.957951125278145632e+00,3.550360013192316089e+00
5.000000000000000000e+00,2.034968579942813882e+00,3.359409704329670898e+00,2.952366980405016328e+00
2.894151648200276039e+00,1.354261800687954764e+00,3.053804736706655643e+00,3.463155034391498965e+00
3.559975763379593872e+00,1.378917285915121305e+00,2.197279117378501567e+00,4.452458091250704797e+00
3.858133614962398372e+00,2.568452684261949504e+00,1.666029264521163178e+00,3.800302550768424936e+00
3.875697631080313066e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
2.980025664447751410e+00,2.334423633366327522e+00,1.722659693348338239e+00,4.282846407210440631e+00
3.760761053727808445e+00,2.275701859011792116e+00,2.364665555582881495e+00,3.501980067319221401e+00
2.066896234443876157e+00,1.612177214634426869e+00,2.589843409736531932e+00,3.208100732921621123e+00
4.429329098628150163e+00,2.031062266900264479e+00,1.780386317263058515e+00,3.773733854967592727e+00
2.585171298799450845e+00,1.760161844219491067e+00,1.569585290525966181e+00,3.789077522216182103e+00
2.035250214167378502e+00,1.755122446232546318e+00,1.415051791163552064e+00,4.476967347511174644e+00
2.927765582846349801e+00,1.861509131976686549e+00,2.454962339829156015e+00,3.729164605104790642e+00
3.438201528657828021e+00,1.510116098413108787e+00,1.872229267685132204e+00,4.174153946072113541e+00
4.489956835572665561e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.565651781987474678e+00,1.429274983371723762e+00,3.934068785941573942e+00,2.603015788175815359e+00
1.262586747371889473e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.226788952835078383e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.122681130410942529e+00,2.184216226475342637e+00,1.415215109640964641e+00,4.348702459874011161e+00
1.623607740072417371e+00,2.750291419993810216e+00,1.844025225581674032e+00,4.645683940111275056e+00
5.000000000000000000e+00,2.436816558797659127e+00,2.694374898074998192e+00,3.508840975381996685e+00
2.300902156594981651e+00,1.756441380566869048e+00,2.975214383545300212e+00,3.157552999096289170e+00
9.398923625859705311e-01,1.344879861412861199e+00,3.008344015847769004e+00,3.114101893965198098e+00
1.562496444245569993e+00,1.129676711816349766e+00,2.921090425685756387e+00,3.678794079536940043e+00
2.510801833269285410e+00,1.227919425565629385e+00,1.920882164762871547e+00,4.486822127598967036e+00
3.072556527412018568e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.913575916604565830e+00,2.203275324900604737e+00,1.936948462520256209e+00,4.308883093031622202e+00
2.092215873598059162e+00,3.013572107029209413e+00,2.269124162438397985e+00,3.426096282830772388e+00
3.250386458105523513e+00,1.805564551008213670e+00,1.460185963538409792e+00,4.371391991569810287e+00
4.122867546389215931e+00,1.994813875612745591e+00,1.820109222375827507e+00,3.694878315878303621e+00
4.293330504023764149e+00,1.772294226965541508e+00,2.801417182386547022e+00,3.830261726646957854e+00
2.860289579759710321e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.625215507190175046e+00,1.373714207739380688e+00,1.435518426716564377e+00,4.473572314828783369e+00
2.854943640482249911e+00,1.235044012919696899e+00,2.457358149079235332e+00,3.627070598734420948e+00
1.909817032432070461e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.147282726366807726e+00,1.751081872283308138e+00,2.032728098521489279e+00,3.730150463236943104e+00
4.494537194530976443e+00,1.619028199635300647e+00,3.748830378059122115e+00,2.915562122253266608e+00
3.863708985179404642e+00,1.211507224573780128e+00,2.110487450152517486e+00,4.899513493642845496e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.992743764417368890e+00,2.994489672970499949e+00,3.290729426792516676e+00,3.248621592115624512e+00
1.582639107067393525e+00,2.212610055476007975e+00,4.201659586048581474e+00,2.982518671375369745e+00
2.440749415705318004e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.124491690590887938e+00,1.223558883458021107e+00,1.930032885394993514e+00,4.202092247390376123e+00
4.167583795419196768e+00,1.815727523620857653e+00,2.356111197575776917e+00,3.929848058459283422e+00
2.708118368343058968e+00,1.776034700459516724e+00,2.795976036112451713e+00,3.863525874664523574e+00
2.713555715063922680e+00,1.555036624307633897e+00,1.587058646352569991e+00,4.316858175760890148e+00
2.244604741410908488e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.015153725215861336e+00,1.633122460110168372e+00,1.991645111457940764e+00,3.490299551020994429e+00
