VR1,VR2,VR3,VR4,VR5,VR6
2.321230054239306284e+00,5.257902363571065329e-01,3.455640221841508541e+00,4.241091872973155930e+00,5.903322474276309073e-01,2.773839738631758145e+00
2.220905091584385094e+00,2.368535090855299785e+00,3.344950519030811087e+00,1.847423653522032083e+00,6.558828101705795888e-01,4.494434092574881134e+00
2.534692337736843992e+00,1.784316299621429014e+00,5.055654204058624757e+00,4.128796083793437433e+00,2.167702046969186558e+00,4.825808980965994088e+00
4.233590193509202848e+00,4.503673363483462033e+00,8.199095488582726077e+00,8.509132311884197719e+00,5.067936586876440330e+00,7.910002210328874739e+00
2.268611331939173414e+00,3.722712210959822521e+00,6.160711067687306475e+00,5.794860385740893349e+00,2.969881014317604873e+00,4.500939187298415689e+00
1.026857186509097630e+00,1.393541303862186664e+00,3.032145919900097297e+00,1.405059155397508697e+00,2.670387822010914292e+00,1.704505091629650693e+00
3.062252860049700320e+00,2.739652694649262976e+00,7.837659987555088748e+00,4.953421463780562917e+00,4.236084783005381382e+00,6.620835214693821413e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.379037906028001359e+00,5.008022466494597147e+00,6.356750924866652497e+00,6.526649142951783666e+00,5.708065656675906041e+00,7.997790924432623960e+00
1.721811153367414082e+00,2.602315887177312437e+00,6.153866459055849170e+00,3.853888394273890405e+00,4.540005906437682981e+00,4.386503886202288705e+00
1.545773317942782388e+00,2.828503370399166883e+00,6.932865003901067524e+00,4.293097369968080557e+00,4.843853227113160465e+00,7.257799208598664009e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.120542483366114617e-01,2.232408196928175936e+00,3.577262390663590530e+00,1.794399969549266061e+00,3.178724383304385004e+00,5.892679907008088414e+00
1.791709751918059812e+00,3.380025023087871006e+00,5.504695006618993247e+00,2.934828123496333596e+00,3.131472536424029229e+00,4.760416218245984155e+00
2.905917163640934664e+00,3.222731731340102712e+00,5.924772724461619511e+00,3.741379104357460239e+00,4.610191737712267646e+00,3.981989400919661914e+00
1.533415694152581388e+00,8.899410943409029606e-01,5.864134409294141648e+00,3.862367309289146178e+00,3.784340448572148574e+00,3.974958831853941277e+00
9.946628511634543202e-01,1.298778234229950534e+00,3.034284044415478387e+00,2.234058898347550226e+00,1.995829433099637340e+00,3.504523313567846188e+00
2.264214758632681956e+00,2.259991556955405656e+00,3.400738179099396241e+00,2.136487695911850171e+00,2.566972190803961773e+00,4.894861228868725433e+00
8.267564495609318609e-01,2.771720672522528073e+00,3.264761160833521636e+00,4.088050663160988307e+00,2.311516957811627915e+00,3.643759428852708204e+00
2.061893432335295984e+00,3.179665526714858803e+00,5.189119822574238761e+00,3.251426858227614680e+00,3.438765470827637838e+00,2.112278368336879097e+00
4.244804195336003616e+00,4.108913592695104811e+00,4.903748860664707721e+00,6.150779446405994833e+00,5.754421017168255936e+00,2.996664664749942641e+00
3.692166254740318898e+00,4.598981006228846091e+00,5.969458337854846697e+00,4.535332085993833751e+00,7.812997565534154809e+00,3.727202987491112562e+00
4.070785635358530108e+00,4.604529061109181143e+00,5.361451293769485815e+00,6.681149775479056530e+00,6.409037611941135637e+00,4.301990683292117090e+00
4.919289667305207558e+00,6.300091015224248636e+00,8.237430461228681722e+00,7.400134975147413918e+00,5.060226299326700428e+00,4.909380148638038399e+00
2.876902474531966458e+00,5.732695871163585366e+00,7.004647123533128905e+00,7.121176608750207748e+00,5.840567574694171427e+00,4.730066500235585281e+00
1.239447357605890865e+00,2.640562390533323089e+00,4.830077488469568969e+00,4.477128363665304533e+00,4.691391445063647581e+00,2.564428130807096196e+00
6.890110733846572799e-01,5.466303707223043595e-01,4.187552000853584921e+00,3.858487815085325678e+00,4.813529378411785409e+00,2.982280378377254237e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.651128218203013809e-01,1.438224573878395418e+00,2.290606579552594724e+00,1.692536480491741990e+00,2.014386633477178279e+00,1.973080585758148597e+00
2.768775545112621472e+00,5.619993746962858694e+00,5.105729883505765621e+00,4.614240023399027280e+00,3.359593113822165744e+00,5.411085386343934545e+00
1.604951102009160024e+00,1.984813839470952246e+00,4.214252937448298653e+00,3.521816136296273214e+00,3.588593664497808700e+00,2.618730930631623544e+00
6.543494122694113457e-01,1.699611238765706744e+00,3.995124341376256716e+00,1.855539542883079207e+00,1.544867453883867148e+00,3.670128534801492037e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.725624898074103797e+00,3.143953073818294364e+00,7.258926507913136206e+00,5.534912458938631374e+00,2.616181148034853798e+00,7.171267007138634852e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.681628242871521905e+00,3.321315017857473073e+00,4.099356072092182224e+00,3.360463026817978260e+00,2.506432643289206563e+00,4.866744808933214372e+00
2.264301906927973285e+00,2.710811129934957542e+00,6.975812096924090433e+00,4.919283043574129266e+00,2.912354764325629120e+00,5.911474869917012320e+00
2.462919564228291502e+00,3.783629269979336129e+00,5.721986253795745547e+00,3.169734713938839654e+00,3.977281811428044822e+00,5.273085674952106672e+00
2.518854594234635869e+00,3.873055486131247171e+00,5.592514297284550295e+00,5.740946404294438032e+00,3.198560773682229019e+00,4.500022686305466202e+00
9.127193288444839236e-01,3.349082680231740827e+00,3.133113755686028234e+00,2.168584647851251379e+00,8.010487850485810135e-01,2.480794501866514956e+00
3.229571656271838620e+00,4.573533822661413950e+00,4.978815255613713298e+00,4.159989084800615800e+00,1.422461957278162714e+00,3.616500757880906303e+00
2.097076149325149075e+00,2.998188675419416249e+00,5.818685440745958282e+00,4.541210705085815036e+00,9.760818968563507170e-01,4.170103933122746298e+00
3.467620844617409492e+00,6.596417988895142415e+00,7.391546841092154096e+00,7.671808516793669597e+00,3.185424403510249913e+00,6.147960409991508612e+00
2.456270818945833767e+00,3.900633685214303092e+00,5.587699369935593019e+00,3.668978679603206228e+00,2.708753347434168290e+00,1.961055359651531660e+00
2.715160956598103859e+00,1.949674955031221124e+00,2.945299933035665063e+00,3.152262948272547050e+00,1.779659578421805888e+00,1.445721338582400151e+00
