VR,SS,ANX,INT
1.377324222620741834e+00,1.450973227763954876e+00,2.052132877683665146e+00,2.709028194893114083e+00
1.330347159689123204e+00,1.492515415255216027e+00,1.829810592804741454e+00,2.749981408104063885e+00
3.313291672378129604e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.120688263318760924e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.814471298345650130e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.440699788875106080e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.083876693042578276e+00,1.276286421710340679e+00,1.847916913018660567e+00,1.506354182922778673e+00
3.793883696863054489e+00,1.272292775393407682e+00,2.023143300467566519e+00,2.090207627270502577e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.908537901363348332e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.723107204930398151e+00,1.084755721964002717e+00,1.698530712415398325e+00,2.365949211323296719e+00
1.362720359874465048e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.059513020658036986e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.182470810402334926e+00,1.065313934333667500e+00,2.337573861707390677e+00,3.157734096071249219e+00
2.421968465530459635e+00,2.071311725235325696e+00,2.318051249566856153e+00,2.157413882389518811e+00
1.572046737299299890e+00,1.685437522934476240e+00,1.756108867459876821e+00,1.855235812104076842e+00
4.841179128503752871e+00,1.893825804214241959e+00,1.812949040349121965e+00,2.758680790372045166e+00
1.134963383564056238e+00,2.437919163304490322e+00,2.254649100398701478e+00,2.211890743969386453e+00
2.521091686833530243e+00,1.812642881365695402e+00,1.913119896094442218e+00,2.748081739735347639e+00
1.952127929932907957e+00,1.537282302889916075e+00,1.725572631267749957e+00,2.146985626475788944e+00
3.384745501909372400e+00,1.547729498693345640e+00,2.113373489424759555e+00,1.693341631093717048e+00
2.374789709359725443e+00,1.038914963460403573e+00,2.277240755793630722e+00,1.568307612751760116e+00
4.605027165223512853e+00,1.394397674472617643e+00,1.971130239640879855e+00,2.507104600348677437e+00
2.043907391421120767e+00,1.447276350184205862e+00,1.924014472973238910e+00,2.264207376927549031e+00
5.000000000000000000e+00,1.254443116010755643e+00,1.309454292953353693e+00,2.414177601426644504e+00
2.780833748409213158e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.720448068728838820e+00,1.092005996170150706e+00,1.856993009920087756e+00,1.618645137468725848e+00
2.411647238356970480e+00,1.171521571976860798e+00,2.226504827025095778e+00,2.388842477315475943e+00
1.143153806295364117e+00,1.614655043378981691e+00,1.684558863484927116e+00,2.394505798829271725e+00
4.199663191910551596e+00,1.002284063278209736e+00,3.014918480901948250e+00,2.763791430647141389e+00
3.482361372113994769e+00,1.231609016462851480e+00,2.522264191392115773e+00,1.580891539877451679e+00
3.931769459469618866e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.001342789691218815e+00,1.305246433854156285e+00,1.932759358410906625e+00,3.095637455406588412e+00
4.177595734779401049e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.472290128927693953e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.401505322376699114e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.989949397980814272e+00,1.212720989069871580e+00,1.463743707226104807e+00,2.546915683281525844e+00
2.430074163943329868e+00,1.108646117877262638e+00,1.847302985475347104e+00,2.381166887430029799e+00
1.196501002827551563e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.314777541636633629e+00,1.441715677239156390e+00,1.919155404118536579e+00,1.479141027985223067e+00
1.541905298657247236e+00,1.551506768485923393e+00,2.441796363047271434e+00,2.440151804227734811e+00
2.311072506793671266e+00,1.605484089711653128e+00,1.983278266145554136e+00,2.728021587995494990e+00
3.884282444265125811e-01,1.484762956676477952e+00,1.699765177791611848e+00,2.176438604257838083e+00
1.933098808870010288e+00,1.402874209501731473e+00,2.043856371690200291e+00,2.043492667906788629e+00
2.942314860038139468e+00,1.252755658800209115e+00,1.275634819721983115e+00,2.591771710458887323e+00
2.211820841905248081e+00,1.103443754424696888e+00,1.759625620793822565e+00,2.841619933439151424e+00
1.892794670977318905e+00,1.359932822681343856e+00,2.154375434346318396e+00,2.350956930468715456e+00
2.741627499877123508e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.950878371287625423e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.204389161794312546e+00,1.251447530207078884e+00,2.463028556011659376e+00,1.519169406377142373e+00
1.755605698982919183e+00,1.667201891690037296e+00,2.508054165058878127e+00,2.357870571509830704e+00
2.774503205049540622e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.251969747651932252e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.781444556398802170e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.635279129582341895e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.325560377842354143e+00,1.259500717871781195e+00,1.821333509648453308e+00,1.958199191799431915e+00
4.379516842054813175e+00,1.442176341932745798e+00,1.520484233850651234e+00,2.548318099373368728e+00
2.079054245523574096e+00,1.152585618423512370e+00,1.845571785835049772e+00,2.365878758327694786e+00
3.284251226553424718e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.529743737721587227e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.739636645154186922e+00,1.140779466190947833e+00,2.283736896954667195e+00,2.042091407189684293e+00
1.703001080272259493e-01,1.101847008599555755e+00,2.281567343427296723e+00,2.327642364503108574e+00
3.305815928175241059e+00,1.689134332742652456e+00,1.063919916948162570e+00,2.157873397640741597e+00
3.174335770870838846e+00,1.547651888675381171e+00,1.770252076714611489e+00,2.598544211843504925e+00
2.711344241539037192e+00,1.020524990490385253e+00,1.670443919768384022e+00,1.949427527342945332e+00
4.160707598636501636e+00,1.069911104804634583e+00,2.057761363814943234e+00,2.425778702831092204e+00
1.146410362491149915e+00,1.427338951688495783e+00,2.500737399193258437e+00,2.255126838623786600e+00
3.171286685036726727e+00,1.144141051145270094e+00,2.547195758994791781e+00,2.027466482158612582e+00
2.335924631833101728e+00,1.253136675626487451e+00,2.582282426428990085e+00,2.426973003917650029e+00
2.843567683260189050e+00,1.735597748721382949e+00,1.371709877678893630e+00,1.623687343109420977e+00
4.193683208221264280e+00,1.393799701291243753e+00,2.423619344916917662e+00,2.644884545286688038e+00
6.021603032623139562e-01,1.337327368164902275e+00,1.459629578036710118e+00,2.389702866030046113e+00
4.047276608570129497e-01,1.407998095071947731e+00,2.446287103552387876e+00,1.927571624329839972e+00
4.815756156168740532e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
