VR,SS,ANX,INT
3.741799223548023079e+00,2.070560767327389584e+00,2.289560764670065307e+00,2.470421607315543611e+00
2.757700425352480167e+00,2.202955579403399700e+00,3.047455452013246191e+00,2.892737184009781526e+00
4.452991186898406895e+00,2.095712594457132649e+00,1.710240922637600081e+00,2.190731293707349092e+00
4.714722068734183757e+00,2.005662176856352286e+00,1.548201003669868348e+00,1.991186168929524936e+00
4.861208474274848257e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.254292947560668559e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.034142088630510159e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.748237774959789270e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.945550553048802200e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.554811162289836624e+00,1.282968732007010004e+00,2.693706148796291444e+00,1.477646565400679179e+00
3.896976144810946785e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.124701068909174317e+00,1.838443324687767166e+00,2.409984353225871789e+00,1.747111370267381947e+00
5.000000000000000000e+00,2.124094642043941938e+00,2.771176432719261840e+00,1.781524785583380011e+00
2.852317169876338987e+00,2.462542333327363053e+00,3.061397754782154035e+00,2.397166654245530104e+00
3.409548357158200371e+00,2.364027022296959935e+00,2.589091550931004182e+00,2.712778488438106095e+00
4.798707847933867399e+00,3.131780536614982235e+00,2.645373002482721780e+00,3.467603020783062817e+00
5.000000000000000000e+00,3.624304343765133218e+00,2.432554060516275207e+00,3.873225764293083184e+00
5.000000000000000000e+00,3.484077183626897778e+00,3.567731303673850718e+00,3.592927389014538786e+00
4.066007757449235704e+00,3.143395978011011671e+00,1.357358348122599034e+00,2.576900571197394463e+00
4.185733017408207246e+00,1.928903281529913860e+00,1.988992199145855899e+00,2.020775455948243149e+00
2.037673398529404878e+00,1.811023075034268626e+00,1.301307651683355937e+00,1.751248649041974526e+00
3.377424656900336331e+00,1.914847883282431384e+00,2.775660417055865636e+00,1.807849634816457218e+00
4.655925133174505071e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.115237925410142772e+00,1.820316281710779416e+00,2.423515876825597992e+00
4.140617116016349186e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
