VR,SS,ANX,INT
3.358926786477515414e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.774632792997085318e+00,3.003555148661761542e+00,1.989681449433873928e+00
4.072023367108701386e+00,2.740456988886324829e+00,2.448579820250005756e+00,1.576263495138039428e+00
5.000000000000000000e+00,2.517173769294737351e+00,3.547034240770188696e+00,2.294309972824047250e+00
3.170597833228275153e+00,2.170595046374715675e+00,3.029097789083525782e+00,2.268455776415370106e+00
3.430422264618134154e+00,1.980664795926110333e+00,1.781912730593375294e+00,1.135754906095687078e+00
3.133031981947271838e+00,2.580833525978637688e+00,1.255376065452560086e+00,2.361358332295531159e+00
3.950629706107697370e+00,1.797946383929450720e+00,1.457473742342722201e+00,1.797244707346747905e+00
3.038149751712979629e+00,2.236338990598280230e+00,2.517744506875370547e+00,1.961856439957330389e+00
3.490256618322559845e+00,1.364174210147960142e+00,2.840660203920438942e+00,1.936418958624095410e+00
5.000000000000000000e+00,1.304083704808619348e+00,1.980841358608842029e+00,1.829135094382803750e+00
3.299497300156155166e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.265398577171634287e+00,1.823993041519093028e+00,1.514089682897887368e+00,1.629899731205972646e+00
2.721841087483354293e+00,1.405532007262472183e+00,2.615931291582588969e+00,1.914068804290566472e+00
4.125595922558614959e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.217838320436225530e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.903122613399847118e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.519900435968135621e+00,1.092049803571148114e+00,2.287238501753265485e+00,1.728170428325595642e+00
2.042294331948203201e+00,1.034081308187493331e+00,2.427686243110911413e+00,2.452551187252739240e+00
4.818328184770743761e+00,1.554087584294018276e+00,1.358037736303647769e+00,2.192027299266144702e+00
4.281232324902775055e+00,1.733543818598971997e+00,2.300167476615122553e+00,2.419459268702324195e+00
5.000000000000000000e+00,1.187659276844806877e+00,2.237189663338102985e+00,2.308947947365827424e+00
3.387251935284216309e+00,1.589307717531250441e+00,1.595422565213516553e+00,1.624317024527492048e+00
3.339899826265121163e+00,1.843890931273269196e+00,1.312129335503744443e+00,2.232694593514867432e+00
3.723873135589613081e+00,1.528831295733487305e+00,2.136992570346191389e+00,1.301947611427554996e+00
3.938729221693305860e+00,1.698919847894170498e+00,2.800021490417726522e+00,2.951486669331619961e+00
3.946373042454121904e+00,1.517312569170170544e+00,2.642221729591387014e+00,1.994150319688078099e+00
5.868491299699107877e-01,2.528385604590693614e+00,1.682269029196060028e+00,1.410780750645983073e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.238687469965680243e+00,2.070242902680927699e+00,2.249931541164310822e+00,1.200258848478499063e+00
5.000000000000000000e+00,1.982495945105443580e+00,2.631815108118016333e+00,1.456964331062681639e+00
5.000000000000000000e+00,2.043292268355389574e+00,3.327079498130661506e+00,1.894418586712780517e+00
3.523980248075151422e+00,1.890474060301939208e+00,2.615911664823551863e+00,1.446427244565410053e+00
3.073781664638974842e+00,1.887545884563601062e+00,2.058671428933640080e+00,1.502205932354770290e+00
5.000000000000000000e+00,1.906306140659115744e+00,2.946482061628323379e+00,2.526877852041314210e+00
3.161585817203490745e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.191258746691140402e+00,1.117285201173641385e+00,3.284526931957813201e+00,1.261441554066353055e+00
6.366445501662307827e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.447896405046591006e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.813662862804410025e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.897780772360920576e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.117270468234029757e+00,1.054740445536693105e+00,2.644881899811536208e+00,1.577596781447805352e+00
3.985078915920142073e+00,1.220563106848904678e+00,3.274276363949913726e+00,2.262065063345640503e+00
4.136026728577429701e+00,1.167807155667962560e+00,2.104243372254689604e+00,1.886412440341954433e+00
2.624182503493375229e+00,1.089937783577829888e+00,2.214530755440367038e+00,2.393482025430937021e+00
5.000000000000000000e+00,1.262386587495825996e+00,2.040074117693155387e+00,2.565642020196626572e+00
3.414408474427822249e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.663746109357372660e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.062249676472760029e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.292272152232973870e+00,1.412858048480382767e+00,1.924786747411702637e+00,2.272808727314979294e+00
2.863272895615918134e+00,1.805721104577132863e+00,1.944021683882019902e+00,1.328817404994333540e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.228970861730432240e+00,1.906197137171220968e+00,2.454812192761369083e+00,1.428369201903943342e+00
4.406564118697173349e+00,1.695504889542729821e+00,2.852677996747693623e+00,2.206648481774938553e+00
3.274062205907081413e+00,2.715311729725339518e+00,2.431215250698197661e+00,2.095457879389251765e+00
2.957865441530236783e+00,1.495186357606461236e+00,2.329883506143582750e+00,2.364271316140151402e+00
3.629264304366918825e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.903625558828498043e+00,1.668163613793076649e+00,1.462801172439994746e+00,2.668004446586754508e+00
4.182491584742002111e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.200695511870750742e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.404228113425786795e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.542486500124606863e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.154928471568929194e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.419545415359904084e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.858492457162866707e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.956110294821986617e+00,1.333782591789080652e+00,1.974026801370802442e+00,1.868711377780441829e+00
2.835429937739207595e+00,1.598712825355210532e+00,2.349644346198102696e+00,2.364159432030096930e+00
3.781307145417354576e+00,1.305542824151666892e+00,2.761480852373592310e+00,1.333555361700918596e+00
1.558520492169197080e+00,1.490788104523785185e+00,1.960576362896270242e+00,1.605118737770643955e+00
3.306088079829067272e+00,2.247246418193230344e+00,1.099217439604653901e+00,1.444225847824637476e+00
5.000000000000000000e+00,1.159762206501835369e+00,1.662792049519030924e+00,1.097984408847225701e+00
3.467067782278688615e+00,1.880241000815895624e+00,1.644837190870479748e+00,2.587671446674226772e+00
2.635168322563236742e+00,2.305281972414231717e+00,1.875528534151062798e+00,2.097579543528888646e+00
