VR,SS,ANX,INT
3.089807697879168646e+00,1.350455714124041195e+00,2.283042711405276926e+00,3.959337451442350275e+00
4.839673749806632230e+00,1.526844334123051761e+00,3.174627206638708010e+00,4.114563824000026848e+00
4.473861050326588540e+00,1.509704143989655467e+00,3.491578543584110239e+00,3.904387216292915852e+00
3.970357849448736154e+00,1.394577389382351207e+00,3.556048563334269996e+00,4.084223527650663321e+00
3.133730366095880626e+00,1.867296745888862741e+00,4.329692991376453470e+00,4.134900520516400668e+00
5.000000000000000000e+00,1.440072828169079333e+00,4.268882328425715578e+00,4.556299017114803007e+00
4.777922183066293904e+00,1.490099938840953708e+00,4.590403445068538701e+00,4.579010224062137979e+00
5.000000000000000000e+00,1.410320653045656902e+00,2.649025575489453832e+00,4.336838923838415738e+00
4.306496889619372048e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.440125493703354742e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.256173136441424365e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.571175968837831505e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.883936715455379218e+00,1.240376304886579906e+00,2.569074227055849313e+00,3.741310521377894549e+00
2.516832651586201841e+00,1.402328473462831848e+00,3.439151388269003462e+00,3.043155238789254202e+00
9.429542650976823204e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.288118493051659375e+00,1.019761216372407908e+00,1.328927139508313537e+00,3.646756359789343982e+00
4.310975789035765615e+00,1.042871222009277732e+00,3.040548917967851761e+00,3.595846015177012855e+00
5.000000000000000000e+00,1.460701342039778527e+00,3.382436564418696001e+00,4.969326847066543706e+00
2.732364572326618113e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.238271292295469728e+00,1.192916958346134759e+00,3.831868922615267348e+00,3.546333616615179984e+00
4.551499638741879572e+00,1.430818619694362193e+00,4.414744160726888467e+00,4.122098103179882678e+00
3.444351976642416435e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.814973087731735824e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.848414921537764322e+00,1.246513509801490116e+00,3.855021259120975152e+00,4.213937961496151630e+00
3.300349955163488058e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.458703377575189641e+00,1.563282419469980367e+00,3.494945346725871094e+00,4.029624160800852728e+00
2.412468935632249512e+00,1.003438066573042686e+00,1.902730739168176033e+00,3.221673024606247715e+00
3.511073154816958475e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.923275551700862396e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.207737499894775191e+00,1.405635999277041748e+00,4.016619492485345333e+00,4.145410773768775314e+00
2.275930724155265317e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.995015761615262839e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.024690446153829981e+00,1.001461021524154837e+00,3.011271451408701338e+00,3.762255902248038630e+00
4.299100857232167172e+00,1.021922145029931839e+00,3.579066345574561936e+00,4.056962423350546132e+00
3.190438408847933616e+00,1.213464702615643320e+00,2.747979016939699370e+00,3.554243691203796018e+00
3.798100653890489120e+00,1.775420177683630030e+00,3.441137705003729952e+00,4.759175889048300689e+00
5.000000000000000000e+00,1.386484445535337340e+00,4.923120616171953401e+00,4.197740532705091177e+00
3.986339279437454586e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.473185625844669389e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.164934402895711152e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
2.451047661642746345e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.530012013915600821e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
