VR1,VR2,VR3,VR4,VR5,VR6
4.191816680523684724e+00,2.474649059823229358e+00,3.050182242157901236e+00,3.271594327788139189e+00,3.896442583397456971e+00,5.558026677343757882e+00
4.082944638019892380e+00,2.225749567325654876e+00,5.020240345871867405e+00,3.670313352522900363e+00,2.773744249816184393e+00,3.421387373247840813e+00
1.462127158444839869e+00,4.061395636053251934e+00,5.632343942672994430e+00,7.255796389635698063e+00,4.574174535227388816e+00,4.424626400516523894e+00
1.200124680254122556e+00,2.398975628009953454e+00,7.483244286474417528e+00,2.636943134204702055e+00,2.996545413032754013e+00,5.008841866437049539e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.222770582586262478e+00,1.781114274549619569e+00,8.124008421406696101e+00,4.084031533813713644e+00,3.899066243293929812e+00,4.949043365833832198e+00
4.182481903067218454e+00,6.052720527703103315e+00,7.147624220757716529e+00,5.906652809701049556e+00,2.586672738033586771e+00,5.186785378028518245e+00
4.001457813881794223e+00,4.537194632083541457e+00,7.543266182652085483e+00,5.313940954464156263e+00,7.856396668424103780e-01,4.691512459816066460e+00
2.401064131406127178e+00,3.066704745123150389e+00,6.086955977892907654e+00,6.584626260351596372e+00,3.179185263665942340e+00,3.971814019623388425e+00
3.068974205644714459e+00,5.055751051561779619e+00,4.784318520011527021e+00,3.109438197873434007e+00,1.897133647179541027e+00,5.571409700904355944e+00
4.076503809892976449e+00,6.335742522399350207e+00,5.249864605784558158e+00,3.410760111059890409e+00,2.848069400209268132e+00,2.948063669506047368e+00
3.430115359031921773e+00,6.377124038695155761e+00,4.974989459039017348e+00,5.457244619722991352e+00,2.438524350960089127e+00,4.870938017976540912e+00
2.020106071053687113e+00,5.691501536986202758e+00,5.441264006018098343e+00,2.586134117769844920e+00,2.180058937893633253e+00,6.544353069750963314e-01
2.099386518998418882e+00,3.799425161365439507e+00,3.434535559650160774e+00,5.443753402816530418e+00,1.703670712089300210e-01,4.894113566116518044e+00
1.152431598748115071e+00,3.708763734200740458e+00,3.374021166735267308e+00,3.973371265762032589e+00,2.475983542817721705e+00,3.800582775937951130e+00
1.745035296374672029e+00,6.321592955669625979e-01,5.024569548370054761e+00,6.383747041916249643e+00,3.499622001393725590e+00,6.689215675226559910e+00
2.784949432438114769e+00,6.415960990451625712e-01,5.806679553435133201e+00,6.219133768515605176e+00,4.441487514071875253e+00,4.636094722967900594e+00
1.481591430618402816e+00,1.059528903897427154e+00,4.559973735823867003e+00,3.748018808140048286e+00,2.925758691947752954e+00,4.045654100090515293e+00
3.848856227625152560e+00,2.883875056675410775e+00,3.487616740041223018e+00,4.504302674036961385e+00,2.786037141572053955e+00,4.564937573351273592e+00
2.506774130477262386e+00,2.854636725198542280e+00,4.282258322116001104e+00,3.420051137657509788e+00,3.861247869728285043e+00,4.710800367448639392e+00
2.958637558132656498e+00,2.479550488413235776e+00,2.353173774307912414e+00,3.654753627086522627e+00,3.644313384351528295e+00,4.001819420419846729e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.030910913978612786e+00,2.118109387377087316e+00,1.333131063633412161e+00,3.827307158261627151e+00,3.552803438528599145e+00,3.588620339794792002e+00
3.090992193331214999e+00,2.471240649935396494e+00,2.421901869860878076e+00,2.845852164650048977e+00,2.008808883735142103e+00,4.111188857697345433e+00
1.666906761192741726e+00,1.500312058641551261e+00,2.798778959981282455e+00,4.253349924958762074e+00,1.938476717139568262e+00,3.404021386142491501e+00
2.564278194908305331e+00,4.344980775666451578e-01,1.573622614150102628e+00,4.004699417850231313e+00,5.332926681108851596e+00,4.257443028410966335e+00
4.844302141701280817e+00,8.630927526368017411e-01,2.567501945661610385e+00,5.491714072051110840e+00,2.341957370788741777e+00,4.599249785029059900e+00
3.080378258820922088e+00,3.351723844339236535e+00,3.123648268235296399e+00,5.644109788689034346e+00,5.636990800569180671e+00,3.990469667241703711e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.824780899159115233e+00,4.426443093422395947e+00,4.042731250724544090e+00,4.450523551659816057e+00,3.115227202345602464e+00,4.902286862513696164e+00
2.427463571672139331e+00,4.327880334917142413e+00,3.705596712274704885e+00,3.235982494028612599e+00,4.908791975736525259e+00,2.952680192285912053e+00
2.152574591229270418e+00,4.853562330549675785e+00,4.686690096860241184e+00,4.990476001653101790e+00,2.079770708389520273e+00,5.960684430918775867e+00
1.132393171736965520e+00,2.885585671282983711e+00,3.991333205513171833e+00,2.935399654157804683e+00,1.175627621779526955e+00,2.658006308282400809e+00
2.607061479282192895e+00,1.572837399513470791e+00,5.550687189611981154e+00,4.588404080080989544e+00,4.948776004905043990e+00,5.644413948922933244e+00
1.536578781857319775e+00,1.734493699475187833e+00,4.055221025080973263e+00,3.799985720682257373e+00,1.936537090787858961e+00,2.050393174998177415e+00
3.214501715214052258e+00,3.538547489902321708e+00,5.157589702643666563e+00,8.998966622645272473e-01,4.785317178415311012e+00,2.522359266457113947e+00
3.310998424495948278e+00,2.272950671955643820e+00,4.300646879074638385e+00,2.250632815798249808e+00,1.352283354742344956e+00,1.930477374108168664e+00
2.848661424950736709e+00,5.247855527767514516e+00,3.569484416839719287e+00,3.402920518296641106e+00,3.836170287585105587e+00,3.411114740806002299e+00
4.931837265221541422e+00,3.661581824595973700e+00,6.066254834004496388e+00,4.072051037943550611e+00,4.705987750943473991e+00,4.807918869340380041e+00
3.763404242931277288e+00,1.758202898144946680e+00,6.744171892791611889e+00,2.950613026043880094e+00,2.079827513312761500e+00,3.486214874980522183e+00
3.280744492851260130e+00,2.669649682791611411e+00,7.496106914074556649e+00,4.714589051838236955e+00,3.985106052230586116e+00,3.449021755433426595e+00
4.693773659751212080e+00,6.589108786052447542e+00,6.805143016749974905e+00,3.303667998955085672e+00,7.568440094722026501e-01,2.009543042936726920e+00
3.132490947006303372e+00,5.238508643501706530e+00,6.750601668159515789e+00,5.912031146864871189e+00,5.551763701775572102e+00,5.505327508209294507e+00
4.432627383187959236e-01,3.668318681873690146e+00,4.074402471203259601e+00,5.750579888621414781e+00,2.335673828535278496e+00,4.689102111074906709e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.157760986839981854e-01,3.549106359544530243e+00,3.404810226728820943e+00,2.685995086869163995e+00,7.963861922225445866e-01,5.695624094516288594e+00
