VR1,VR2,VR3,VR4,VR5,VR6
1.479578520459021718e+00,3.272424396570229987e+00,3.177511171641210108e+00,2.246086375963889381e+00,2.397133364456857763e+00,2.087591175426985135e+00
4.713762944707454494e+00,5.127211746939694059e+00,4.603366796037201780e+00,5.528389373835079112e+00,5.531583829389544071e+00,5.077546422330019738e+00
2.961865914004030209e+00,1.928822856832634658e+00,3.003692167091970955e+00,3.240281400017587021e+00,1.573487194110714471e+00,3.419560232915409781e+00
2.960325254236043868e+00,4.476717092262974873e+00,5.422763820430285264e+00,4.045544038127783182e+00,4.608175483234220771e+00,4.157116890552408961e+00
2.990159507231251013e+00,4.204268276364767409e+00,4.433677204794863158e+00,4.690708183145329002e+00,3.793276266164045119e+00,2.777443913122413566e+00
3.522951601557330559e+00,6.909841953368120571e+00,6.432148841239014203e+00,3.893713447205953582e+00,5.720871230521634487e+00,4.367794058692381576e+00
3.961241751263842925e+00,5.063259604146769455e+00,3.694738644691764051e+00,3.645571776975156997e+00,4.183478338500197680e+00,4.723770955061109333e+00
1.925284367249713746e+00,2.601770584923788210e+00,3.500678789270965208e+00,3.907537964119107698e+00,2.080073276923282144e+00,2.877768127628952399e+00
3.488196695736173858e+00,3.586550778048602339e+00,6.790779317199877596e+00,4.373708690630703444e+00,4.088871982584357134e+00,5.723338971084958260e+00
5.592588547166903012e+00,7.908908162888161897e+00,8.253890331349783338e+00,5.193557153114458202e+00,4.628634149854196522e+00,6.798935352039130464e+00
1.858317155744907634e+00,3.562741887180354006e+00,5.481709117388401609e+00,2.252816237372354369e+00,1.193278772321173964e+00,3.878422851075448818e+00
2.171415965391334080e+00,1.960140688071121629e+00,4.618203299294684427e+00,4.078193944897797074e+00,9.345699397097253502e-01,2.651592814577926838e+00
4.727764075072297345e+00,5.825279780044374967e+00,4.413858081632541897e+00,5.603775358232260473e+00,5.190996097046712165e+00,4.653255320877522472e+00
3.999586852550197413e+00,5.443858496018759041e+00,3.745469678133443558e+00,5.289925380184255843e+00,5.325647638225873060e+00,5.313614137100193702e+00
2.250544001272368089e+00,2.339360445216961182e+00,5.752996549134612891e+00,3.029483967215053308e+00,2.519795053131583806e+00,4.117498694362655698e+00
2.202375901594170848e+00,3.246077391041056526e+00,7.802775748599453109e+00,2.690792890347482924e+00,2.407565259184769602e+00,4.329892820047022362e+00
1.965816542622112806e+00,2.554591353907960105e+00,7.231851341086749763e+00,4.235736101210395788e+00,2.632169337238790874e+00,4.130783343867539870e+00
3.224787056694924381e-01,2.016193622494753424e+00,3.727585226912296434e+00,3.360694261797387394e+00,1.981805183715068974e+00,3.815049784651449283e+00
4.563704148264373650e+00,5.989782130437783181e+00,4.411434368589755017e+00,6.408900832201317677e+00,3.792000411142268046e+00,3.868396129046514087e+00
5.633264112334463114e+00,7.506593699159541444e+00,6.607692317850487385e+00,6.777792408162810034e+00,2.905878349229430224e+00,5.047515246609099115e+00
4.291355369154392640e+00,6.929646191535606903e+00,6.883551771054081669e+00,5.818954552314720807e+00,3.939740368616086563e+00,5.372420817686684558e+00
1.342756116225976459e+00,2.249418483182158646e+00,4.406588704495386644e+00,3.871908972080504441e+00,9.969892362635048855e-01,3.648213999589408729e+00
4.287921491543315256e+00,4.704758210126783524e+00,5.928926438608166372e+00,5.578928024732255686e+00,3.950832745548856550e+00,4.004556924715847011e+00
3.056272280257214202e+00,3.088423849051186387e+00,4.275439502382639922e+00,4.326557306273046244e+00,2.943748285958494471e+00,5.712412849539691528e+00
3.339010005686545046e+00,4.025246705603766628e+00,4.916666801109031759e+00,5.671513232857792630e+00,3.758550716078226550e+00,3.623428131101793070e+00
2.052232588459895535e+00,3.341234289674459568e+00,2.757116185903119465e+00,4.346561906459871949e+00,4.006851127993731332e+00,3.705794255842122631e+00
3.032049157778688553e+00,4.646593137707109022e+00,2.205508215414258011e+00,3.661394996147401937e+00,2.883209568238845222e+00,2.943573999302241617e+00
2.601556606710609731e+00,2.497016895614265763e+00,2.183041342747019442e+00,3.329253443984415917e+00,2.458731766389050222e+00,4.455095725422682840e+00
5.763789069232977624e+00,3.807074018652783387e+00,1.800670042044548502e+00,4.933759363281080113e+00,3.688369199380375552e+00,3.273667275465773407e+00
6.106060725430562108e+00,5.612813461525673731e+00,2.912453696196626751e+00,4.980445004676659515e+00,4.882179115426731109e+00,3.310100583691310661e+00
4.996992440781410139e+00,4.468890021939593282e+00,3.005638432914416569e+00,3.052950905917646285e+00,4.029068333459031592e+00,3.974528278787184288e+00
4.254267296004877963e+00,3.500452560578637407e+00,4.647045823485116856e+00,2.988934399432459976e+00,5.793220216989762861e+00,3.860034719031516293e+00
1.917018619544919256e+00,7.815984777363671476e-01,2.718783562494057726e+00,4.348890233025780816e+00,1.813288772472954058e+00,4.392766457142704972e+00
5.708600324589543362e+00,6.444775533594866879e+00,2.032458714482074491e+00,5.941422309790418410e+00,3.870286382055306174e+00,6.507332759484686591e+00
1.934771674706391442e+00,1.237865130356457843e+00,3.792822878083812910e+00,2.112351690571883545e+00,2.067198226983331111e+00,4.471390607282571317e+00
3.382222767361638738e+00,1.452160346755401621e+00,4.577336567824051627e+00,4.220634171324792128e+00,3.318235012608414358e+00,2.936008966843154600e+00
3.074631130057804640e+00,3.130220553676249740e+00,4.813978690166570651e+00,3.862980021550184606e+00,3.212931771453236607e+00,4.189181161846105894e+00
4.603478926795032677e+00,3.910394752131940876e+00,4.807727022767012137e+00,4.328805927441267798e+00,4.663937491939217139e+00,2.945156760433533805e+00
3.528273446121589885e+00,4.647551867177696749e+00,4.497092768136185192e+00,4.427146975357627134e+00,2.888307021510406969e+00,3.285499852446333247e+00
5.216789180780949664e+00,5.219495222286914426e+00,4.185314299828812423e+00,5.527178310187938592e+00,4.636369622955951009e+00,3.979415653503107109e+00
5.415816834528666135e+00,6.370739199406783904e+00,6.340415137859733541e+00,4.337015622163253425e+00,3.281798193046950196e+00,5.038581166959001933e+00
6.615359331454990777e-01,8.785676966362618856e-01,4.240839334670345906e+00,3.560955583913040901e+00,2.322682590233613009e+00,1.904923467118343705e+00
3.675365822373995783e+00,4.273203886643285543e+00,6.637558580614766335e+00,4.533630915766668323e+00,3.898940819654479917e+00,4.528176995846260766e+00
5.100176454549288252e+00,5.407893121928708524e+00,6.409167500028268627e+00,5.990390506953322536e+00,3.117345886722743487e+00,3.900604867813172394e+00
3.106524700622667723e+00,2.977468288409697017e+00,5.901852993933326630e+00,3.700321966213262037e+00,2.690197382419398764e+00,1.980674612415170177e+00
1.247918695696876634e+00,4.049265913497954728e-01,4.201785297625247217e+00,2.958871775627310186e+00,1.903148622537976564e+00,3.856719312734587124e+00
7.009391427369617844e-01,3.675358208946852834e-01,3.505822065105108187e+00,2.875485250856943953e+00,1.646091365577877497e+00,3.831296843185988177e+00
1.885663790750136126e+00,3.157401780486570164e+00,6.332828877068910955e+00,4.474888077584659563e+00,2.702358538069981719e+00,3.731213137427237037e+00
1.922966156694033257e+00,2.759189434423145570e+00,5.175146940376910365e+00,3.637628780445563592e+00,3.146005582017209701e+00,4.008636944119169598e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
