VR,SS,ANX,INT
1.864281303426312375e+00,1.551371797057410573e+00,2.200876062401728284e+00,3.747796530734979648e+00
4.699353509404852858e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.033593707650073634e+00,1.019277111944385306e+00,3.674944798854338224e+00
2.356357359688304065e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.715150169698798299e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.345963747625048779e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.678608385975243422e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.762527099530375896e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.921897656755960249e-01,1.234833175035292996e+00,2.618793427513065986e+00,4.035332665858379464e+00
4.049803863803049353e+00,1.028745288095027188e+00,1.713081882848728643e+00,3.143677232630254004e+00
2.713729824756366149e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.772625321718769520e+00,1.172865179259607427e+00,2.083776264370386322e+00,4.683321017010150022e+00
3.670966248034940094e+00,1.529838706194606157e+00,1.030812365802494357e+00,3.675416313371805632e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.444638032737985966e+00,1.596023898886734349e+00,2.135282357960005761e+00,3.929287216447412412e+00
2.343146313707801909e+00,1.561353441800369612e+00,1.260769958452300221e+00,3.460898351075622603e+00
3.479081159371601117e+00,1.052437033662434462e+00,1.269658096713865536e+00,2.939158184531642792e+00
3.429418751129380549e+00,1.305040950683456602e+00,1.932552243395597724e+00,4.375997837902256826e+00
2.789729826099217824e+00,1.304804121977993558e+00,1.013063458475615519e+00,3.124540683227840621e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.768530056828710784e+00,1.494647893051214815e+00,2.143175812880937059e+00,4.148441636304098346e+00
4.956007904156900068e+00,1.131381726792394682e+00,2.088090153298563401e+00,2.854311043972679318e+00
4.376211373409443439e+00,1.150129898010048723e+00,1.542577958234746749e+00,2.587107769077408026e+00
3.596579355488957574e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.527474036058397155e+00,1.152358471615572144e+00,1.522258995077782284e+00,4.182649876725699656e+00
3.083850332008752915e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.078787019479674925e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.436590236157432532e+00,1.252513728315176822e+00,1.937514478033076859e+00,2.780752319062378852e+00
2.388996276079863534e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.174272677508507279e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.818587849566339010e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.723041459760833449e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.387440148686260422e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.816078553437773913e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.211595534067868130e+00,1.073261046147991005e+00,1.943299257785239487e+00,3.420386508433874706e+00
3.028995089516064443e+00,1.186470500452527110e+00,1.673421152239645382e+00,2.618332175441687948e+00
4.912786581925135287e+00,1.026067060484247229e+00,2.940501346102680102e+00,3.826005898850179943e+00
2.993634968522401518e+00,1.004288798388058401e+00,2.622842510370335667e+00,3.461142771353268088e+00
3.003751011269301330e+00,1.080563370966979964e+00,2.713573253041192235e+00,3.923604864746849330e+00
3.165802142794436058e+00,1.156057602631662684e+00,1.437061134301064635e+00,2.893113743788580550e+00
3.858608410224236174e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.220307369220656746e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.580810156925537502e+00,1.035126184750945644e+00,1.367232641594406051e+00,3.268498616664863299e+00
3.044812647515962922e+00,1.303393905052184332e+00,2.099215784837602072e+00,2.603433287212057579e+00
