VR,SS,ANX,INT
4.525387885414451361e+00,1.179152145531019436e+00,1.779761794795088781e+00,3.465485205339092989e+00
3.042143927565848394e+00,1.237582999404684747e+00,1.694787190460525172e+00,3.218934448414870531e+00
1.785124727363867292e+00,1.059058892143629915e+00,1.314584518122782431e+00,4.129505984488447190e+00
2.888058652519114311e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.861525052719922524e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.081852584104032289e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.452184146852994129e+00,1.090477730440877480e+00,1.285547992197821898e+00,3.515000835551540526e+00
4.138590397376777474e+00,1.004675469323003334e+00,1.302592810302871440e+00,3.296694221710131600e+00
3.524195482611679697e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.259901385459488932e+00,1.131146616463217125e+00,1.900621907539266298e+00,2.524908516328613128e+00
2.921443145774796690e+00,1.000755125244928045e+00,1.606227732085425020e+00,3.130291303676390857e+00
4.052711601259932905e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.173003039165258166e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.802105651109421114e+00,1.106645294922719014e+00,1.631448289750033975e+00,3.151277527667289302e+00
4.006042697397542263e+00,1.114393562089197820e+00,2.061021729591615781e+00,3.188791720188155931e+00
4.154928037082023629e+00,1.325105783129292059e+00,1.390213100400741641e+00,3.078490088609324271e+00
4.398136182337015754e+00,1.411380983924448884e+00,1.397055062142175119e+00,2.866856662748642925e+00
4.378180350660016984e+00,1.553371525908258555e+00,1.474067462412459228e+00,3.541912080244623784e+00
3.938557160734293294e+00,1.168380995992306159e+00,1.313774572365221216e+00,3.485747931816547407e+00
3.820945924240878533e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.201788174022440536e+00,1.231687576240049653e+00,1.173026774197630351e+00,3.341974934805699071e+00
3.686436834500363524e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.618089015056486613e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.471529678150214959e+00,1.077871055477786388e+00,1.588929683029068229e+00,3.396254948022697562e+00
2.770110899456149856e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.309140288752476788e+00,1.108625930242172819e+00,1.424513834951073532e+00,3.373229034952533567e+00
2.168484041862526190e+00,1.380834186692786902e+00,1.652503193613564347e+00,3.419788390625876140e+00
3.272290314640299513e+00,1.459512217855967409e+00,1.375293089267925817e+00,2.767116601831416389e+00
3.591402541648301749e+00,1.150118533739709292e+00,2.076257727740991932e+00,2.714004294079155777e+00
2.079100105359141359e+00,1.383074062122983117e+00,1.387161104183869620e+00,3.347517395583954780e+00
3.126249507110369308e+00,1.390625596841831957e+00,1.505181102798750503e+00,3.188143725022742903e+00
3.860981433733803758e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.309488986226356566e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.529504745054907744e+00,1.313121435215639954e+00,1.867389363697342652e+00,3.018404765222049591e+00
2.977426892682895065e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.077061068604015848e+00,1.217430752335499911e+00,1.574782927771165797e+00,3.543089758479639251e+00
3.899842414708746041e+00,1.060039494100185831e+00,1.531966853177272103e+00,3.582847054406141485e+00
3.322051013056786406e+00,1.388889466860517619e+00,1.476362151870883155e+00,3.179674442162339076e+00
4.218062964150939287e+00,1.238513046469626122e+00,1.408068687333177804e+00,3.966860178864031194e+00
3.486969000900674409e+00,1.365783052410913800e+00,1.634892302929842112e+00,3.511360057877815688e+00
