VR1,VR2,VR3,VR4,VR5,VR6
2.745405762595789945e+00,2.561361339227217648e+00,7.411361734505326204e+00,2.378373767731824628e+00,1.512017642929122996e+00,4.807596944400255978e+00
5.036943524982749665e+00,2.630195080068963964e+00,6.009036359425942386e+00,4.224990348766779036e+00,3.382633316128733192e+00,5.775461050673066588e+00
2.080403591177174327e+00,3.116795845942275989e+00,5.957133440733009877e+00,6.123852525800645097e+00,3.787497651077982752e+00,3.904265801495583776e+00
1.949164927167140071e+00,2.940112616159250791e+00,5.811624289975906521e+00,5.579476571774764082e+00,1.726997935408097540e+00,6.179297001181885740e+00
2.088979895676417620e+00,5.850810327708678926e+00,7.287273873815870218e+00,4.934662292342110845e+00,1.266588941765505183e+00,3.878454953229297342e+00
2.094218066198389128e+00,5.589155083954867820e+00,5.888687907165766511e+00,2.379004262198259223e+00,1.954148711164442886e-01,4.315623399210251954e+00
5.500426142201598978e+00,4.937701805165394475e+00,6.663247832759622291e+00,1.785512499342582160e+00,7.817785917559536557e-01,3.876570115150976381e+00
2.810476186653358965e+00,3.088647024670748475e+00,7.281573290245843211e+00,5.945948076258789072e+00,2.176458026719629402e+00,2.448261475814496713e+00
2.223909371351424191e+00,3.592565963274318541e+00,4.065394025025041103e+00,3.761203975367500618e+00,1.585186263567376130e+00,4.473739802581246927e+00
2.585897068148912403e+00,1.625363274671166147e+00,4.459702039237263271e+00,4.204082587327259368e+00,3.163448632075079203e+00,4.764741936216232432e+00
3.861925617027442748e+00,3.698870175512764646e+00,5.375108215297553116e+00,3.519606969949412800e+00,2.321285152878971747e+00,3.864178662914340201e+00
1.720714561339913296e+00,3.469153704288215234e+00,3.173653223423007930e+00,2.646618593763980343e+00,1.687851018175472673e+00,4.327534825620483971e+00
1.928932132106965014e+00,1.088267720292694918e-01,3.425324303471882992e+00,5.939948505410002078e+00,1.846409998254134432e+00,3.987164318847999489e+00
4.466545404468879710e+00,4.944908936574371694e+00,2.302701209839214336e+00,5.853028555494995011e+00,3.297937803321612460e+00,2.923182026703248226e+00
2.338015903960291908e+00,4.894452946850576858e+00,4.472249562846263515e+00,5.026311058177484803e+00,2.047458590327403183e+00,3.677554358693780667e+00
3.198139758730297988e+00,4.536779582715817938e+00,2.756797616610927815e+00,4.635332136492754884e+00,1.254422106566013717e+00,4.167940717929846883e+00
4.056623521774682217e+00,2.885046017190267875e+00,5.143488589356181251e+00,4.291882014098577613e+00,2.715636538425294511e+00,3.796564301544099962e+00
1.943059252523817726e+00,4.303136071494350290e+00,1.760085931841847362e+00,6.009003027237214134e+00,3.488487083445991566e+00,6.684548435166834501e+00
7.424039646298408179e-01,5.691966051010744820e+00,1.578695593434447098e+00,3.111228940216048677e+00,3.218884120089675172e+00,4.286712376394859803e+00
1.857761936638444578e+00,2.541557079436016497e+00,5.313442413075518900e+00,5.932198759445096670e+00,1.490690273262148535e+00,4.058385147665517501e+00
3.901816909140863210e+00,1.304142271547093390e+00,6.418797619388362463e+00,4.925576113242103204e+00,3.967034073714746256e+00,1.197889977567537123e+00
3.173450813302386653e+00,3.995303232394328496e+00,5.817908208612831089e+00,3.979462277587138441e+00,3.185098299914967512e+00,4.068053336514914520e+00
1.546537573399184406e+00,1.898234500415003856e+00,4.722421029717507324e+00,5.579303023386379401e+00,5.126389840623829741e+00,3.783921534808473375e+00
1.116941251198199980e+00,3.204534695292148960e+00,3.826005924496120869e+00,5.651118848485242374e+00,6.488015426508351169e+00,4.098166234917487216e+00
4.560476832337544195e+00,5.183354711286883187e+00,3.581178680863800867e+00,2.732965246267092141e+00,3.962850244148595991e+00,4.824440936358003640e+00
2.002169292755960672e+00,2.192431924137922206e+00,6.385285558039984544e+00,5.132079265845323590e+00,3.802759891584097218e+00,3.528065566679874809e+00
2.722123994691183935e+00,2.231444800973434894e+00,7.011642140301058923e+00,5.382400954704429807e+00,3.688767580706315385e+00,6.763908825473708752e+00
2.530387697237910238e+00,2.808691697686030775e+00,6.950823004639541836e+00,4.899272363798651497e+00,2.953717782584408980e+00,4.726372700746833466e+00
3.076586771593611047e+00,4.882745831831300620e+00,8.282462949568117239e+00,2.544178346415039815e+00,2.942921624692035998e+00,2.773061408313523657e+00
3.567572747378989995e+00,1.807035849164383645e+00,7.694921865103419023e+00,2.762088035699479249e+00,3.041406753681740849e+00,5.163101137189790357e+00
2.376542150601847148e+00,1.593317960420544743e+00,4.236142766723519415e+00,2.550477105264183031e+00,3.127181847294655981e+00,7.101378502280915939e+00
1.608362704773589336e+00,2.873067542225811621e+00,3.248329769361278707e+00,3.847432205873668742e+00,2.308008959444205033e+00,4.765544382350459074e+00
2.566852147133897422e+00,1.718548338875366843e+00,3.533403240097507947e+00,4.566760010203626763e+00,4.287048617763409730e+00,5.477034570504665467e+00
3.673972696993584641e+00,3.763904999064541457e+00,4.074865143813603652e+00,3.309318787371092530e+00,3.232296605944350976e+00,4.807568280521385518e+00
2.375970473886941825e+00,1.591188618438532654e+00,5.452287219359296166e+00,6.071946293177712839e+00,3.846859858716358715e+00,5.698512452206404788e+00
1.176652330388874734e+00,5.207807390151149463e+00,6.665600366855926495e+00,4.421712583227032312e+00,4.248003653750199504e+00,6.163237220234142555e+00
1.008133542034301167e+00,4.789184443600685626e+00,4.496467735492196027e+00,3.721293717486974018e+00,9.493923999572966288e-01,3.899559633489147803e+00
