VR,SS,ANX,INT
4.279526310717944426e+00,1.140337902086419497e+00,2.900915324182401278e+00,3.688922192291348878e+00
4.460805140307717132e+00,1.349804656113190227e+00,2.363391194468159817e+00,3.451328565643627666e+00
4.229981270802556814e+00,1.240044333269814780e+00,3.202406267016955965e+00,3.149048917234608780e+00
4.597654218365282652e+00,1.343800618381597811e+00,3.450317516404359353e+00,3.441908637413471972e+00
4.305426625671532115e+00,1.599595516522185568e+00,3.955213479525674813e+00,3.847080305697435421e+00
4.729124496554081958e+00,1.232701831082774646e+00,3.656764112814294698e+00,3.328386241842811621e+00
4.347478257517399136e+00,1.316148020969545751e+00,2.680548968685269706e+00,3.223880772524834626e+00
4.511987431175343843e+00,1.133832864573189880e+00,2.497928311345553709e+00,3.151522001042107668e+00
4.521822868124396599e+00,1.705139481534648338e+00,2.861752140196189398e+00,2.820073051334772263e+00
4.809956173293584492e+00,2.975694478933893272e+00,3.314816499855723020e+00,3.928583231515248464e+00
5.000000000000000000e+00,2.677583844985909067e+00,2.877157077479383318e+00,2.586093858383196054e+00
4.665658858089278382e+00,2.538469839338677758e+00,2.836237916583098873e+00,2.459456329064216629e+00
5.000000000000000000e+00,2.677603977481808784e+00,2.819528627821067612e+00,3.266864307155301184e+00
4.788567991078552133e+00,2.257455576961822974e+00,2.421171866269170359e+00,3.005014044214878055e+00
4.062453855470189445e+00,1.788452026515866100e+00,2.274890191723462074e+00,2.469707827828849123e+00
4.626973074626374860e+00,2.074884270761422123e+00,3.335579167273738044e+00,2.720236029329550664e+00
4.501585519700894267e+00,1.829457994111800989e+00,2.566539608387000904e+00,3.029963110421093120e+00
4.995504369382621768e+00,2.493617477173994068e+00,2.925267510655462200e+00,3.669687337293449758e+00
3.839743024432671348e+00,1.655937015703371040e+00,2.833302194211570590e+00,2.818580006385886794e+00
4.486151298925538988e+00,1.866759111441798069e+00,2.744137981212388500e+00,3.348376149158264869e+00
4.553055662302380568e+00,2.049297545240830853e+00,3.281622744986381512e+00,2.789640920668101653e+00
4.338690245266093370e+00,2.039164185950038455e+00,2.868858445111447608e+00,2.979674697350033430e+00
4.050161849165927030e+00,1.716366971883862558e+00,2.299546688802867944e+00,2.908534472983498986e+00
4.364289283446391998e+00,2.060336064838777403e+00,2.477228490737235056e+00,2.887037585091698499e+00
4.467663885209589125e+00,2.613415346323215704e+00,2.647596955216358516e+00,3.598990982499018276e+00
4.651241500542927731e+00,2.354128778432337477e+00,2.985186444071211032e+00,3.725495405282507999e+00
4.454979053710787618e+00,2.324131457278571400e+00,3.289585915087132939e+00,3.109180732379461798e+00
3.835607732289078697e+00,2.312502339721060896e+00,3.906689766960989019e+00,3.151588456812089323e+00
4.493834217712114665e+00,1.901815075798400478e+00,3.320722407256035957e+00,2.812531740582732365e+00
4.039739856273945051e+00,2.168653610876019933e+00,2.850920517393848552e+00,3.369462625014632451e+00
4.735730143639034218e+00,2.327491995326827823e+00,2.575152582200068707e+00,3.564375679624596671e+00
3.608119987420267627e+00,2.482805812908374321e+00,2.807320702322593231e+00,3.245876331719006025e+00
4.755183461651423471e+00,2.369749029492112857e+00,3.201822805607703160e+00,3.656428377391450102e+00
