VR1,VR2,VR3,VR4,VR5,VR6
3.500891264132423686e+00,3.951385253791403152e+00,4.072002937996851202e+00,6.867219018201230263e+00,4.014999974700961261e+00,3.817043298839391419e+00
3.069705250043343714e+00,3.248215559438965006e+00,5.199631694845929353e+00,7.183095306062400098e+00,3.586865576928055077e+00,5.811889033059875587e+00
1.741684863918713688e+00,5.412272140319446478e+00,5.352884501268789563e+00,5.125779851572099588e+00,3.958983763034373826e+00,8.033953995364502276e+00
3.617834632848095922e+00,3.392769890833188917e+00,3.861776699835889115e+00,3.780378795559089067e+00,2.408588796298432477e+00,4.162490716816508396e+00
1.861467441609711226e+00,3.847301425117188423e+00,4.696739293563405582e+00,4.548095267006190490e+00,2.459821405864065724e+00,2.947213539898628110e+00
8.611978366942740770e-01,3.089960946612835269e+00,6.794353265440498113e+00,4.650681445175284701e+00,5.561873069225223176e+00,4.338509720652832691e+00
2.271570485288280761e+00,1.704317647621181431e+00,7.452831222604488381e+00,1.968476025190692535e+00,4.979501088450153823e+00,5.269185834079994635e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.947359462479533398e-01,1.199030924177403090e+00,4.100118077038103159e+00,2.082679021440722700e+00,2.916642481274055232e+00,5.180892820321865599e+00
1.674783409251663802e+00,1.421734594589121770e+00,2.679979273901825554e+00,4.359853722782990104e+00,2.775743880287835363e+00,6.467457094998539269e+00
3.805424878331656657e+00,2.468481583067961171e+00,4.945858952566599243e+00,6.555964853503306600e+00,1.191748134028443928e+00,4.340442948951140245e+00
2.655129664038348380e+00,4.587346374411635175e+00,6.688488119008998645e+00,4.676426945098046239e+00,3.403364186556069981e+00,3.607748969804425165e+00
3.409548741340607592e+00,3.587574265641479077e+00,3.970332940990983772e+00,2.848247231922122591e+00,1.944403447176926925e+00,2.288866797835556355e+00
3.052279976713303533e+00,9.662732123352015812e-01,6.871283369475908565e+00,3.532575665871773740e+00,3.627975021161590430e+00,3.335510994873509549e+00
2.514427849974886442e+00,2.968103332786985682e+00,5.347038004318001470e+00,2.366398279675633987e+00,5.067147468578971470e+00,5.598127120999182083e+00
1.480621882572194625e+00,4.913253025179610489e+00,4.383808346752111618e+00,2.669484015769548968e+00,3.371283306901378563e+00,4.490388500699982188e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.329700093409974748e+00,3.530754894137207334e+00,6.584209046113473462e+00,5.687268813486648256e+00,2.850258982803712371e+00,2.792356193322705682e+00
3.221565064654380084e+00,4.485310770088519305e+00,7.382626120551526228e+00,3.554648789968567257e+00,6.031242354311783238e+00,6.894306724358103544e+00
1.738026386191693140e+00,2.634982625059576478e+00,3.285045953865926904e+00,2.731973550706483511e+00,1.432993003405975907e+00,3.536084364790083256e+00
2.198885186935631175e+00,3.758606291159880985e+00,6.444627586387985829e+00,4.801579962467263485e+00,3.913078246394906756e+00,3.464219211333814386e+00
3.914419267321879392e+00,3.151955189916249456e+00,5.995349415165435403e+00,4.428553610215660186e+00,3.483799513110886981e+00,5.164692414641577578e+00
3.342231240036559470e+00,3.736569873453515545e+00,6.491426266721559202e+00,3.439785681079147395e+00,4.744624813811892494e+00,4.696983670019941215e+00
