VR,SS,ANX,INT
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.901685630565262741e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.731611984268824678e+00,1.731418118873390810e+00,1.345641313375814274e+00,2.023295572952308774e+00
2.070832965994903407e+00,1.383371189704563520e+00,1.966071252693310401e+00,2.077846050376825904e+00
4.294735718975273286e+00,1.612317096375295300e+00,1.547323566184531263e+00,1.397569123345982822e+00
3.777223805191849415e+00,2.030980982462127216e+00,1.164582560376036913e+00,2.559937977127122899e+00
1.327373405536110385e+00,1.654870734188669035e+00,2.097111296033677519e+00,2.594880929515721135e+00
4.213475409104339597e+00,1.047883029741454752e+00,2.321621156325168300e+00,2.787281457392402295e+00
1.694587421672776983e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.963963882104035275e+00,1.240273113583170383e+00,2.605072691047480404e+00,2.146169683514212778e+00
2.212934236299327839e+00,1.212370753426141645e+00,1.903984281881347940e+00,1.967377089238077081e+00
2.589363157348295807e+00,1.209693182444669057e+00,1.255676882301250075e+00,2.132143885878675871e+00
3.283537966891254101e+00,1.362500901704886136e+00,2.674957714144641230e+00,2.157609565344360103e+00
4.614478433612624997e+00,1.448195443396958160e+00,2.218158365867968662e+00,1.459332862744142201e+00
3.886036030916801387e+00,1.746974511319237866e+00,1.919050098587373077e+00,2.223795158499725311e+00
2.034860717755908599e+00,2.384059417517265800e+00,2.308629444037165079e+00,1.911490510836483248e+00
3.809402882220782161e+00,2.018741182441734949e+00,2.582391783416885467e+00,1.314444797859954939e+00
2.443795781767934105e+00,1.770987893904534927e+00,2.531779048238867347e+00,1.497105558429054906e+00
5.000000000000000000e+00,1.942976087826073783e+00,1.236109048309543823e+00,1.258145654158153937e+00
4.420091174489338748e+00,1.534595353541567953e+00,1.641579914170438137e+00,1.857341729091633198e+00
3.817923774523516833e+00,2.172266375414365847e+00,1.698279989373015386e+00,2.370028485319729761e+00
2.990038673655869506e+00,2.058883601232775362e+00,1.232107701167235891e+00,2.140419823819332379e+00
1.280449190022201478e+00,1.772598275262074807e+00,2.442056901643915090e+00,2.197664701309194779e+00
4.270195142949106959e+00,2.269376085492694983e+00,2.003197835496672408e+00,2.332727734145675136e+00
4.610878500851273820e+00,1.818878818272466447e+00,2.260447817528307368e+00,2.281122819320561046e+00
2.833088728061576855e+00,1.295803249498575616e+00,2.468666163130006641e+00,1.668126348053942998e+00
2.391596844323546467e+00,1.821396196510358667e+00,2.429938215157902981e+00,1.930864253459219748e+00
1.830839037093607180e+00,1.527422310859910759e+00,2.108834364526820160e+00,2.147983915927716314e+00
1.553332415720411364e+00,1.593602784548685314e+00,2.288627396216022625e+00,2.385570429364734402e+00
3.240812696396757175e+00,1.137195855223606999e+00,1.662268886622975783e+00,1.942866003935898700e+00
1.147548166415004012e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.612271512723808975e+00,1.248643820671017091e+00,1.096315682919649870e+00,2.576053959204480215e+00
2.915726412336776097e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.555056621467552080e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.026728633242423694e+00,1.076629303353586753e+00,1.878586031569485115e+00,2.301174085953130888e+00
4.385120073598857360e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
