VR,SS,ANX,INT
4.508148151205895182e-01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
2.582559659298929056e+00,2.550399342019531890e+00,3.605547175856771869e+00,3.006251752551701184e+00
2.598520540990199912e+00,2.646644301364120100e+00,3.596904465008208707e+00,2.998335581326666777e+00
4.288131639500255332e+00,2.324371230569967750e+00,3.240518667169184130e+00,3.723288410397047610e+00
3.729106142454978734e+00,2.098956780833716174e+00,2.950541762389542466e+00,3.353961557313993591e+00
2.037995444811658174e+00,1.213786057606909274e+00,3.934579013571294581e+00,2.595404711027794242e+00
3.705896027084668809e+00,1.287900936267861507e+00,4.103580769626472780e+00,2.632083874297061143e+00
1.796915310266897547e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.599402184739898480e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.628147591863128518e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.170372626869091270e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.334611625150376568e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.067840373119381070e+00,3.839409697538242128e+00,2.804382306231412603e+00
4.320666368600781126e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.007163647005842488e+00,3.104759227002492405e+00,3.287775420217017519e+00
2.993498316827325478e+00,2.508136294802964628e+00,3.771964066733584087e+00,3.420841529431326133e+00
5.000000000000000000e+00,2.438432538921728288e+00,3.317471493778124447e+00,3.270247500924371664e+00
1.910629155255010758e+00,2.250051149729876965e+00,3.626072285976376097e+00,3.160983283616214834e+00
4.671961566683326517e+00,1.952127927214475145e+00,3.295849701607452165e+00,3.306253198351014166e+00
4.893200829137421159e+00,2.196478457018404828e+00,3.883931456214627431e+00,2.779567573816210668e+00
2.880326081579803077e+00,1.342827466034142825e+00,3.188734266266915807e+00,3.013727221548236024e+00
3.073556449233388221e+00,1.835422744652726923e+00,3.614264509472873144e+00,2.720826637646200030e+00
2.260166456210314756e+00,1.312730241983015578e+00,3.483789801792422924e+00,2.727777153538450516e+00
2.410916178838551360e+00,1.535038312413190109e+00,3.558571795163201656e+00,3.258624672756526675e+00
4.352348460201046265e+00,1.708139449571284718e+00,2.916001787908997667e+00,3.351396700119908978e+00
3.042913283442225225e+00,2.143170786375965253e+00,3.308584259271144301e+00,2.686834522453602769e+00
