VR,SS,ANX,INT
4.111551781714548603e+00,2.642130804797750976e+00,3.617811758220277341e+00,1.124110739978085194e+00
3.055324650013758969e+00,1.499977330027153943e+00,2.643473986602548731e+00,1.562580931449914612e+00
4.524662050020834769e+00,2.174572292523511585e+00,2.500650656262804805e+00,1.073060631286517186e+00
3.181455163444625533e+00,2.668369647654777577e+00,2.792551977390636875e+00,3.207006511004411031e+00
4.204396798413843506e+00,1.974033006610650176e+00,2.376837088071339643e+00,1.209954146331024161e+00
4.435752949287209645e+00,1.976615616653279561e+00,2.756882682010497021e+00,3.085342547309277261e+00
3.748349772989379325e+00,2.001399657122360232e+00,1.173613078446395175e+00,3.348413797746459419e+00
5.000000000000000000e+00,2.217478970556835627e+00,2.210332350553867897e+00,3.488271053748190020e+00
3.815446465553664623e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.923998632764115868e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.746255455547951918e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.334547099928601099e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.687168918471552814e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.769240625355330110e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.775357557605712344e+00,1.281821696563933077e+00,4.156064669126406486e+00,3.340307010787680220e+00
3.331814071098179397e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.848257789350342684e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.576127479016077970e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.891122230732157572e+00,2.688342838663996037e+00,2.861408555810993626e+00
4.643331882179836612e+00,1.468116272676824874e+00,2.569762646227944813e+00,2.489378201976172988e+00
5.000000000000000000e+00,1.873650986887652303e+00,3.479439697858680347e+00,3.871434043557603566e+00
4.039197007672573392e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.493512767402015662e+00,2.886836597455357811e+00,4.069006446799643406e+00
3.369853593401497260e+00,2.334136470876347236e+00,3.418194481802281359e+00,1.988713972621906967e+00
5.000000000000000000e+00,1.981556810995053652e+00,2.030018869493930289e+00,1.990220619541914981e+00
4.463702481017459256e+00,2.076766669940259380e+00,3.906108526981315610e+00,1.581894910675021082e+00
4.200504623704349072e+00,2.184874409807913587e+00,3.812675331484124186e+00,1.946873207815106754e+00
4.447105424367403970e+00,1.350141146272396453e+00,2.773882498829752574e+00,3.026053072376062580e+00
5.000000000000000000e+00,1.992783255013366173e+00,2.872230479365692535e+00,2.850595645396809541e+00
3.822348401150876818e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.056217688911781138e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.726060813147334283e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
4.558066546589762957e+00,1.926989272309417300e+00,4.188385908059609974e+00,2.407318884007222159e+00
4.248530406007078319e+00,1.457812906302152767e+00,2.348557229534426138e+00,3.708733616096317576e+00
3.509127386981156782e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.685026788371922102e+00,1.298459379414124371e+00,3.804373488570806039e+00,2.827288311753480166e+00
4.156362587491365446e+00,1.521183282594892106e+00,3.162140122189641911e+00,2.514408921950621600e+00
5.000000000000000000e+00,2.569211514442521604e+00,2.043724216067645649e+00,3.462501870166948770e+00
4.736197104913705047e+00,1.990992916960502290e+00,2.883512081235359403e+00,3.737218364419393701e+00
4.358141290421112757e+00,2.389904434422658319e+00,3.514744073477702901e+00,3.594895005175938962e+00
5.000000000000000000e+00,2.489640410345225430e+00,2.274787371239382683e+00,2.422219396818918735e+00
3.281716756387268674e+00,1.231812643347720559e+00,4.095553629756196301e+00,2.465855700739637335e+00
4.898808657716909210e+00,1.603556001686617050e+00,2.603454823229644610e+00,1.178643655611396168e+00
5.000000000000000000e+00,3.203699819766471002e+00,2.985448606728535736e+00,1.322653290196603493e+00
4.281996990350984689e+00,2.959661370337758335e+00,1.683990290273073898e+00,2.991163070831210469e+00
4.869545605751508965e+00,2.521978317839632222e+00,2.058077983971878577e+00,2.697465585618342487e+00
4.391068070145963453e+00,1.705399253632385648e+00,3.857737427703224586e+00,3.063951572462035866e+00
4.619125679587769540e+00,1.782444159433472786e+00,2.148683392192062058e+00,2.128136780195221789e+00
4.003389657691824866e+00,2.745906384970858483e+00,3.815595708941794673e+00,1.580601450758098991e+00
3.858750923578096792e+00,1.022619855134353495e+00,2.606105491845048139e+00,1.835692699906822378e+00
5.000000000000000000e+00,2.643417000507078285e+00,3.847722617078392915e+00,2.750943968939551620e+00
5.000000000000000000e+00,1.358406281786062042e+00,2.913670770286403755e+00,3.008543225755218486e+00
4.357190270791480913e+00,1.834681294252721973e+00,2.363499691909132672e+00,2.170490489232704157e+00
5.000000000000000000e+00,2.581062701294504436e+00,3.786798469292320668e+00,2.483522477441575838e+00
5.000000000000000000e+00,2.562276491383654875e+00,4.232476126716912646e+00,2.227017157266520275e+00
3.942469381876012147e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
4.536704720806663538e+00,2.031642263672338800e+00,3.449569331553126617e+00,4.032974212169984085e+00
4.724426764747263974e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.618399568708864589e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.006297652048283808e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.774960128960958450e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
4.781314436257064315e+00,1.584229914421045882e+00,3.447287690664718962e+00,2.496991339423527911e+00
3.990914532626805844e+00,1.432620207796730050e+00,2.171917527512662982e+00,3.477113186426927793e+00
4.685227658373248616e+00,2.321585699157637350e+00,3.169321511252938262e+00,4.135748618029674084e+00
3.549122016299553817e+00,3.027695163026470127e+00,2.324905643567706015e+00,4.146371255017167634e+00
4.822323633741969040e+00,3.657667391413300884e+00,1.856219516918349077e+00,4.275417284272249319e+00
3.967633823186114128e+00,4.493165957951199552e+00,3.124978361244107106e+00,3.594315099548314851e+00
3.625986867446315820e+00,3.876942292652568511e+00,3.126295500512964232e+00,3.145039733143638827e+00
5.000000000000000000e+00,4.588496634690342191e+00,2.153374336188004889e+00,1.066427453558673744e+00
3.815214646881877947e+00,2.816517790335329785e+00,1.776867900421236657e+00,2.872380922029947659e+00
5.000000000000000000e+00,2.588622992688444313e+00,2.375413446139192253e+00,3.053377743818363133e+00
2.925854032052187303e+00,1.917596973247615688e+00,4.678901396319180783e+00,1.916608994958806766e+00
4.196699691635925156e+00,1.244154854072273775e+00,4.481786119871626006e+00,2.839405929362324166e+00
