VR,SS,ANX,INT
5.000000000000000000e+00,2.850644517128078537e+00,1.881086054909880456e+00,2.596304037737891424e+00
5.000000000000000000e+00,3.420869797634939147e+00,2.299864310485039809e+00,2.297219267333895143e+00
4.523696257220173322e+00,2.610303360743409851e+00,1.977171895608481833e+00,2.223204542175097220e+00
4.825977863708827975e+00,1.965927429075874588e+00,1.834276765996308622e+00,2.305787598115272008e+00
5.000000000000000000e+00,2.545333822382553901e+00,2.426224259527050453e+00,2.752374443124915082e+00
4.126520439042196564e+00,2.986848261557297324e+00,2.268869327686201309e+00,3.016956030652356624e+00
2.690545550023407895e+00,1.401935549842624695e+00,2.547274421106455300e+00,2.802856905506368790e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.510201521182873208e+00,2.228610703162011930e+00,1.529239614822234028e+00,2.314585645873709741e+00
3.810379689426174554e+00,1.209380179155069790e+00,3.061260657361291937e+00,1.800930298467801283e+00
4.451761148134705692e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.809549313159735551e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.967238104300953694e+00,1.291470801957827597e+00,2.733773276177448697e+00,1.306190922719162151e+00
4.458304398006031732e+00,2.076258691678717128e+00,1.420505379659728007e+00,1.789275691738270391e+00
3.785284020119112469e+00,2.427301195845213311e+00,2.688302758390619829e+00,2.133973678966464060e+00
4.659876764441669650e+00,2.756921551510171042e+00,3.545370020357157870e+00,2.032447292246414960e+00
5.000000000000000000e+00,2.946636612593432680e+00,2.706971847843373080e+00,2.317385774835774015e+00
5.000000000000000000e+00,2.406763639775025609e+00,1.555574985698872315e+00,2.165960488626040181e+00
3.076941722865389472e+00,2.842528474421060825e+00,3.098566043039163276e+00,2.138875803103990947e+00
5.000000000000000000e+00,2.793299476651789348e+00,3.554052371884250938e+00,2.368224716038521471e+00
2.618408920156258812e+00,2.524648376953563034e+00,3.114165625249415648e+00,2.377847292984709870e+00
3.064503595443291317e+00,1.078640640905702996e+00,1.299041820169460237e+00,1.465606554800650052e+00
4.652666129798103789e+00,1.443343863797622140e+00,1.979024029965414710e+00,1.839941596439633731e+00
4.731849879325880970e+00,2.479840704010829455e+00,2.389715986272844983e+00,1.907610783499145368e+00
5.000000000000000000e+00,3.572145911622831349e+00,3.228555039610541577e+00,2.280699953334911712e+00
3.372732560990302719e+00,3.295014144898931630e+00,3.002874423409248816e+00,1.403164484888566488e+00
2.995255680511645480e+00,2.069428713785282259e+00,2.918345893083816200e+00,1.807711379114660843e+00
5.000000000000000000e+00,2.044446766168678042e+00,1.819664509480433123e+00,1.932162268645692071e+00
5.000000000000000000e+00,1.763202670932312310e+00,1.953713425211417221e+00,1.481792151495654242e+00
4.278890851192927336e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.956181803032929878e+00,1.615113186759717046e+00,1.791977675372443457e+00,1.036299527630716977e+00
2.683401768966808376e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.004251187629780162e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.702574589126639504e+00,2.839479712546578050e+00,2.258540739437819411e+00
5.000000000000000000e+00,1.952878667052279971e+00,1.629223834189498232e+00,2.174478590395543254e+00
4.086436780303031924e+00,2.799707586516829494e+00,2.163813712432264058e+00,1.794582035372875417e+00
4.081681219688738871e+00,1.612522833998471405e+00,2.050186524208443384e+00,2.264405987530250464e+00
2.421620088863462250e+00,1.949703414154636771e+00,1.600294979917260996e+00,1.762499952502794676e+00
4.989849444248315891e+00,1.474602393623805519e+00,2.542946968805412489e+00,1.752368827943229235e+00
4.350037076276598746e+00,1.689037554832859334e+00,2.392447324168716527e+00,1.585188743219929863e+00
5.000000000000000000e+00,2.711873617655460755e+00,3.284301914694113478e+00,1.536349713529305161e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.757404767931943557e+00,2.134576048927753433e+00,2.005898932732384843e+00,1.553529007405038520e+00
3.836969861610687982e+00,1.614641512197115603e+00,2.244247878188806666e+00,1.031355009679729484e+00
1.190556336670775650e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.739942747440370141e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.325146685092142285e+00,1.284827394250767085e+00,1.546964740541118211e+00,1.854389346630014090e+00
3.602890652175556152e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.943914303574699076e+00,1.585372507396257458e+00,2.312070797962819224e+00,1.970112284053777474e+00
2.904954189705084566e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.966349177703562656e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.003619965795582214e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.640693570268482837e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.237152639911906604e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.742149774836613041e+00,1.921679149570718170e+00,2.553587929186176719e+00,2.471243087803039806e+00
2.449626103303514935e+00,1.075067335495797582e+00,2.308918459158377345e+00,2.548703754004840505e+00
