VR1,VR2,VR3,VR4,VR5,VR6
3.136074595667046161e+00,3.356395678642724256e+00,5.273237178017832427e+00,4.579681322407061828e+00,3.859059542010863542e+00,4.239756770807894704e+00
2.942142407542287508e+00,3.024726870926608413e+00,5.670105621453975786e+00,4.433782683208307596e+00,3.319326533640175381e+00,4.291648200946194258e+00
1.656935433940876390e+00,2.767489034218507449e+00,5.515537491800071912e+00,5.096711914867461779e+00,3.013008172211838698e+00,4.083898066539386917e+00
3.146073816908935505e+00,2.937232827223040577e+00,3.856042431459150599e+00,3.748484314906106007e+00,3.080969689715646442e+00,4.921210693261179436e+00
2.661986382199594381e+00,3.324164932300817554e+00,4.363274257073502582e+00,2.584340022853089724e+00,3.028707038952689778e+00,3.345457824621422382e+00
2.099377674238083191e+00,3.357920142385439455e+00,4.276978169266561380e+00,3.234195558950910154e+00,2.739671268301082208e+00,4.524353059777617148e+00
3.164001613382280365e+00,2.248644953253560619e+00,5.589104981226054036e+00,3.384341400739693917e+00,3.378141609312506066e+00,3.461700737299681752e+00
2.073229127132216743e+00,2.405213568427941873e+00,6.428278178848240820e+00,4.022089568871466625e+00,3.244356965530023285e+00,4.144200603432883767e+00
2.154558859320621078e+00,2.795487181250400521e+00,5.677269527155371698e+00,3.916539941513801804e+00,4.196982559417461900e+00,5.356227550708448248e+00
2.460729224037947915e+00,3.535045013471146635e+00,5.444397862792698106e+00,4.268272370320164377e+00,3.606491967277083877e+00,4.222050056813560381e+00
3.025597179771394529e+00,3.260756735293742992e+00,4.767799122416279012e+00,4.634814915852836670e+00,2.168690562908368591e+00,4.687364420049537017e+00
2.419060292366033593e+00,4.064855916757968757e+00,4.526693093767966580e+00,5.057389953798645088e+00,1.297272541640285493e+00,4.541657124135492829e+00
2.493650016463746955e+00,3.754329706874724337e+00,5.888965696904226554e+00,5.729107155337015200e+00,1.610961948643331976e+00,4.087766661861147455e+00
2.301281180595656117e+00,4.684951835624875827e+00,5.211433806847940886e+00,5.367379247406542930e+00,1.623507726115284822e+00,4.728230331289779542e+00
3.463221721528371155e+00,2.952075714962208330e+00,5.638099354083788484e+00,4.693406899084812345e+00,2.070066407823854426e+00,4.144542874140055844e+00
1.478639937090683087e+00,2.573737249446525155e+00,5.504744611564306389e+00,3.924170681837623853e+00,3.047378097628966831e+00,4.393013408448634749e+00
2.281238117841871027e+00,2.796936486524077559e+00,5.459476164288740385e+00,5.409652494329347583e+00,4.064402555203727729e+00,5.572835065292526480e+00
2.871147120895567451e+00,3.823209506528671309e+00,5.354088657725641021e+00,5.451479133691528034e+00,3.078291269757040816e+00,4.117828251679770624e+00
2.768153204152786095e+00,3.400548773064218988e+00,6.271573216968812758e+00,5.728926488624239255e+00,3.245384806815335033e+00,4.709554519814934892e+00
1.587366874099843450e+00,2.850893786134148122e+00,6.502908263255735122e+00,5.428322687161603710e+00,4.289859903535469421e+00,3.691246609008822954e+00
2.792519565843812668e+00,3.181042097204302088e+00,4.548062267777643441e+00,4.008001239422831041e+00,4.185707336277250334e+00,5.008458670759784681e+00
2.845156589588141216e+00,3.697739005227513420e+00,5.181365500951462089e+00,4.714336677982922552e+00,2.643192927216712285e+00,3.355910180331882486e+00
2.050359774878523833e+00,3.859840821418148771e+00,5.498952862086738058e+00,3.927500754504171354e+00,3.638229963119313126e+00,4.704701374167939321e+00
2.489968531517406269e+00,3.288106233138622159e+00,4.709371697510297494e+00,4.007523970990020779e+00,3.424119664941662755e+00,3.835787031067580344e+00
2.326719348046757840e+00,2.084623845414256937e+00,4.676909795599168973e+00,4.269578937698748966e+00,2.897820227059026088e+00,3.320154277148589017e+00
3.085492830905708139e+00,3.816692347413405351e+00,5.771227907184353967e+00,5.009248816732216447e+00,2.823533127158293965e+00,5.289264417653990691e+00
1.461492606250581527e+00,3.283377961868848782e+00,5.744661163556430417e+00,5.056652282081339322e+00,3.178792168186923117e+00,4.527844424320512928e+00
1.653598739855963728e+00,4.415378155859423615e+00,3.340800520024226117e+00,3.708356599845103574e+00,2.574350996718861140e+00,4.802848010638962606e+00
2.737266204055635477e+00,2.535117767116410903e+00,5.012393788237523573e+00,4.529378522381133365e+00,3.977154652363342535e+00,3.147036073664669864e+00
2.453838412707381789e+00,3.784765459626384665e+00,6.098869568984127909e+00,5.091406738255839670e+00,3.754063314383123462e+00,4.247837272355686977e+00
1.964342140669402603e+00,3.043638096706932750e+00,5.821460834093443282e+00,6.411256393460524450e+00,3.566745254886552807e+00,3.577579676566517541e+00
2.703398084974615312e+00,4.050085578737041558e+00,6.092561533889778502e+00,4.427846257372440419e+00,2.308225592551783834e+00,6.066186810165255849e+00
3.028532220771857020e+00,3.392404266962901982e+00,5.770387704037084120e+00,5.588620868920361140e+00,2.658909102149415560e+00,4.542004530676987173e+00
2.441246587864458473e+00,3.513996553903730113e+00,4.272734364823759456e+00,4.603661651095790397e+00,3.227329396588681565e+00,4.411468618415388399e+00
2.079463893703279442e+00,2.177733060079477756e+00,5.583411573371847680e+00,5.000104584456058987e+00,2.977762304764598245e+00,3.175658171172103472e+00
1.991708668994105924e+00,3.763329914077393923e+00,5.205471144532445749e+00,5.642724842352537351e+00,3.920785391232290529e+00,3.816944240721614090e+00
2.152215821478309810e+00,3.981792390854544728e+00,5.135215639588983194e+00,5.469586470088152907e+00,2.501981270974542593e+00,4.413670623367184298e+00
3.047886527148142566e+00,3.077874952388399254e+00,5.497042316594312972e+00,4.617011868826201848e+00,2.295812805495960340e+00,4.220546693456030063e+00
2.964555373861356813e+00,2.126509275895253293e+00,5.173502025804505244e+00,3.564337927629682046e+00,2.485433491693662678e+00,3.769220074960496270e+00
3.512903532492819281e+00,4.106668343719730885e+00,4.139376283458218175e+00,3.096559358288145436e+00,1.722609693258961627e+00,5.465528278672956652e+00
2.477495738865802100e+00,3.289140257952056334e+00,4.061995133895059951e+00,2.572137798867386138e+00,2.496231221732410965e+00,3.981849792055001558e+00
1.561274301419673716e+00,1.533045240486805572e+00,4.762560993842476442e+00,3.538777813075586476e+00,4.524646703744619636e+00,4.590249999759273614e+00
1.936765637260850159e+00,2.521439617225295748e+00,5.578520114098033389e+00,3.446652981618671951e+00,3.795813137899913148e+00,3.984221263838945593e+00
2.920458695360609536e+00,3.539010544858804064e+00,5.740846812271703570e+00,5.321281644572120051e+00,2.727583189981011458e+00,4.762299272104055348e+00
2.813249653251038040e+00,3.568850864463946060e+00,5.195291686332396353e+00,4.822972275687594568e+00,2.938696823034092631e+00,4.433965942758989698e+00
1.692823067787757374e+00,3.048137145958902394e+00,5.335867435318443874e+00,4.109324522454054218e+00,3.681427361062277193e+00,5.663810450488196757e+00
1.769198595741235946e+00,4.430559034949199670e+00,5.511288293777565350e+00,4.393051005938565012e+00,3.152052683790551146e+00,5.395038694284697733e+00
1.504323442066044292e+00,3.505502801300719895e+00,4.613482517927918636e+00,4.192896368835683063e+00,3.662149024774103090e+00,4.482475089305959948e+00
2.867178631650799225e+00,3.193756687574650144e+00,5.700152934724879827e+00,5.245482969867484080e+00,4.178693795941029521e+00,5.206919439785030690e+00
3.572179824264171799e+00,3.295484218380823727e+00,5.298631587056101822e+00,5.617325015638494179e+00,3.101412888021456205e+00,2.958561578700394712e+00
1.413426882598166179e+00,4.001487088113737656e+00,4.886280069171489160e+00,5.023504424342300823e+00,2.020223244634441251e+00,3.070718967718857328e+00
1.946090612415707799e+00,2.677513725892339380e+00,4.695319417937085404e+00,5.141527268862999378e+00,3.390818146816376277e+00,4.149873725546724401e+00
1.690166641207220710e+00,3.534599306755325188e+00,5.282763645464688906e+00,4.204634948171386277e+00,2.938932182710842778e+00,4.015732179450314909e+00
2.143096775075557847e+00,2.941547516713832078e+00,5.215198093855844874e+00,4.261834908818713963e+00,3.064113007398995059e+00,6.095874543837856763e+00
2.660211490966178705e+00,3.035376659235725416e+00,4.941745248366843590e+00,3.996134019883640587e+00,2.918856302674029735e+00,4.803838951200058105e+00
2.737027387745735840e+00,2.301727292174543305e+00,4.745776593140259791e+00,3.773912684078125857e+00,3.861151168504088904e+00,3.764641306552908517e+00
2.198094487421932808e+00,1.133865426336946758e+00,5.270870474432252983e+00,3.406721980612569922e+00,4.659726093393071977e+00,2.876438845699847313e+00
2.301527043440510401e+00,3.160093714188807468e+00,4.516835932352413430e+00,2.956976574298013194e+00,2.676030129482081854e+00,4.954630396250022883e+00
2.214740951678269454e+00,2.866934428537144530e+00,4.382272701324446018e+00,2.772020083041432770e+00,3.336050408635854669e+00,5.614431314796140882e+00
2.083191872306333181e+00,2.292892946137938370e+00,5.782205465678096346e+00,5.366660163512738002e+00,3.078597530315124953e+00,3.371946685759955820e+00
2.025644549077486367e+00,3.440330902455476902e+00,6.073674371144131001e+00,6.048606469724738588e+00,3.213151004070383898e+00,3.270336279014314229e+00
3.146645793018875370e+00,4.116933017269384543e+00,5.182393190401628047e+00,5.639555525354302823e+00,3.153124859130690627e+00,4.345059906855668785e+00
2.890605773272238554e+00,3.666483443904647199e+00,5.039478245226494124e+00,5.700316127453671555e+00,3.694924999407093846e+00,3.793030199703646410e+00
2.227476473958329706e+00,3.087725496484091003e+00,5.825058598023740153e+00,5.202717339885432501e+00,3.455572934833928578e+00,3.668241673875867637e+00
2.987930721512920051e+00,2.516727455443075634e+00,6.256970294141855682e+00,5.450634791677296143e+00,3.197393704035400575e+00,4.725638426800160552e+00
3.348515988845809588e+00,4.196496686466345771e+00,6.237231263505074175e+00,4.479336226157334622e+00,2.170599167949066377e+00,4.240499808579210494e+00
2.412931585788168132e+00,3.334212771086041194e+00,6.414629402823712745e+00,5.432881898550586897e+00,2.388586903723349586e+00,4.183617747662403019e+00
2.593005909646153739e+00,3.477820919180791392e+00,5.029921285460803304e+00,5.282259392907908691e+00,2.244688865751384377e+00,5.034377957442695006e+00
2.952271008632300742e+00,3.231686088507680576e+00,5.530901478068605215e+00,4.327013366520441551e+00,1.573377414024508258e+00,4.784851682254229743e+00
2.509920198850940309e+00,3.463502272783138380e+00,3.844078946378119976e+00,4.417936371180576138e+00,3.416631992381174321e+00,4.737235627614172273e+00
1.512359052152698169e+00,3.763235327908570849e+00,3.782706639355552181e+00,4.936791151842961689e+00,2.791490333282808933e+00,3.308715229090396726e+00
3.275774127910351829e+00,2.505693637208028957e+00,4.903374411077300543e+00,2.794262043697130604e+00,2.497527433400526853e+00,4.117847041640578354e+00
2.321291424198690834e+00,2.088684277181340754e+00,4.719221592420516309e+00,3.238477124806969698e+00,3.905011961306573909e+00,2.700056971168057096e+00
1.456994267163684631e+00,3.242548151630348929e+00,5.838590240939417697e+00,4.294132881285483094e+00,4.099029888096916707e+00,5.064233698355615765e+00
3.571162092078565831e+00,2.685749123200645627e+00,6.305970555272907063e+00,3.803678006568067982e+00,2.995546240302060959e+00,4.999205114658835214e+00
2.743516250110501709e+00,2.638020791839519319e+00,6.908418174625565733e+00,4.571871755669233650e+00,3.564125908948190258e+00,4.915614262191844830e+00
1.043617840001570984e+00,2.622001390693601053e+00,5.849658893158651729e+00,5.394821044847526892e+00,3.791727954026867575e+00,4.304876744016212342e+00
2.205145803119040959e+00,4.080412589011492841e+00,6.048327352200987050e+00,3.942987980054545982e+00,2.274151285840777525e+00,5.416572302068972888e+00
2.068925788781116104e+00,3.183276295621095375e+00,6.003288724307421553e+00,3.989069887693963867e+00,4.052370890241117074e+00,4.870560254375597253e+00
4.820789600991792767e-01,3.337182953657353846e+00,5.410356285866610548e+00,4.475602585528887900e+00,3.462524438649846381e+00,2.953666397858125237e+00
2.354976311813945511e+00,2.827979741191920748e+00,5.159797185761972216e+00,4.877086417494611581e+00,3.730934246179076652e+00,4.842120213295289410e+00
1.970610709206709998e+00,3.945431347359560359e+00,3.254216359157056537e+00,3.094264911755420844e+00,3.237692999738643440e+00,3.776420046726912894e+00
2.252870362898782730e+00,2.818585894168559314e+00,3.372969343970487532e+00,1.651307579332063291e+00,4.266252092527277995e+00,3.536767459090715437e+00
1.076117667270819922e+00,2.031839567649635470e+00,4.668098342988026062e+00,2.223651595467321496e+00,4.841997524271686615e+00,1.457659363806811825e+00
1.362695813411221923e+00,3.338987107723857761e+00,4.378048817262575554e+00,3.017440333396127272e+00,4.223181289662747417e+00,4.386558846920957322e+00
2.161287272096191980e+00,2.759090238482540869e+00,3.898244031496544970e+00,2.730752942003700667e+00,3.835188969926081715e+00,3.632820976344843800e+00
3.133357866814556303e+00,2.937519692361287849e+00,4.559903091976209133e+00,2.978152214163269473e+00,3.702335531361074406e+00,3.541942909309202747e+00
2.264590412595654190e+00,2.042648811321260638e+00,5.174194098544126597e+00,3.518619453474068237e+00,4.009824644112066849e+00,3.849857865321058004e+00
8.158618247160247527e-01,2.943011650147951741e+00,5.140723799597221699e+00,3.861587212725388962e+00,3.646254090502537348e+00,4.528411056828234749e+00
1.566377823885950260e+00,3.751815103643416638e+00,5.377828630603238125e+00,3.872176449822958944e+00,3.481937525847810910e+00,5.129563490471382714e+00
1.836710134668968930e+00,2.574209472441777002e+00,5.358661750744892593e+00,4.115751288614766246e+00,4.003173437963141623e+00,4.551650757834124761e+00
1.997711131624739123e+00,2.985765193547795793e+00,5.536604638731462913e+00,4.351653192992669617e+00,3.754660851547376055e+00,4.180265273881535570e+00
2.353172294643639084e+00,2.953193787874427212e+00,5.052010378203199537e+00,4.563507628907093050e+00,3.222973601969428614e+00,5.244830163858011929e+00
1.983350218343224558e+00,3.335751055921972963e+00,4.890814988206670044e+00,4.575904705832397390e+00,3.809756279901288067e+00,5.481556772908902531e+00
1.692415230912023727e+00,2.896991793575653507e+00,3.843897973457626627e+00,2.234831554703557988e+00,3.702625359729875054e+00,3.874019118296173403e+00
2.375071015974148381e+00,1.742233494842848174e+00,4.380224598925477331e+00,1.580893024937476188e+00,5.129037871545103044e+00,4.072438756831559203e+00
2.693788992599053689e+00,1.812345602346805418e+00,4.598167440297989295e+00,2.102163563421208359e+00,4.457062713957826716e+00,3.784603444111655168e+00
3.131464283566210760e+00,3.281205811609626988e+00,5.332931756093977960e+00,3.372238682007958843e+00,3.691264087137226202e+00,3.011084587779974786e+00
1.989592217665486551e+00,3.703218647332524593e+00,4.757490715798748049e+00,3.325403522613245677e+00,3.252787769638529447e+00,4.088989367835700328e+00
3.080935021307050103e+00,2.377766510563156910e+00,3.500366328787990255e+00,3.195731601713752035e+00,3.592102591586917804e+00,4.606322221873150546e+00
3.033621038327412034e+00,2.146695951319864459e+00,5.635753267327592297e+00,3.415242679251527136e+00,4.035798992386560258e+00,3.167353210279425291e+00
3.205067993786854252e+00,2.548771953269222568e+00,4.914941789239183123e+00,3.547871827453934035e+00,3.452657786445840760e+00,2.363983608318938501e+00
