VR1,VR2,VR3,VR4,VR5,VR6
1.906326890033576360e+00,4.099273446224536599e+00,2.918217677079990580e+00,4.575717105140183705e+00,2.863952364433016040e+00,4.069641438309675507e+00
1.579760618647201742e+00,5.039812586294556418e-01,3.789414091408599639e+00,2.521255394465518496e+00,9.455452107069106660e-03,2.782408022085397281e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.828351653746399741e+00,1.802464877157675449e+00,7.083557321824572206e+00,4.070494143443400326e+00,4.853558343850288281e+00,4.012426263545808780e+00
1.524110974628461790e+00,3.758903987341885689e+00,6.897678787404976752e+00,2.392972097683307986e-01,1.811492109897085978e+00,2.738567682664990954e+00
2.243121389400792420e+00,5.244861552894613865e+00,6.495640966194111243e+00,3.946219329039444279e+00,3.717930985321597159e+00,2.670686715279431578e+00
2.049379262118283584e+00,2.135895005428706916e+00,4.935948925641969964e+00,4.769564311084261377e+00,3.834560569616968895e+00,5.058683289323674614e+00
1.774629901320510017e+00,3.281018216431826229e+00,7.391839531705636901e+00,2.688315664229651070e+00,2.143040878460231724e+00,6.162995591528233064e+00
9.314963294713818343e-02,4.323524173142313742e+00,2.662684502458527724e+00,2.640642454645059978e+00,1.661856562250515257e+00,4.020726916446670351e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.029034494639767150e+00,4.543585020037061994e-01,3.530852475469180352e+00,4.636270944468581234e+00,3.363472185026391337e+00,7.140639459824019930e+00
1.677290717590100844e+00,1.975893964132644287e+00,4.512208910424938324e+00,2.946432114714161443e+00,2.429942328831710796e+00,5.193739568926332595e+00
3.414273442706363237e+00,9.762613891197862159e-01,5.964438691307359264e+00,5.493256974765316158e+00,3.983721527601857382e+00,7.833138669421686018e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.308193486751565882e+00,3.539414694950569373e+00,5.551380498469509206e+00,3.704804689329830758e+00,2.850877497438578878e+00,6.188049223442728675e+00
1.200226655877056237e+00,4.709407283653193055e+00,4.775066271091865211e+00,4.807196910154627467e+00,3.565663679860605839e+00,4.533195185233614311e+00
4.068578803617806550e+00,4.310276559231923876e+00,4.386655231079216399e+00,5.609944741999939311e+00,4.158357544693719099e+00,5.449853947680261435e+00
1.550424069343069089e+00,1.923379253654630139e+00,2.917342523418600564e+00,2.518073336988093214e+00,9.530507442494116077e-01,3.135441790607260693e+00
3.974639525917295302e+00,2.041917135341319245e+00,4.518858247417477436e+00,8.675175103517647202e-01,2.798469149454845706e+00,1.967797823473169672e+00
2.331443376076760554e+00,2.193889928936503697e+00,5.667611702415536357e+00,2.768474592933330758e+00,4.165853094662629097e+00,2.641811473667055932e+00
1.985673221540941391e+00,9.976213147516852509e-01,5.859228640082499773e+00,2.065537770905247150e+00,2.157725685962039286e+00,1.466943032300586758e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.916613196808586661e+00,1.834518167451122173e+00,6.812891397182244901e+00,5.572674933647936868e+00,2.540371784234241925e+00,6.606806148161140868e+00
2.244572713943560505e+00,2.074864188404744958e+00,4.376971899896970442e+00,6.439386788857881072e+00,2.278764919750798867e+00,5.956755379062356859e+00
2.763877246684212974e+00,3.846986562700571710e+00,3.844859978752902308e+00,5.490312743730320300e+00,2.380271620988148040e+00,5.164053336240124636e+00
3.354842163232965468e+00,3.407337358682753781e+00,6.028558956226532928e+00,5.220755699429902918e+00,5.256738906356110519e+00,5.451883550729307082e+00
2.706163663188262181e+00,3.855711564022465510e+00,5.912857353082319634e+00,3.958061624711531667e+00,3.855853164414194900e+00,5.451047838729810024e+00
3.253989857678488917e+00,5.465016761059688477e+00,4.911108817165527718e+00,2.466184160735492625e+00,3.035918066176024332e+00,4.314961077566389136e+00
2.347783255085215348e+00,3.009904303313057028e+00,2.214060958058044370e+00,1.439339517458565698e+00,2.285436707860506900e+00,4.423034640264238426e+00
3.066302035407866722e+00,4.272608035472028831e+00,6.281891933728108945e+00,3.392567777421890973e+00,6.495824580841006224e+00,3.722355261396654846e+00
2.637686044327921753e+00,3.040567993373454847e+00,4.343267108052581094e+00,1.534596697019745104e+00,3.102290421635167217e+00,3.804691038640596101e+00
3.158427122138491860e-01,2.774571942735907459e+00,6.916915340288151803e+00,1.555545973275115568e+00,3.416717320799091073e+00,2.688684428287196226e+00
3.355251455395499516e+00,2.700718822548099585e+00,3.559552488278052707e+00,4.377781576756284210e+00,1.307701522343288403e+00,3.005622729441396856e+00
4.480466578825156532e+00,2.818929117403036866e+00,4.275314723875608180e+00,6.598270036565535790e+00,3.010995394393408020e+00,4.621830193141533094e+00
1.345118848514706755e+00,1.233167816820945006e+00,7.916066593907181925e+00,5.699657379000544033e+00,2.613661811941655699e+00,3.922222169380669587e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.565597514515113531e-01,3.802170409665843742e+00,7.506072010128549188e+00,4.721504679045509079e+00,3.462892097684847403e+00,5.678030831235631126e+00
1.139453203294447103e+00,4.350810817517895224e+00,4.271910034318006311e+00,4.059910869718089899e+00,2.931488638800727742e+00,4.306134426510003443e+00
4.347148376679969672e+00,2.371517595541881462e+00,2.892657122271530490e+00,7.296203541011719196e+00,2.753465560209321872e+00,2.448869585308954377e+00
3.133716436539198291e+00,2.263983138721475719e+00,5.418017190701817754e+00,7.174638521540107838e+00,2.287239957163060833e+00,4.671987150540232392e+00
4.222904863527970676e+00,3.315896726403409378e+00,6.240916894311293817e+00,4.978552254093489005e+00,1.871149487766613939e+00,5.144081614215417986e+00
3.012796240896699285e+00,2.812291708490762154e+00,7.422516925559454748e+00,5.942179376150090064e+00,3.212609492814149093e+00,7.590680722414644421e+00
2.046547326057715388e+00,3.657726150388787900e+00,5.011224541648847008e+00,6.376295308293510544e+00,2.191296749465811100e+00,6.116782474034559769e+00
3.903705426978218096e+00,4.963172080377138862e+00,4.154144163852524940e+00,6.028284369966209866e+00,5.642578176759649011e+00,4.524441234256090461e+00
2.436236135672266379e+00,7.211442815434175202e+00,6.969690100441193081e+00,4.036680344770497975e+00,5.916455140203677132e+00,2.512629948260987511e+00
3.861066482850134651e+00,5.699676993477417852e+00,3.950674433919529438e+00,1.621390822171227430e+00,4.978153380437371212e+00,1.838505515386030353e+00
