VR1,VR2,VR3,VR4,VR5,VR6
4.209226636547282574e+00,3.526875040586135768e+00,5.977655128425348074e+00,5.312754168700231538e+00,2.902456020379983404e+00,3.656035670574603103e+00
3.358798033521026571e+00,2.698574339791376175e+00,6.404974079090574257e+00,3.863894230227389759e+00,2.775943786746438935e+00,4.776636671083612562e+00
3.292690214346826849e+00,3.374251352255726477e+00,5.462979397449226227e+00,4.972976326160559069e+00,2.604731307341467073e+00,3.918521707796155162e+00
2.510238920879869440e+00,2.927880417065379159e+00,5.702810527876783553e+00,3.977827168918032896e+00,2.533180389424314782e+00,4.927061756141831061e+00
2.635217455221874783e+00,3.898394659021891862e+00,5.620263986458907013e+00,4.223458464256102829e+00,3.171076429599222646e+00,5.184666850976015873e+00
2.508151751873857638e+00,5.353687135575736278e+00,5.845167226326061005e+00,4.233237701323513846e+00,3.370416410790927131e+00,4.046214097535879795e+00
8.641523352946924863e-01,5.266904778426853895e+00,5.193124251074040743e+00,4.869692993157419103e+00,2.886154865332768438e+00,4.428702020708097820e+00
4.394187544805221446e-01,3.835720157471218528e+00,5.493393783410925657e+00,4.078128028811750738e+00,3.911202778404909264e+00,4.578980534574995431e+00
9.354013729768473340e-01,2.662166890195443170e+00,4.726617491397906434e+00,2.976921807931398600e+00,2.899564676998930057e+00,4.108860644011983254e+00
2.760099576694989842e+00,3.625030616070774592e+00,4.570407109964546244e+00,3.931681125717079173e+00,2.739996622410664440e+00,4.670766180171775694e+00
3.331356305572131582e+00,3.758179339743814129e+00,5.290918931189001917e+00,5.130850643078889384e+00,4.550248150505264100e+00,4.503816761283136572e+00
9.373450420324451748e-01,3.313108987203546629e+00,4.342987544778935671e+00,3.812845941433606889e+00,4.565939817871644379e+00,3.925487475892317502e+00
7.994070439918825599e-01,2.378535869589960328e+00,3.477077826465881927e+00,3.258405888305726972e+00,2.475989590270206264e+00,3.919708770691634037e+00
2.665173970630600575e+00,1.336341642247812045e+00,5.265886600818720176e+00,3.794049050021902847e+00,2.503031424687930162e+00,4.548109972249573474e+00
3.552583095093773125e+00,1.642113300608438298e+00,6.425533386786856482e+00,3.715847784869543702e+00,2.936729447462211429e+00,4.646177523403398624e+00
2.935144799519506797e+00,1.295176809766766635e+00,5.311644947504701619e+00,3.773828882013045671e+00,3.160769784516933800e+00,3.979275198938877267e+00
3.020756158713576056e+00,2.425991093305706947e+00,4.376842590688528212e+00,3.699002994035330172e+00,5.606942219328891142e+00,4.892822740218535138e+00
1.547930447226515405e+00,2.906625132341043916e+00,3.410585612712488945e+00,4.486043360951167180e+00,2.271113191366498363e+00,1.648429851542216440e+00
2.474227132749267088e+00,2.447513695765106689e+00,5.262534674657299405e+00,4.623029890460799152e+00,3.514342985950441367e+00,4.466845167892217638e+00
2.304337113051606156e+00,2.196865172916737663e+00,5.074500919564443713e+00,3.839542919790604802e+00,3.285167067630777371e+00,3.786680667793545396e+00
2.591616955586313331e+00,2.438604772438065726e+00,4.707163475179488188e+00,4.329191001776625747e+00,3.050647141543883389e+00,4.537739619172198147e+00
2.097398817942002225e+00,2.563087559620087053e+00,3.643080192499916325e+00,4.262644604367261891e+00,4.059036283862828220e+00,4.167383704052830318e+00
2.294308695284867916e+00,1.759226620667290408e+00,4.126283769776156518e+00,3.628554455573430815e+00,4.154267753847078914e+00,4.841006807542065360e+00
1.730475225516225457e+00,1.999592840843801955e+00,4.917656309748791976e+00,1.684833761234321603e+00,3.310857313043305883e+00,4.158508521023632554e+00
3.188632049357348563e+00,4.539910714059577579e+00,5.080217192099019563e+00,4.404809498554277170e+00,3.849181245354372560e+00,5.300825173756939179e+00
2.692570344880699462e+00,3.703937775114290787e+00,3.827287018307362398e+00,4.500238934492609033e+00,2.690821443039090433e+00,4.364216770236684972e+00
1.697365282720392665e+00,3.028387405706462143e+00,3.397372433848646622e+00,4.210751198519406380e+00,3.446749083126964042e+00,3.753394177141601062e+00
1.739268205181140114e+00,2.568789352606420717e+00,3.241797925719734685e+00,3.767383515385438031e+00,3.341159476700776843e+00,4.050682337798313881e+00
2.739555323381374752e+00,1.298948662569590962e+00,3.733988628660148912e+00,4.077444247691850876e+00,2.882238339541782768e+00,3.650090756197778230e+00
2.665603229272654140e+00,2.816425142488762301e+00,5.210147763772011942e+00,4.631386685454025987e+00,3.886282239814272899e+00,4.931293269917554234e+00
1.926827970885091945e+00,1.303604305657611651e+00,4.418017264944284150e+00,2.442686056161051500e+00,2.454511784051441214e+00,3.332621305242819965e+00
2.745991049348395219e+00,1.837588684396329608e+00,6.110779319177943592e+00,4.361473913569766658e+00,1.694840317860487611e+00,4.155452883119770568e+00
3.088631721549515152e+00,3.036801494358905451e+00,5.246321301211930965e+00,3.413177087414744904e+00,3.053409531883215511e+00,4.313167862537395258e+00
3.952465218827385662e+00,3.490618856715385743e+00,6.478919818947542097e+00,4.525768934756702500e+00,2.706132877514750401e+00,4.772518247698834593e+00
3.316460011389497975e+00,4.747716328470847458e+00,4.898601013897911471e+00,4.584455036931506022e+00,4.218148170899471694e+00,4.504424037395304836e+00
2.507555536721448597e+00,4.677505145491206662e+00,4.441174786301504973e+00,4.752147855816216904e+00,3.202700386312336889e+00,4.897551174538909535e+00
1.999313346941781200e+00,2.994491643756903798e+00,5.042690278652386837e+00,3.674227500056443496e+00,3.990508785354379917e+00,3.865157106914053120e+00
2.782037764954909953e+00,2.566438723744754125e+00,4.391801643503700170e+00,4.704474282440600952e+00,3.667052272128836332e+00,4.343676545454008497e+00
2.211262500883602211e+00,2.171657323705028730e+00,4.677840321920399447e+00,3.893737919393719160e+00,3.976783193998167931e+00,3.924223145465749241e+00
