VR1,VR2,VR3,VR4,VR5,VR6
2.142134039552681113e+00,2.745278424779264093e+00,5.236044835571905587e+00,4.875905419818785447e+00,1.223964753126237870e+00,4.922841888526077625e+00
3.900201939507609072e+00,4.294380633557461913e+00,8.998392705827543026e+00,4.815713841300870435e+00,2.563451930528040990e+00,7.613695758014404902e-02
5.786477326198884441e-01,4.308827412063848783e+00,6.619004713159728936e+00,3.483984659059554900e+00,3.585357156712205118e+00,5.920138097301654412e+00
3.170802497443228063e+00,1.642261628458829170e+00,7.798138319440845123e+00,4.078283527273876885e+00,2.903196892293201881e+00,4.409106016722681431e+00
4.332288508247064129e-01,3.894679783201731471e+00,6.275630974554761821e+00,2.090299650400047948e+00,4.715393262312148615e+00,5.060916187145883427e+00
2.194617042035638566e+00,4.467219477509225989e+00,2.525897514042515279e+00,1.685174856898349116e+00,4.246111512055925630e+00,5.525656274000485979e+00
1.161765098954677944e+00,1.298318902221580640e+00,4.623255302138844947e+00,1.047834412665124670e+00,1.105869603769903620e+00,1.745098646089647598e+00
1.101949634719135318e+00,6.528909977254495622e-01,4.951378118879790513e+00,2.601120259155726089e+00,3.917161958719765469e+00,2.816024286896729567e+00
4.349412868769762852e+00,3.459535463806830080e+00,7.700818025224513974e+00,1.452339545660728870e+00,1.681867367835041538e+00,1.890063226394600893e+00
7.423926195593726352e-01,2.879879304608956136e+00,5.990856067013285546e+00,2.732139523486129651e+00,2.838573225654483778e+00,4.430532861075254125e+00
2.229287852088189137e+00,6.640625789818081159e+00,7.033336519459170155e+00,3.690268156001924371e+00,3.425425107521783197e+00,4.452130086146969923e+00
3.083293562360213791e+00,3.860648492992473813e+00,6.825990308229707537e+00,5.951902806971885340e+00,3.056562617359231737e+00,6.763905362953434697e+00
1.236705486131315146e+00,3.120501054731017021e+00,3.731596054278083052e+00,5.566283556945493594e+00,2.678377968171449020e+00,6.215434434779458783e+00
3.419695989686736937e+00,4.580317431464707489e+00,4.223856336746200313e+00,4.538418820814948518e+00,3.634810134902143997e+00,3.554452167643402660e+00
1.818326750787451207e+00,4.913884732729673743e+00,5.188568981549551928e+00,3.672819870145972665e+00,3.094851018336675530e+00,4.083586626811508857e+00
2.575738714073094293e+00,4.969343669169847821e+00,3.178015132056235537e+00,4.490586115891805008e+00,2.729974404857302250e+00,4.929487732633610619e+00
3.615456397785719922e+00,1.172839241352910955e+00,5.548382753768712483e+00,5.691645502683211788e+00,1.174293459759779612e+00,3.266749448280905188e+00
3.374913867878281515e+00,2.563038412682450140e+00,4.698326658840067616e+00,3.872432106807491614e+00,2.481142480566146169e+00,4.205287525468532905e+00
