VR1,VR2,VR3,VR4,VR5,VR6
2.642306243039291402e+00,2.275187790667827059e+00,5.774120525314859087e+00,3.454549304489971995e+00,4.585818412725529036e+00,3.930636947645564927e+00
2.345776927123209621e+00,2.193714474062015363e+00,4.024928506204640044e+00,4.780126254755817428e+00,2.748380223492331353e+00,5.370991581171356444e+00
1.797838668598746859e+00,2.475096644507350341e+00,5.471547204926994645e+00,3.738186824791423390e+00,3.525871814756163847e+00,4.433353037577434819e+00
1.298650142227078197e+00,2.050622752523995729e+00,5.317088685371232692e+00,4.013504074402598043e+00,3.401069483101609503e+00,4.407128909568156061e+00
2.317690621983592436e+00,2.155955913269663959e+00,4.432850202844137222e+00,3.020299199309680382e+00,3.206480985744659229e+00,4.559722861271902516e+00
2.090562664219464573e+00,2.404061355404842892e+00,4.739492593826400757e+00,3.375328740920807480e+00,3.667950622789734716e+00,4.153570182117491072e+00
2.740080368149356183e+00,2.792182447842250337e+00,4.843098847375619798e+00,3.633529505539090376e+00,2.524829185354905636e+00,4.599285907571442067e+00
3.041150129167349725e+00,3.220432269070395481e+00,5.339909517766648683e+00,4.475519672723556219e+00,3.365221221217379988e+00,4.619562111580718167e+00
2.404407362265694736e+00,3.272207697462038212e+00,4.887452713165174600e+00,3.982167933839631857e+00,3.361519731645655540e+00,3.965482866940674977e+00
2.368136775768785451e+00,2.924578358453873594e+00,4.439435138601337982e+00,3.766706112357845804e+00,3.107792703949527446e+00,4.890662851869771011e+00
1.909849057943365569e+00,2.349994569470248429e+00,4.768793101059991102e+00,3.805644289624230847e+00,3.252259471730495566e+00,4.575807890548343693e+00
1.627200091940498083e+00,2.315352031386543441e+00,5.699527949561963069e+00,3.617339523775103149e+00,3.208169679516633899e+00,4.454192672396706243e+00
3.347865919667422752e+00,2.403271578920205265e+00,6.475748505097851826e+00,4.090254480455254971e+00,2.495499380026106273e+00,4.009493840993945568e+00
3.154253470599605702e+00,2.472502377649485439e+00,5.429254054105890681e+00,4.035517630306220127e+00,3.911899307662409786e+00,4.329493662204120241e+00
2.474017935953094938e+00,2.392538969860064757e+00,5.931862774468448229e+00,4.393757019025857247e+00,3.935901870430120297e+00,4.256719805090023456e+00
2.525112664555207331e+00,3.562901805418481782e+00,4.515545130197714307e+00,3.935500381619254195e+00,2.204736565287623851e+00,3.500081695202176491e+00
2.183581376849249800e+00,4.387624928551598913e+00,4.800031784321072692e+00,4.448378146689850432e+00,2.849839013897860429e+00,4.166828207598505251e+00
2.297892689722511150e+00,4.458330368698296908e+00,5.083973349235982653e+00,4.685360500322501842e+00,3.483950083242116413e+00,4.437801834211706264e+00
2.977059450255687523e+00,2.976107090950304901e+00,5.817091585426553024e+00,5.525818983127724238e+00,3.636128194875984043e+00,4.978555380880575143e+00
1.250199904433492826e+00,2.964707715431607493e+00,5.547687008169161160e+00,5.266572708336663133e+00,2.674232285362436734e+00,4.880391626065708977e+00
3.144331552190338996e+00,2.730222581230515644e+00,4.279764929933300266e+00,4.967678128466680221e+00,1.978433442662852926e+00,4.654851357962076719e+00
2.709137159176343346e+00,3.400231713029095104e+00,5.400216668306750734e+00,5.052885798885672131e+00,2.768186403642590054e+00,5.487424054223662750e+00
2.078377445473912122e+00,3.245398254891370460e+00,5.614323045945118551e+00,4.426665640256835843e+00,3.284376480037869417e+00,4.080287170714368195e+00
2.628303772719692954e+00,2.960767908217651900e+00,4.184766187895683665e+00,3.205393753598966278e+00,2.723214067979818687e+00,4.832086643253692415e+00
2.566237768602114944e+00,4.206519541972194354e+00,4.967271119175475924e+00,3.595394541252570964e+00,3.405362653058461309e+00,4.351859212875845984e+00
2.815805031660520097e+00,3.543181038236464353e+00,4.090998321044684971e+00,3.863217019254959972e+00,1.842967214921974684e+00,4.241571336744463849e+00
2.327345563996439548e+00,4.014025763946625247e+00,4.429920372813793250e+00,3.852654693995195778e+00,2.816582092628901801e+00,4.053292614549883766e+00
1.728899870641794845e+00,3.856747101823605473e+00,5.183646059096601810e+00,4.097487301475016608e+00,3.268739652480589619e+00,2.893624893500708950e+00
2.482576473948233442e+00,3.099079288951356759e+00,4.886661515490035690e+00,5.261202469924747049e+00,3.272570983715073378e+00,3.712172027814955477e+00
3.638435878850736493e+00,1.960793035699773368e+00,4.969076478522304718e+00,4.333121560832313257e+00,3.226039033926718869e+00,3.230382486778541118e+00
2.428137135881471842e+00,2.866200880583825494e+00,5.345923472515362818e+00,3.056217746233352184e+00,3.485241213998267362e+00,3.259277245660478606e+00
3.516709837357060220e+00,4.373577013085678367e+00,5.306284082408679659e+00,3.599459042165697120e+00,2.288579743608444517e+00,3.347491984890299754e+00
1.758838612553703440e+00,4.577537581913682097e+00,4.777754771299121295e+00,3.824361699774220469e+00,2.675574366747823341e+00,3.423585910063088988e+00
