VR,SS,ANX,INT
4.857573648617741213e+00,1.790121331690188278e+00,3.613583774441184726e+00,2.455918444734104256e+00
4.321339632882011728e+00,1.647851802630124984e+00,3.614293852782934913e+00,2.406161631747296248e+00
4.876076485291767959e+00,1.673982801366209028e+00,3.548542989171694195e+00,4.685058093726576445e+00
4.202617468807480883e+00,1.459588627616190459e+00,4.641517216087093445e+00,3.177415693781833639e+00
4.808654209505827559e+00,2.221347519200828735e+00,4.306417211289632618e+00,3.293288489762594917e+00
5.000000000000000000e+00,1.448838219515205861e+00,2.673566760659899622e+00,4.253372452801224668e+00
4.314260782634520730e+00,1.399050864834904484e+00,1.743219249721560171e+00,3.103984468996273005e+00
4.711166677255239854e+00,1.204861037541153035e+00,3.604257871349567210e+00,3.864023142890708584e+00
3.655741346822680260e+00,1.264097188142795147e+00,2.932807196883963741e+00,2.769469618263909361e+00
4.272172634082911813e+00,2.777756096762586946e+00,3.328888803185870326e+00,2.511138772588727974e+00
5.000000000000000000e+00,2.724154284476523635e+00,2.514820439480310199e+00,3.419787444422327738e+00
3.698817550000081944e+00,1.147413887841274072e+00,1.880734188467603429e+00,2.931408101696544310e+00
5.000000000000000000e+00,1.868826400124877773e+00,2.295344694431719290e+00,4.030337389084894362e+00
3.941389219125070564e+00,1.992700248369261740e+00,2.348270496153489262e+00,4.470305661045309797e+00
4.435270838868814458e+00,3.371346444240643336e+00,2.575224646613158530e+00,3.006998491043305854e+00
4.239946897928520642e+00,2.660473741823448535e+00,1.235797612146930069e+00,3.744317758382514683e+00
2.770453006973078836e+00,2.736228353236924704e+00,3.088972344408653647e+00,4.537383133923190925e+00
4.315710810978997891e+00,3.158183027671327636e+00,2.274604152330685469e+00,3.871927495085167870e+00
4.201769210960861756e+00,2.498551870375954387e+00,3.329660784763983195e+00,1.726572271302808881e+00
5.000000000000000000e+00,1.767930566957215177e+00,3.579875427538058208e+00,2.355610241827859497e+00
4.635698668106678078e+00,2.228677137122731633e+00,3.238670687623274258e+00,2.041660435011712238e+00
4.291212145950292545e+00,2.898620960539040503e+00,2.142896696257430733e+00,2.401681340641899531e+00
4.046066005085655171e+00,2.702265264694373226e+00,3.762510166116879162e+00,2.529959870236830000e+00
4.796851991330133735e+00,2.972353066101774743e+00,1.881585744666583571e+00,2.846092482749135844e+00
3.841129682241799514e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.217047003011899609e+00,1.595940715149142708e+00,2.027710061317564261e+00
4.415167413025995913e+00,1.704525324468814329e+00,2.185515523047924180e+00,1.975306944171465684e+00
3.493860553789279066e+00,1.706809305360117435e+00,3.849360286895825656e+00,3.177285585968977255e+00
5.000000000000000000e+00,1.743774768058832025e+00,4.314362210094373040e+00,3.998178232783322628e+00
3.985725804429468333e+00,1.946810299355496099e+00,4.511696406264114501e+00,3.265376706890936287e+00
