VR1,VR2,VR3,VR4,VR5,VR6
2.214350085154626058e+00,4.676369727251290520e+00,3.114809627321191599e+00,5.587215675552842598e+00,3.279219257331779325e+00,2.157620948388374149e+00
1.278990855997766518e+00,5.420492367753293905e+00,3.601771374900002876e+00,4.399197245639115295e+00,2.795523580149804399e+00,1.650491564535146338e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.582553321072954322e+00,3.293763612773983773e+00,3.499799961722066310e+00,5.575590776921153235e+00,7.285201196619777164e-01,2.330552061022643340e+00
3.630342820338725573e+00,5.172060236398410282e+00,5.723576781666118940e+00,3.973169704082126330e+00,6.965536049107612371e-02,3.760095440043828674e+00
2.828337091993343488e+00,1.826259276834446332e+00,4.496452830204771267e+00,4.967760190671760334e+00,1.853082820528845209e+00,1.765584396858092653e+00
8.179519308753446794e-01,3.495104031554014945e+00,1.519380844471115211e+00,6.685191411935169192e+00,1.289928689428583075e+00,7.762301259264221542e-01
2.251731680574278638e+00,3.188814719481547488e+00,3.032997557880388051e+00,4.679083639105109604e+00,1.754218326429512809e+00,1.851871060188164719e+00
2.966340016077079866e+00,3.539526709510416147e+00,3.715326702590164842e+00,1.902232029185679352e+00,1.868659475281736038e+00,4.085219427199787923e+00
4.917139676028569717e+00,4.340899801688798298e+00,6.799141356563663585e+00,4.491489003250742407e+00,1.617719843029820304e+00,4.237971357031704578e+00
4.748912919309055347e+00,1.789626991405490530e+00,8.254209025137949851e+00,4.471562676812531834e+00,1.703765923933133308e+00,5.499145291758421372e+00
1.872291510397359415e+00,1.547731456504052305e+00,4.267830170979860505e+00,6.509567042378241020e+00,2.519328889650058745e+00,4.636989821284129398e+00
2.718216143470185475e+00,2.086704959318596231e+00,5.292730479094791107e+00,5.150747015184412803e+00,3.092584975291736704e+00,5.974316080416964603e+00
2.839997796740173275e+00,3.884615788929175473e-01,5.204578097680575333e+00,1.611883786338101920e+00,3.106800477257160686e+00,5.733542025515129481e+00
1.842472640065619727e+00,5.642938703774662557e+00,4.732669699530331897e+00,5.260259974633322955e+00,3.727260821966624782e+00,7.118181720235631005e+00
5.378422604707926435e-01,3.715036404931159275e+00,3.215731495149365848e+00,3.142102068651542623e+00,3.025725572266198427e+00,2.722979390384282272e+00
2.093984818441922080e+00,2.053425350762738688e+00,8.475656344915627471e-02,2.809363971698365159e+00,5.178732245003931922e+00,2.208990258298300091e+00
1.158410214397372018e+00,5.556223034447151043e+00,4.408575009569611680e+00,3.020822455818068963e+00,5.525800636633501739e+00,5.337166155127969880e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.255516612731848447e-01,2.404447677063684896e+00,3.937864253709036255e+00,2.435106839874107365e+00,4.884860963382664956e+00,4.046403496847295500e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.952261169616346770e-01,2.991405631814749277e+00,4.228293757148056997e+00,4.668849262228567554e+00,5.589039394828176910e+00,4.869142700515483924e+00
1.012622168240083553e+00,3.179916499772869276e+00,5.343389146227443653e+00,3.718508130673799705e+00,3.797794860012170037e+00,4.663125965165416886e+00
8.685488027792098720e-01,3.937378687346979156e+00,4.157581226963100285e+00,2.304791234935472666e+00,4.519509142800048451e+00,4.261280398826343685e+00
1.140969918887716705e+00,6.495664425461078473e-01,5.362632585393440898e+00,1.772383709764832727e+00,3.674978600833966436e+00,3.928001546423363521e+00
7.704822569843252644e-01,3.101141637063368428e+00,2.819682458457378971e+00,3.736337055264999041e+00,5.177935808697354148e+00,5.981020167877313831e+00
