VR,SS,ANX,INT
4.365300579024723682e+00,1.393627044630944001e+00,2.901807740984576611e+00,2.150065170965712813e+00
4.749659138243599088e+00,1.566101445812555282e+00,2.626566634497224939e+00,2.020543855484688400e+00
4.510939506463657267e+00,1.551272517289347785e+00,1.836727982297912121e+00,1.972118093192907873e+00
5.000000000000000000e+00,1.559797041866538558e+00,1.981873016476708660e+00,1.552407868292230209e+00
4.408067529743343371e+00,1.224464533611430594e+00,2.457737635555251376e+00,1.831824404427993880e+00
4.420770203151324296e+00,1.344409213400626912e+00,2.190452556013731122e+00,1.699392133705548424e+00
4.823180226063646714e+00,1.281554754185152856e+00,2.593983184021297461e+00,1.803619484299311182e+00
4.821281665523859061e+00,1.343714733683244678e+00,2.308969703759789827e+00,1.961734593353363643e+00
4.880240756356410969e+00,1.102305588035960904e+00,2.695816551571729391e+00,1.816991130818930156e+00
5.000000000000000000e+00,1.285180021643924198e+00,2.395845281647445812e+00,1.560415397451457409e+00
4.418326438691614122e+00,1.651742741330812336e+00,2.595294114404571584e+00,1.649213920941500877e+00
4.751203244538094062e+00,1.507564248512364147e+00,2.908555309427664604e+00,1.982178936524753743e+00
4.686461894298385999e+00,1.534995912539393048e+00,3.286470011228837862e+00,2.132500141848161501e+00
4.174776098647981826e+00,1.300391478657092037e+00,2.955259690370777736e+00,1.800060145143434154e+00
4.831433492184514122e+00,1.124397987769633289e+00,2.936217164028046778e+00,1.882756140351409258e+00
5.000000000000000000e+00,1.458640217148555740e+00,2.467482400311139301e+00,1.434181219562367993e+00
4.687765655735573134e+00,1.197483840816941036e+00,2.234447538610009332e+00,1.841860353059507460e+00
4.544193101409614854e+00,1.709143494418320808e+00,2.687474377632306233e+00,1.841502277529515563e+00
4.287835112760741474e+00,1.304090354402873908e+00,3.021289488996238060e+00,1.819608789595278164e+00
4.383164360199634402e+00,1.226044578047071010e+00,2.043682197713373672e+00,1.482340483306594958e+00
5.000000000000000000e+00,1.303348253842917526e+00,2.003090567783790910e+00,1.297809285745828323e+00
5.000000000000000000e+00,1.223727048437617482e+00,2.581785397414310346e+00,1.504554235823985398e+00
4.740487321409283972e+00,1.353015291984211776e+00,2.225110908933455089e+00,1.883600320524972949e+00
4.938320185904518489e+00,1.268675339161245752e+00,1.617970690158181402e+00,1.592662335386716421e+00
5.000000000000000000e+00,1.463292165350332352e+00,1.887469331491415048e+00,2.161641391693131631e+00
4.574423904669069785e+00,1.547451789129334898e+00,1.959603683298708710e+00,1.927525880930355928e+00
5.000000000000000000e+00,1.256443357836343200e+00,2.633933217897764134e+00,2.171384763239208482e+00
4.848305510498540194e+00,1.284641420067401008e+00,2.294882046219583582e+00,2.027004852979549465e+00
5.000000000000000000e+00,1.064115854897285551e+00,2.780753726170752671e+00,1.870397440708031933e+00
4.539379280305522180e+00,1.182453873159047930e+00,2.073445950777964786e+00,1.684802849707399908e+00
4.387576338767352091e+00,1.651130266119551049e+00,1.979781701422660856e+00,1.790467101115415627e+00
