VR1,VR2,VR3,VR4,VR5,VR6
3.899846561087738195e+00,4.648150955363407277e+00,4.459003825185147818e+00,4.195666677975788517e+00,3.720632530990791498e+00,6.125544922251068058e+00
2.523166919484760129e+00,3.195264277041165002e+00,5.138787573156857746e+00,3.307019601214721050e+00,2.658548067452756847e+00,7.141551097796099867e+00
5.892222095158481388e-01,8.026383859408521282e-01,4.099095496107680425e+00,3.743827058007097364e+00,5.961437887753255005e+00,7.171705981821689058e+00
3.673575003590839216e+00,5.666208851142680913e+00,3.310545559635904134e+00,4.450526043255666586e+00,4.046042533254068374e-01,4.332575290442829186e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.099622728701839414e+00,3.321548303638757638e+00,5.991115924554462069e+00,3.639956345751306888e+00,4.660000415162467213e+00,4.194074307780781830e+00
3.642312250708062749e+00,2.757655680168235257e+00,3.021838956606009319e+00,3.553012633456094971e+00,3.820318333524471033e+00,3.772987789523003510e+00
3.312804926590064092e+00,5.098338302472711803e+00,4.075681546707095038e+00,4.697970170328986228e+00,5.397703033862799593e-01,2.779695039452370953e+00
2.566251888176631191e+00,6.228201545162946218e+00,3.478196625675211706e+00,5.205234086636624014e+00,4.395737663962018260e-01,2.064834984251944228e+00
2.201992508825970862e+00,2.875684539140153984e+00,5.298601366274392710e+00,1.978046188667367478e+00,1.582274578681733157e+00,1.618460534745850943e+00
3.985736704631783311e+00,3.444822694044406219e+00,3.968155957097626807e+00,4.520830948536720406e+00,1.383072088481926754e+00,2.629048095070493751e+00
6.386788554245510952e+00,3.374021535219708490e+00,4.101045648059675308e+00,3.282977305055182704e+00,1.276568752372950755e-01,4.900774089561972247e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.348508929871116369e+00,4.533609795144333710e+00,3.923096189845419524e+00,5.498220682577313667e+00,2.263953613664732689e+00,1.194375330937255342e+00
3.951598354342464425e+00,5.787938142275136144e+00,3.979408079575875057e+00,5.189033758283843056e+00,2.718118244366231728e+00,2.980773540727844395e+00
2.300610201474613703e+00,3.948244722022387521e+00,3.528229912910370913e+00,5.247637989837029338e+00,3.135532263132474906e+00,2.563378409933737334e+00
1.556628049749401832e+00,1.529590467655833841e+00,4.588603716877036831e+00,3.818696620885646986e+00,2.625144157686333912e+00,4.692465515630558137e+00
1.595479695094155215e+00,2.277592708144284828e+00,6.300534457112163089e+00,2.796889639611976897e+00,2.269357192872799356e+00,5.376823114164145601e+00
3.910121968033395401e+00,2.006665506119008402e+00,4.287126696592174824e+00,1.904272735054828747e+00,2.436968518127274219e+00,4.182583411178200983e+00
3.434003951027398749e+00,3.636629602764027247e+00,6.069377139967260248e+00,7.049949535791234290e+00,2.313624814352509773e+00,3.144742980423004042e+00
