VR,SS,ANX,INT
5.000000000000000000e+00,2.714862973683257241e+00,4.761981782984159750e+00,3.925824909012789021e+00
4.007105521139142645e+00,1.988725940000729775e+00,3.761780009096699740e+00,4.010355350776650951e+00
4.575268786854137737e+00,2.346076378629474490e+00,4.310463331658177744e+00,4.760640722942971692e+00
4.661652957576293055e+00,2.097931851180779628e+00,3.377298019971505472e+00,3.064669368586046438e+00
4.031664616914947707e+00,1.963731215854067846e+00,3.279056229285366886e+00,2.264272042650141703e+00
4.008544748252771406e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.502425210004190603e+00,1.490364845399863913e+00,2.611875796373518632e+00,2.926555689207595901e+00
4.139377442062047052e+00,1.285513426121401626e+00,2.340785324678514634e+00,3.385161697222305310e+00
3.783575056387070479e+00,1.251116228720922097e+00,2.520263695828594663e+00,3.147565799894623151e+00
4.141413303954346148e+00,1.372853178147479314e+00,3.166305162317473609e+00,3.179208125095962956e+00
4.468623822622127761e+00,1.562195004280607424e+00,3.857880955215587715e+00,3.837475356934633819e+00
4.096552852670990674e+00,1.484851597428286318e+00,3.803817921199143193e+00,2.926525973921752843e+00
4.696427579006883235e+00,2.557724136728115383e+00,4.428316592968048582e+00,3.681448846964386235e+00
3.881394667346870886e+00,2.089119234401814573e+00,2.768486491800727478e+00,2.484846560617817168e+00
2.995303707245350555e+00,1.387167895956743280e+00,3.270376215679286158e+00,3.003372273473474241e+00
4.588361642350664127e+00,1.237303078626333264e+00,2.374135660165582085e+00,3.002589409715934021e+00
4.878303807282529547e+00,1.154187978890227395e+00,1.989713847228347099e+00,3.219321421310377573e+00
4.533150570038094074e+00,1.475323282066187680e+00,3.387835255044780780e+00,4.772239166794040699e+00
4.217734499645146684e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.497457542035299127e+00,1.037123382429726792e+00,4.941459680621217210e+00,2.934835962498627993e+00
4.548543947357659434e+00,1.059625094227256259e+00,3.468927599873002254e+00,2.958319184533671375e+00
4.677156067352725266e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.708776012342552164e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.126796293938513216e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.214821506112221172e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.409946330636878464e+00,1.141114556721414042e+00,1.416857535350989128e+00,2.610300979264837284e+00
4.283692364944492681e+00,1.674590574835074230e+00,1.046503056474108906e+00,3.490814561806026894e+00
4.223026423496239801e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.554836113136787379e+00,3.701699171502522034e+00,3.992439216210015296e+00
4.428939303089988400e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
4.304786719886339874e+00,2.831495684288221959e+00,4.441336059602312147e+00,3.875054471108811960e+00
4.429092604442510961e+00,1.421617364040555387e+00,2.951514598148781587e+00,2.991276791409695601e+00
4.652277631923661616e+00,1.270422185025082307e+00,2.640083005224260315e+00,4.880587427992583827e+00
3.591405452886438976e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
4.215632414878626832e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.965716176690155415e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
