VR1,VR2,VR3,VR4,VR5,VR6
3.387687399952112877e-01,4.031961054476964179e+00,4.748054810992514696e+00,7.253385863399078204e+00,2.247458492353366477e+00,2.412335053341029045e+00
1.400500931849394837e+00,2.624414319293582043e+00,4.422282276602495621e+00,2.267016974230477100e+00,2.134102570693544365e+00,4.124173062190182648e+00
4.725125984558906644e-01,1.466559474426445409e+00,4.215184242216547972e+00,2.678369365174707806e+00,1.369452144357119039e+00,5.275607257797634730e+00
3.490695989940113542e-01,3.557948210061956829e+00,6.855965144004105838e+00,3.957766274608225832e+00,2.488802850824844981e+00,5.394774584620732227e+00
1.558140348403943776e+00,4.749111593375188178e+00,2.960330118290747325e+00,3.429336270704686829e+00,2.294292187859565679e+00,7.087379436622143203e-01
2.425648308216512117e+00,4.118699784415307263e+00,4.083134134933104065e+00,4.483914846414957189e+00,1.993965706021637363e+00,1.119625390821586741e+00
3.067078472139784129e+00,3.571152404209767983e+00,5.602307067949374719e+00,5.938339378868884744e+00,1.651312610610129461e+00,4.929779228144154146e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.505193972880968456e+00,1.015750160066913654e+00,3.672458610655148448e+00,1.974652591612410912e+00,1.778326145806935044e+00,3.417743523895071078e+00
3.650184042921583938e+00,4.309914880790108427e+00,3.201669925087162749e+00,3.788904008377875776e+00,1.370988577182180812e+00,2.872464780388339634e+00
2.523959902550678258e+00,3.465927273254969521e+00,7.003839704139275035e+00,3.733646904419376966e+00,2.266727893498372115e+00,3.883100566577239565e+00
4.227620020430224557e+00,2.583606394189737809e+00,6.820364519642922119e+00,3.454824999819786413e+00,4.839120653498953928e+00,5.416453706610155905e+00
2.747272650844053477e+00,3.290364379781882231e+00,4.175828366211916887e+00,6.121396483557946411e+00,2.932922731083651868e+00,3.230964781248026885e+00
2.375931586294274478e+00,1.911359690986820459e+00,4.099750377586678596e+00,5.079005663638583634e+00,4.019526210722375481e+00,2.082631332518249945e+00
2.549502827192732468e+00,5.829773127962367241e+00,2.175097189875252912e+00,4.287517200450321475e+00,4.106515160284569532e+00,8.531583527188808524e-01
3.002730865335938137e+00,3.078104648035160373e+00,5.406306327360666408e+00,5.082898241710763543e+00,1.487311549872038619e+00,3.721125329047891839e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.668108108626815245e+00,2.719220702422465497e+00,7.347104504215726806e+00,6.070198630066054868e+00,1.453506644129120673e+00,5.003207952049187668e+00
1.842318514420356212e+00,4.126584953872497685e+00,6.557390437253405757e+00,5.801683420009204895e+00,3.539510068396202414e+00,5.092238324679754236e+00
