VR1,VR2,VR3,VR4,VR5,VR6
2.251524783263868734e+00,2.093280901782468284e+00,4.137128749030482666e+00,6.168528024015056843e+00,3.189785378164451846e+00,4.273342860439025337e+00
2.244545237611306643e+00,2.961771721588184469e+00,3.333122818384408603e+00,5.276173884850587470e+00,4.498004058536170469e+00,6.055659670142784279e+00
7.560666499331230028e-01,3.129382862847950975e+00,3.285251903260111295e+00,3.635814756675196158e+00,2.861927429444793614e+00,6.081777060304825788e+00
1.171422691498591462e+00,3.542846189915240807e+00,4.111474628920764651e+00,4.003232788807983944e+00,2.204203211072484514e+00,6.229048530632312008e+00
1.346848879325062365e+00,4.892752349702087500e+00,7.035942589471814834e+00,4.048243166843342955e+00,2.801793372748018207e+00,5.845093556625853282e+00
2.139904595209974225e+00,4.529905496766411410e+00,7.255954415263087931e+00,2.208119581174060375e+00,3.429873680781833745e+00,5.429369145623074822e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.641021175202854510e+00,4.345449469322682390e+00,5.536540563507564627e+00,5.519980702509806214e+00,3.207797886329697867e+00,3.001743109721569436e+00
4.617673469384788731e+00,5.453856006174718551e+00,7.146670949500823156e+00,5.730436127574199290e+00,3.304429937079622626e+00,2.893916645613996419e+00
2.142685169434026982e+00,4.652558377914565391e+00,6.512330650784353026e+00,3.418682743896282794e+00,4.985586477207426981e+00,4.096377725733602482e+00
1.513428856859568405e+00,4.862435070803519999e+00,4.597405222661350876e+00,2.944799124099044096e+00,2.215206505323282560e+00,5.694516747773256782e+00
6.481518075970820192e-01,3.281936349725906865e+00,3.779078367573596609e+00,5.691327318627956267e+00,4.782809354945009694e+00,5.430106739547921002e+00
5.603569951854425746e-01,2.870815170434210195e+00,6.827379705346031891e+00,3.958315253668074796e+00,4.949742431666749098e+00,4.809213011622618161e+00
1.968853113497014418e+00,5.313081263958482126e+00,7.111758746310572477e+00,4.000997527905009399e+00,3.987856971739324408e+00,5.127939378180110808e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.752293003311359065e-01,5.461067415200302477e+00,5.393404808063855249e+00,4.869699206467318575e+00,3.885740204536838327e+00,3.678731733586516839e+00
2.657998897405231098e+00,4.464735337338987975e+00,5.734150362030818293e+00,4.058572477655415511e+00,4.250481596701340514e+00,4.467472628713787586e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.664594001912329091e+00,1.527821149685486324e+00,3.278492944280525290e+00,4.772225756722336065e+00,2.378079225739074154e+00,5.276224069180037723e+00
1.023614667472670270e+00,2.018732769014821127e+00,5.044081564137985474e+00,5.601307828196830485e+00,3.290302407316083144e+00,5.331698577398052308e+00
2.254776323652406766e+00,1.035063000538397837e+00,5.241337989355939087e+00,5.493309780973975265e+00,6.213976766783839700e-01,4.658286375398940748e+00
2.267446675498974162e+00,2.718109684629599343e-03,6.947496753796856162e+00,5.292235718442539927e+00,2.928139234300688010e+00,4.197733042091147837e+00
2.292362175470701757e+00,2.068603701000308437e+00,3.113605882440433348e+00,5.059686968639425686e+00,2.450701159015374664e+00,4.839143459161962646e+00
2.198048523835636203e+00,2.699889647761660516e+00,3.616353823286883262e+00,3.151284889937865596e+00,4.281334374456167602e+00,5.420319657676698100e+00
1.822087116689498298e+00,2.868554666154861099e+00,4.026479300259323324e+00,4.236613306500474074e+00,3.621882453084952491e+00,5.390078816936123118e+00
1.957427435638787516e+00,2.071238517500833431e+00,4.882913877592931939e+00,4.497794502712215703e+00,2.248182587328920512e+00,7.003102954817647330e+00
1.776446757907272023e+00,3.945173263929835805e+00,4.681196051043433393e+00,5.526688203139187294e+00,9.024869598602998089e-01,8.572789955308032006e+00
1.859459506942068963e+00,3.839813921008281561e+00,8.067457173786296565e+00,6.942713205984524905e+00,5.000862742719958121e+00,7.235849906244675722e+00
2.497356894635626823e+00,4.429285332503199335e+00,5.662473887600167011e+00,7.515137029090118936e+00,3.880071252692552264e+00,4.447294318145113223e+00
2.064955179926437623e+00,4.029974745849376205e+00,4.745624003931505186e+00,7.295628807276914429e+00,2.422887012357521019e+00,2.368286262027876177e+00
2.535791312772787798e+00,4.391266339258017126e+00,4.567190296679829231e+00,6.810247333737628139e+00,1.640377063633021937e+00,5.267168485958187318e+00
9.165187921878903410e-02,5.126581733390454865e+00,6.401194065265527477e+00,4.919028812601931477e+00,4.668438051963732960e+00,7.440137077705016644e+00
2.586737632393983688e+00,2.151783916087484538e+00,3.805870798612409622e+00,4.793706051207857755e+00,3.742311120511813360e+00,8.514914462794177297e+00
1.900727312658267998e+00,1.221098477195879717e+00,3.796910636340253387e+00,3.833572890818109702e+00,3.059237148094985148e+00,5.807163033543751851e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.786995629895500759e+00,1.586829024118249887e+00,5.040531551698737900e+00,2.257274227623657481e+00,7.335803068388662140e-01,6.970464189329588223e+00
2.784335486004170690e+00,1.551797677059516545e-01,3.881785949604683594e+00,5.617096605762728956e+00,1.670534495056678059e+00,3.842598356331634157e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.119015104221729118e+00,7.196248563767571049e-01,4.981366571043239766e+00,2.640053865026459334e+00,1.907937046546388515e-01,4.382723948413612014e+00
2.042438270765395636e+00,1.678840442668632971e+00,6.952530235102005740e+00,7.612946023227718406e+00,2.876300784258416954e+00,4.977654636116412235e+00
1.801387256109693968e+00,3.801751068328662608e+00,5.470998082235221993e+00,3.788625664270646176e+00,1.057222762444538500e+00,4.856143075690963151e+00
3.628350019287245765e+00,3.582639021788044609e+00,2.795818790969914147e+00,4.908298515336317003e+00,2.207584853404314984e+00,4.478508776463968388e+00
1.233927131690841561e+00,3.794868084358394178e+00,3.785399626045032662e+00,3.966624866339932165e+00,1.893321653553748485e+00,3.252348830177234973e+00
2.031430788649187580e+00,3.903462201762682326e+00,4.247192355866126867e+00,5.773738100875428714e+00,1.856298442548247385e+00,2.768571749738783616e+00
2.501904625352009415e+00,4.718184036105816048e+00,4.369657726254336794e+00,3.644025031197077880e+00,4.970129267811520535e+00,3.273434424796579201e+00
3.916338408913400571e+00,2.649521231147796918e+00,4.021066891271578569e+00,8.680199908446448731e-01,2.305572429310111637e+00,2.889473715819490973e+00
4.411227387621378782e+00,9.488070399880954575e-01,5.424649397797906225e+00,3.459455034974313392e+00,1.894809819253859384e+00,1.232341280357049929e+00
1.841326430558917426e+00,4.173134817965870269e+00,8.424705849456699980e+00,5.379914446369111758e+00,4.793864516752938343e+00,2.627803617937816583e+00
3.082290681144892908e+00,1.601091580917521462e+00,3.494920227894859899e+00,3.846103566964988119e+00,3.301913401810383064e+00,3.555022516695385271e+00
