VR1,VR2,VR3,VR4,VR5,VR6
2.399514399174261126e+00,4.133271134491805832e+00,4.986370008488973937e+00,3.133160899754472872e+00,2.596268167738033039e+00,2.721041667516926665e+00
1.556216889273870585e+00,2.144978672725619262e+00,4.605168891940030207e+00,3.490276947380411610e+00,4.140966340819769442e+00,4.712287551645631289e+00
3.759715640573508821e+00,4.224412002709566849e+00,5.337735405559112856e+00,4.869063436783971355e+00,1.866558890046303265e+00,2.625656601684272395e+00
1.603898501697567092e+00,3.503179887983224994e+00,5.711047247646756198e+00,3.440908342895487859e+00,3.016089030684732997e+00,5.484653501246396168e+00
1.533907788293950691e+00,3.620903356389063799e+00,4.040704927441118421e+00,3.783729432417734628e+00,4.129173647450404161e+00,5.091415788355662997e+00
4.302954458784029157e+00,1.763367853747464409e+00,4.888581893624739827e+00,3.861181725669899034e+00,3.402232986504177603e+00,3.396515470320162322e+00
1.704986042960056736e+00,4.470616069180715968e+00,7.440322555961221163e+00,4.304891788010668741e+00,4.207499923415582543e+00,2.680107168910257798e+00
1.811489441564324343e+00,2.103077064971230481e+00,4.463166080058992513e+00,6.221410918532101597e+00,4.024602035271367839e+00,4.072761143196396816e+00
2.063694195191125402e+00,4.339768508707152250e+00,5.030867983999938176e+00,5.195165136691706209e+00,4.443416662629923408e+00,5.879055643074551085e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.512563837705597436e+00,2.272653494037697897e+00,5.145463468368146387e+00,1.820564833232682034e+00,1.391896310023988059e+00,6.034556833792074748e+00
3.096774689284014670e+00,5.062783254328103055e+00,6.058556083344520005e+00,4.933311584171352848e+00,2.290647764979856227e+00,4.235010483035750894e+00
2.553742296837687498e+00,4.541568663240118653e+00,2.888104131004925357e+00,3.189030657471066732e+00,2.084380196687740217e+00,5.725892549480629867e+00
3.625167542407322863e+00,2.449686349345379099e+00,3.406694883586253386e+00,1.816948280415280337e+00,1.907239859618705236e+00,2.231508890624806174e+00
1.858041908279394860e+00,2.009971552990081456e+00,5.101071114607884205e+00,3.673262971368492114e+00,4.578863470644961353e+00,5.347823115281001627e+00
8.505760237339317076e-01,1.475052284200236263e+00,5.261731063362419469e+00,3.881091914897747408e+00,4.376673097756781594e+00,2.415561013243707755e+00
1.568247161037323867e+00,3.455612778074914182e+00,8.748503062347474213e+00,4.879336001552465163e+00,2.590858930432619278e+00,4.132055827504384382e+00
7.289335944494932384e-01,1.045259575460649515e+00,6.936645217640219130e+00,4.330998306794017871e+00,3.460708941401786642e+00,5.974920818735715677e+00
2.236995639118452672e+00,2.783812267863348566e+00,6.109397639389544388e+00,5.259587310996082898e+00,4.394777273135472839e+00,7.367644835344935750e+00
1.580740378769392773e+00,2.651207748590289626e+00,5.459483622262408353e+00,6.001180906164345075e+00,2.236525344308450514e+00,3.415809797145004545e+00
3.371898255295260327e+00,4.287877484018641994e+00,5.747715723523814546e+00,5.408587153415722604e+00,3.565754417669332543e+00,4.750697835028284466e+00
1.162478068176290291e+00,1.488892304885093942e+00,8.889761333585498804e+00,4.837290307476300733e+00,2.454354681795384963e+00,5.927388446269836741e+00
2.386664606873209138e+00,5.794520656521518376e+00,7.503488207907071939e+00,5.770156471719460001e+00,3.100276874945070205e+00,5.858016144063666886e+00
1.643829339315637128e+00,3.977291895593882742e+00,7.390498928856854555e+00,4.571062533484148815e+00,2.778709587358848321e+00,3.358499693295042832e+00
4.111638239647247950e+00,4.255548326457784469e+00,4.688110675504640668e+00,2.749611586994748613e+00,6.006840876240229221e-01,4.508786452399070832e+00
2.283267353814005141e+00,1.845356334308521529e+00,3.800945235100273933e+00,3.684318509320618773e+00,1.475961116739209933e+00,4.865837321510795732e+00
3.969048099430315446e+00,3.395931171251550307e+00,4.732052227240101772e+00,4.664999960707213233e+00,9.278672684408793003e-01,4.005066688484139270e+00
3.318633599629830844e+00,1.146468251023598839e+00,5.922919062363508402e+00,5.948024961507735853e+00,3.600293563814058739e+00,6.947280798778264099e+00
2.083944768014658777e+00,3.745818695459752323e+00,4.694542157599211230e+00,3.979824142633217487e+00,4.182790628564196922e+00,5.645909182459686093e+00
3.861639328990586151e+00,3.291082667487218671e+00,4.769314658087697723e+00,3.028842306041816368e+00,3.646123458614806800e+00,2.060225659644988383e+00
3.763490657053476962e+00,3.656121472417789953e+00,4.236037982608087837e+00,2.459297913980212247e+00,2.687759885164953566e+00,4.406939487412098622e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.237379498504255215e+00,3.627800785049402510e+00,7.492644648669026353e+00,6.473968580761829017e+00,2.869976368447725967e+00,4.707768094649219748e+00
1.399109140456471945e+00,1.383816487372878878e+00,6.177738521596490173e+00,5.686519912469242044e+00,2.798124222598167954e+00,4.990825391599692296e+00
