VR,SS,ANX,INT
3.993752040095624789e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.452084669116801230e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.183275080065347096e+00,3.656677969657205374e+00,2.425584156486072729e+00
2.837515246297708238e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.438780733925594468e+00,1.371186827497877792e+00,2.823626908659817136e+00,2.731226356563404511e+00
1.417265923256783244e+00,1.422445592068321218e+00,3.068083486384340475e+00,3.587766312181690953e+00
4.577025385572315308e+00,1.271524950715433366e+00,4.501690389164427764e+00,2.884198710920899966e+00
4.808342126558373231e+00,1.048979258920797131e+00,4.060304204943025574e+00,2.943840609528401764e+00
5.000000000000000000e+00,1.030379363911109625e+00,3.880696650600836684e+00,2.343965313546342966e+00
1.185351973212209753e+00,1.195353794752476384e+00,2.932954702809866809e+00,2.528897912755742716e+00
2.918129415701702367e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.565899981619646830e+00,1.276783210082672371e+00,3.206498648356826742e+00,3.144181877480502152e+00
2.843971475234920554e+00,1.339143193182101843e+00,1.452689764508933834e+00,3.644090666376285981e+00
3.256100137291976893e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.740222826949928248e+00,1.207570753198905056e+00,2.362546605109533182e+00,3.324888858369857925e+00
3.254653454421977621e+00,1.531960445189775921e+00,1.094098712155206821e+00,2.755551718871358968e+00
3.289371813924193866e+00,1.023598816448170856e+00,1.714992969049647931e+00,3.368625463724448377e+00
1.010160418341290889e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.709681336458658940e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.542282174391893967e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.386030703575175327e+00,3.593078299066378101e+00,4.265940987815017849e+00
5.000000000000000000e+00,1.184453941853421011e+00,4.141044475541009184e+00,3.267455439708043752e+00
1.506781408517429366e+00,1.315863069964960497e+00,3.105131730579051563e+00,2.806359707152385141e+00
3.901513767944856603e+00,1.264698363965881533e+00,3.289670439285101722e+00,3.635970947086921257e+00
5.000000000000000000e+00,1.108671092239035705e+00,2.280230932732336679e+00,2.814927871885516186e+00
