VR,SS,ANX,INT
5.000000000000000000e+00,1.325121333680815194e+00,2.608464470329722396e+00,2.817095761440022716e+00
5.000000000000000000e+00,2.380248575538203237e+00,3.719842324434988079e+00,3.133779156216716100e+00
4.020937417381573731e+00,2.385437097299248244e+00,3.179571078438155673e+00,4.336603474775717615e+00
5.000000000000000000e+00,3.772292653092268910e+00,3.341877549517561441e+00,2.281783569710977844e+00
5.000000000000000000e+00,3.674591175600059323e+00,3.545977388684163234e+00,2.574512090988392288e+00
4.006608993315445844e+00,3.934418396686420571e+00,3.907957453268108949e+00,3.045734820320725067e+00
5.000000000000000000e+00,2.430698898093055504e+00,2.444512131947847777e+00,3.133592541012648169e+00
2.907665480805519120e+00,1.542787476514502432e+00,2.635020879650607384e+00,3.042446210679463636e+00
4.570398274295353502e+00,2.400066202935390969e+00,4.207337561657770841e+00,2.407641169371294243e+00
5.000000000000000000e+00,2.250026565379843912e+00,2.457255474385022342e+00,3.161326624042615663e+00
4.305181176022532696e+00,1.959714098557644890e+00,1.765942836494287516e+00,4.301292219685779017e+00
4.874561362555976274e+00,1.120332509718258596e+00,1.439498015861640390e+00,3.638130352861340899e+00
3.374225002818020069e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.315883414891767078e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.027541082897296398e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.042555331485507608e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.347432487545246360e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.285326034906622450e+00,4.348373379914691306e+00,2.678829622860171344e+00
4.493039354612319514e+00,1.415469398310657656e+00,4.103922978177482861e+00,4.484214285524990018e+00
4.853899886382531115e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e+00,1.985773306072394107e+00,3.092428313308776211e+00,2.895121474280239582e+00
4.538203513534530664e+00,1.599037938298323747e+00,3.195212160264419232e+00,2.210006641467519906e+00
5.000000000000000000e+00,2.118872161802397791e+00,2.654204306425707482e+00,2.168747528635644350e+00
4.136163847420599282e+00,1.950905257880043209e+00,2.519905894430246374e+00,3.250091393054457711e+00
