VR1,VR2,VR3,VR4,VR5,VR6
3.749446523461147596e+00,2.186014381344410840e+00,4.088937980718341691e+00,4.854356582171382328e+00,5.163355703565569499e+00,3.252980331143375370e+00
3.024233839241014188e+00,3.822566997394244659e+00,3.792077429606877992e+00,4.042079201462499327e+00,4.382200977679807430e+00,6.869636430704872510e+00
2.062349077602960712e-01,2.209908152592489294e+00,3.303388092815841226e+00,5.002346256989850914e+00,3.536592914667189280e+00,6.647036454519938076e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.002960790178798689e+00,1.492198410093975358e+00,6.765562490803534779e+00,6.155941248830339774e+00,3.954250030781576442e+00,2.448091050915925937e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.344642959274362504e+00,9.254537932635131803e-01,6.228272509195077689e+00,3.422412506254957965e+00,2.661316152854912076e+00,5.030361616157394522e+00
2.795756321822019164e+00,3.135807694081749641e+00,5.978433855538844988e+00,5.625197176366591556e+00,4.799042133736309168e+00,4.181346563448843590e+00
7.919192118736362307e-01,1.395952971616477578e+00,7.913656738475327579e+00,2.891304384806287597e+00,3.207634409331160619e+00,4.675342218607040579e+00
1.183430652455283560e+00,1.214541678529889257e+00,6.760694274875938881e+00,6.294469063995279612e+00,4.033194345704457007e+00,6.623757081835863758e+00
9.066463891602380976e-01,2.603097219951354013e+00,5.148806317867794746e+00,3.752776614500191510e+00,2.811267313013595448e+00,2.577085651246087572e+00
1.969006025823963668e+00,3.653752231635477798e+00,4.803663952436795448e+00,3.878344318833402582e+00,4.628981823116280481e+00,5.740372984750010232e+00
