VR1,VR2,VR3,VR4,VR5,VR6
1.650793847413917437e+00,2.180420541650011312e+00,6.954188907587871782e+00,3.569206782136419953e+00,3.685693466415152386e+00,1.465232413813382983e+00
2.667904723869440886e-01,1.760643543718126480e+00,7.066821531552458069e+00,3.355708434281845065e+00,4.013973049983677654e+00,4.311086102552241783e+00
1.516363345579042399e+00,3.561622381057005349e+00,5.272671246180412830e+00,3.540408440358563169e+00,3.526379466488607228e+00,4.115792516426242997e+00
2.716549675747101489e+00,2.919226742912003569e+00,7.272994141415110469e+00,2.604047424684387657e+00,2.451997274350381950e+00,1.908293971270703437e+00
3.628719624675231792e+00,1.543819007618746575e+00,4.407828332716920983e+00,5.312841248475779210e-01,4.058043520256013892e+00,3.992085723150337273e+00
1.117812504531546347e+00,4.974821981008362926e+00,3.021551968537692368e+00,2.862321196484886698e+00,3.012756206347799282e+00,1.614361534683034893e+00
2.093677916923391003e-01,2.976397373949362990e+00,4.464442814857692454e+00,4.952934957136092997e+00,4.317774097397568234e+00,4.212778653723956879e+00
1.803211680191764810e+00,3.200846861634257134e+00,4.005300531693164245e+00,3.253984318420767075e+00,5.413841139814151049e+00,4.028515860087505729e+00
9.395589547061415914e-01,1.634464715788577216e+00,3.615391639297272253e+00,4.430294486457439618e+00,4.718762476569526854e+00,3.402859959167339188e+00
1.737638342716917750e+00,2.701409488348201382e+00,3.866476939082730269e+00,4.648637922177406345e+00,4.620013110093904807e+00,6.564657034747616748e+00
2.845831241514769072e+00,4.392821621027982459e+00,6.177576496032877174e+00,3.413297110524218692e+00,4.342589241765107744e+00,4.426655254620352586e+00
5.197307691862432577e+00,3.671054411655673366e+00,4.543477811620818763e+00,1.201883873629193911e+00,2.775573314530206837e+00,1.719040193554441043e+00
1.118982579084740747e+00,1.745656040665809261e+00,5.461677591234116669e+00,2.467568109891511430e+00,6.021990873988486648e+00,4.179057998665393292e+00
3.416704399227698197e+00,3.681943877958448130e+00,4.523437423196579488e+00,3.549098063734044572e+00,5.000388083000537165e+00,5.545668772569656291e+00
2.918072640198499101e+00,1.993919612161331401e+00,3.333638529345678947e+00,3.661695269696252808e+00,3.858974922027882393e+00,4.519241316657740981e+00
4.040793381009180507e+00,1.521101537549568894e+00,4.101873321431088293e+00,3.112937943045078093e+00,3.696739275749004960e+00,4.156137206460432054e+00
2.399499203754003052e+00,1.825227768636313863e+00,3.851340940079380992e+00,2.695182050318577716e+00,2.958837153848056012e+00,4.043072920299050743e+00
2.735998890727871391e+00,2.697645088217734965e+00,3.995878982470464358e+00,2.867426283858137914e+00,1.949228719058444748e+00,3.273179507639964569e+00
3.260353811982473982e+00,1.661743803721899004e+00,1.015454069505727919e+00,4.295014530434624334e+00,2.228546698007714433e+00,5.432443318723776393e+00
2.636009108547275659e+00,3.416940439533670659e+00,2.341988174351697261e+00,4.507397913652100740e+00,2.597836152428215861e+00,4.449515240849594377e+00
2.312372645344748179e+00,2.954863225430559126e+00,2.736581617115161347e+00,2.433548598864691659e+00,3.318281392744694358e+00,3.324201079918245316e+00
4.693993642250471332e+00,1.831508569266027120e+00,3.958611608321310538e+00,3.143606941841631919e+00,5.265263843237713459e+00,1.613661128548718793e+00
1.969984376623042710e+00,2.954158263064125212e+00,3.192352400088063646e+00,2.595749929349771890e+00,5.144907841690737449e+00,7.077959384838398371e+00
2.850249133655428313e+00,1.719173831356165971e+00,5.418347681415511374e+00,4.573939594810517484e+00,3.731307234112123616e+00,4.291168422373001334e+00
2.305672835859732928e+00,2.436369780492243287e+00,7.159303593333992133e+00,4.431206610888812847e+00,3.551172331571118779e+00,4.597598591649802557e+00
3.008970198256713857e+00,2.372175073035837300e+00,6.661200895947933631e+00,3.256883719994021043e+00,3.284175576488628678e+00,7.405265966733943550e+00
1.595194255731183119e+00,3.443229007425519406e+00,3.880025659158052864e+00,4.082378593230798991e+00,4.072610458151960877e+00,3.596830343911657568e+00
2.992484779629657421e+00,5.656477439243446703e+00,7.947276424738252132e-01,2.750432926210279572e+00,4.361471118797141777e+00,3.396196947912115682e+00
3.311345373837248474e+00,2.240942552684307643e+00,1.797095907420036554e+00,2.006576387223763192e+00,4.211930227227320245e+00,2.143271615856837453e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.940635242384912695e+00,7.716356165044393478e-01,2.446092672503711540e+00,4.245435226590438482e+00,6.071200429528053277e+00,7.637851426920922115e+00
3.328453474878741325e+00,4.374354686166871176e+00,4.039200072090754823e+00,4.341444789510401137e+00,5.204580281617776194e+00,5.343451643683049923e+00
1.226025735017568730e+00,2.887320180239071998e+00,3.636315227475939160e+00,4.587523408296235949e+00,5.226582082851560784e+00,4.620491852097111440e+00
1.099926048973106640e+00,3.721086934286419012e+00,4.526897761035939993e+00,3.539436086770842316e+00,2.036643125251772268e+00,2.739380461784009846e+00
3.505890032079107321e+00,1.318096532080757832e+00,4.945279462051978214e+00,4.653911693226215007e+00,3.479988520747209435e+00,3.564017801156166954e+00
2.218017832269274514e+00,1.478615770016734166e+00,7.467082340300345678e+00,3.831444310412161158e+00,5.333202942928879864e+00,4.680282514465269550e+00
7.727089644920077660e-01,3.224695787628759192e+00,3.991415363413573392e+00,4.533993542941068711e+00,2.797959805015157286e+00,4.315506465085793941e+00
3.217876240698041901e+00,2.542059651159623623e+00,5.073590873047649552e+00,3.208405617584620284e+00,2.898883923953505359e+00,3.207619131289480396e+00
2.855408078719135379e+00,1.613505958715744093e+00,2.674077561695644700e+00,2.359956369685292987e+00,4.045920614391670611e+00,2.139789687135849494e+00
1.817417405093592953e+00,4.418392273243275881e+00,4.226599640005851199e+00,2.060819432096736570e+00,3.704638255703534888e+00,3.663922270278083815e+00
3.653680596575739514e+00,3.229060145410593385e+00,7.905898392054125701e+00,4.061939714408198121e+00,4.532850603927386146e+00,5.418196336448603212e+00
9.907247722285315028e-01,3.173755895649808867e+00,5.986815885504269907e+00,3.965322027729147880e+00,3.100298326891145706e+00,4.746678643162854705e+00
1.865824684481166784e+00,1.241203949232778880e+00,5.251191491347838358e+00,2.755929213990012006e+00,4.176201674916940831e+00,2.901228874087067755e+00
3.235594688728556712e+00,3.134920301196308046e+00,5.079117812899495377e+00,5.239333518330330008e+00,5.272352211596406768e+00,5.118253771043966616e+00
2.640661950286217863e+00,5.222885836128389414e+00,7.419501381082401537e+00,5.904240630195705997e+00,1.365571841625429439e+00,5.734672763016877894e+00
3.019656493884144144e+00,3.530424414148908507e+00,8.922341253894874313e+00,6.528216831669448439e+00,1.687029697299543773e+00,4.698346290857609908e+00
1.801392682888608654e+00,6.480270881365836289e+00,8.186159923029213914e+00,7.411243842725756537e+00,6.452236833728663967e-01,5.597784168662379045e+00
3.280638667769360417e+00,3.760387884412519810e+00,5.616626406767169399e+00,4.365046263808531890e+00,8.455377177198935001e-01,2.307574802424387617e+00
3.587911254201165079e+00,2.470729311090607450e+00,6.238866226944857374e+00,4.469536950902123884e+00,2.426410772347618483e+00,4.173500877931229702e+00
8.015340299129920520e-01,4.331549121500327892e+00,2.691344962620029424e+00,4.643100161813166871e+00,4.268403300414580492e+00,4.271365383316795494e+00
