VR1,VR2,VR3,VR4,VR5,VR6
1.076200657294395624e+00,3.796209804915432251e+00,5.720406018843628537e+00,3.904275659359123907e+00,5.737098605295324560e+00,5.174271647859417733e+00
2.854339530340971098e+00,4.511203271442387752e+00,6.564418882924893950e+00,3.621266135913709938e+00,5.348895994620868066e+00,2.876040963411933049e+00
1.391682760486075976e+00,3.728697525229930587e+00,7.250507667591067573e+00,3.505336695828740190e+00,3.909836957245467204e+00,2.999701444432735897e+00
2.662923730428877533e+00,2.227982989656544177e+00,3.752756264091086535e+00,3.655179032976728415e+00,5.660784918925893194e+00,6.128954738025985449e+00
2.414767862212260585e+00,1.744898646279476662e+00,3.363229328894339787e+00,5.053579917822498047e+00,5.671052088211811615e+00,5.078763755317022621e+00
1.387578469060956055e+00,2.718927143933821178e+00,4.191488915269184545e+00,4.667257385218865018e+00,4.293429453484951530e+00,3.503709272586136070e+00
2.372607966962653858e+00,3.410731581065479023e+00,5.076513945039596187e+00,5.762335791672993146e+00,4.885811165935606049e+00,4.615968241014805074e+00
2.172796202868987336e+00,3.266825161503957631e+00,6.978451475415822003e+00,6.200387612863374365e+00,3.102611448883560108e+00,2.119883356422049392e+00
1.066624425935573495e+00,1.952017041427320798e+00,6.661449973327166596e+00,4.108087666706135899e+00,3.678412479973101501e+00,2.920916318010744916e+00
3.110941450811628428e-01,3.580278344286763392e+00,4.107410535581740518e+00,1.476698468518052643e+00,4.208714260774730320e+00,4.831804576356761416e+00
2.048069449701837463e+00,9.813936384091137555e-01,4.772724851791707579e+00,4.208698298371117197e+00,2.860730971246236543e+00,2.174441926559024019e+00
1.769080344036189967e+00,2.187751984785114345e+00,6.731284725827245019e+00,5.119590722236949887e+00,1.192682948839446144e+00,5.339082250448830003e+00
3.604220544924067848e+00,2.178394782640217908e+00,5.932408763754158265e+00,4.873692031263076707e+00,2.305229156425052217e+00,4.950476646241323664e+00
2.620447998315442728e+00,1.507090824452776756e+00,7.819330159514359835e+00,6.092879954850944912e+00,1.641814011776000726e+00,4.236621605256925882e+00
3.086838493965029517e+00,4.803544744197034255e+00,6.748738508561641147e+00,4.741841493041263789e+00,1.609093954655154590e+00,4.826575805763376970e+00
1.906868636944111017e+00,3.594167746718994749e+00,4.398456860907330679e+00,6.702016502266591402e+00,9.763558180895022254e-01,3.456377316561559887e+00
2.173249790647034274e+00,2.037731927861598180e+00,3.244161667831756191e+00,4.910899236268424950e+00,1.373134008669233852e+00,2.772306289972560123e+00
9.697415750938156442e-01,2.060301368070473593e+00,4.434480562968351691e+00,5.446238563507758812e+00,3.496188247102750779e+00,4.562356829600669350e+00
3.535084289069175156e+00,2.451190580945606712e+00,6.593347830778786722e+00,6.001878938132479746e+00,3.843370055496705628e+00,3.502497455708564633e+00
3.275075686633369898e+00,1.007357951045511957e+00,7.312315470017508368e+00,5.266564180319035060e+00,3.843691651821492083e+00,3.173281965561464801e+00
2.394190487843943504e+00,4.123732597961152990e+00,8.788201290397919863e+00,5.064799969796210277e+00,4.427812284757486339e+00,8.872096301554824649e+00
