VR,SS,ANX,INT
4.311211322004661284e+00,1.380464604532362305e+00,3.630466720624263566e+00,4.884703603896461743e+00
2.253068425096805605e+00,1.486768909515367110e+00,1.879014010543373914e+00,4.040702832977705050e+00
4.969215985461273632e+00,2.078532901433998603e+00,2.579407734806578034e+00,4.777075516232572205e+00
2.312162652003842300e+00,2.121914725888503828e+00,3.418595618642833678e+00,4.150882709398489467e+00
3.352526672979744049e+00,1.432102945155014906e+00,2.241875522143877308e+00,4.405151816336090320e+00
1.617018110028582978e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.923590184468349840e+00,1.042149875738977771e+00,2.537132308227707078e+00,4.146657529844405943e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.869671103044124649e+00,1.835436691448431912e+00,2.637044082949913992e+00,3.460211286196292590e+00
2.920150224850199816e+00,1.519618645069416907e+00,2.413951252940182535e+00,3.504653475883609204e+00
5.000000000000000000e+00,1.974688448610087077e+00,2.435573606146523407e+00,4.170001985450320525e+00
3.408506297697213139e+00,1.606024096469467866e+00,2.243104690143862712e+00,3.538299092689352054e+00
4.676408233644492540e+00,2.066563670630226834e+00,3.405412649360089361e+00,4.778689705883929051e+00
2.142834812097412112e+00,1.821834243898631245e+00,1.926329417724289339e+00,4.201643047261647723e+00
2.284573890084253378e+00,1.310547289574956142e+00,1.886380807626028444e+00,3.608385416926414901e+00
2.168252817421826073e+00,1.122154488296672969e+00,2.231158062013169019e+00,3.878790542611743497e+00
1.946809139254867871e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.184325446922174230e+00,1.357921335104410376e+00,1.499364892117557080e+00,3.669558838728497641e+00
4.632758020558548573e+00,1.767626555064868654e+00,1.372626863092799132e+00,2.959516813524965428e+00
3.076435179989717827e+00,1.453076394528727056e+00,2.216445987890670377e+00,3.019053974706117582e+00
1.918270135667321963e+00,1.052653054277267852e+00,2.220787013141057642e+00,3.621986233313674308e+00
1.866067654420688005e+00,1.638649936477828195e+00,2.466344009192999565e+00,3.252822285556574933e+00
1.424427618568224085e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.640671972593992445e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.178778445263143126e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.459276030072058195e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.162052314000799891e+00,1.226991197845526349e+00,1.782340565659757070e+00,2.485142951962117319e+00
4.733886853008288043e+00,1.369548160908304446e+00,2.034738134162814571e+00,2.599865773122340240e+00
3.333903388886924279e+00,1.431747597714941644e+00,2.289274679701167159e+00,2.643460705801853550e+00
3.485047846101409608e+00,1.499129569436765230e+00,1.570966839936869031e+00,2.656801670513326830e+00
4.861393934554500085e+00,1.357327152264486969e+00,1.399758789092702571e+00,2.850794762843454677e+00
2.060870493425117189e+00,1.148372088227940013e+00,1.655541187764389965e+00,3.421804611528123985e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.359989789685195127e-01,1.709104234794361910e+00,2.940263415813259229e+00,2.949958283132902981e+00
5.000000000000000000e+00,1.795347306071809701e+00,3.145980224446411455e+00,4.236618699508778896e+00
4.928534922876533386e+00,1.284958287738338756e+00,2.311924550694435254e+00,4.038884148964706711e+00
3.590769700878426729e+00,1.228624626131630704e+00,1.387968742294378721e+00,2.850002681081694522e+00
3.868387619112733322e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.493015153215182522e+00,1.488733412815148816e+00,2.829483397167674941e+00,2.952388030476022607e+00
4.272772620618880524e+00,1.641630046757403427e+00,1.752422346162607170e+00,2.429316284108653079e+00
8.355846360166765407e-01,1.152520101614147530e+00,1.633059230467629019e+00,2.423124249168126632e+00
5.000000000000000000e+00,1.666403035040451064e+00,1.758603487456561920e+00,2.198563039047211731e+00
4.293419013937969098e+00,1.256576524936448003e+00,2.143677487484039634e+00,2.813711530531071592e+00
3.354659034705544052e+00,1.223786151660887445e+00,1.743612389606792545e+00,2.948020584122262644e+00
2.509135086085962918e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.693062544344497766e+00,1.459800359719466423e+00,1.948678215400096336e+00,2.781887476299496065e+00
2.723387611265734698e+00,1.731014487042797034e+00,1.987278088382905539e+00,3.309550433099042621e+00
2.486065343814523043e+00,1.387475099535109502e+00,1.810931754340006972e+00,3.185106242456298364e+00
2.397288282811382398e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.308363762714159328e+00,1.174892753355075037e+00,2.054870674050039980e+00,3.276289216167354912e+00
4.041473358204527244e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.692171164827854568e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.390126774853241542e+00,1.363085520364501591e+00,2.389641154193002048e+00,3.435735501390076330e+00
3.576254659277504189e+00,1.568098668822346387e+00,2.531105162899295102e+00,2.918902082687213184e+00
1.693465929314145635e+00,1.343778895325512535e+00,2.406171414263883257e+00,3.420198146856913812e+00
2.925552250841681801e+00,1.248742063553173631e+00,1.730407676168232101e+00,2.889247072844560282e+00
3.568068575352394411e+00,1.034588973778137966e+00,1.699847584455108418e+00,2.587401324372075706e+00
2.955357127706541576e+00,1.180816081911852278e+00,2.203284280866692146e+00,3.109219452040405063e+00
2.025007519424379510e+00,1.335834744972856480e+00,1.877479897074238790e+00,3.705437461230275620e+00
4.506304321373421296e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.193532745758099978e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.583655136714406275e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.127230414097420308e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.001222066133776067e+00,2.122147417585221962e+00,3.001531463725510385e+00
2.250390582354915292e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.333944517647936312e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.349930364846549047e+00,1.176893848805505849e+00,2.155318889733509824e+00,3.501604133565406229e+00
3.331798459342085295e+00,1.544795091103795093e+00,2.022462899820259619e+00,4.387028587897970233e+00
1.959616346925347141e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.480480521724587550e+00,1.372838739087532511e+00,3.274644440858611283e+00,3.513229938844192990e+00
2.064861085975483679e+00,1.198166781267604453e+00,1.932992800421347024e+00,2.393082716674762800e+00
3.227377061100463962e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.098939896810288364e+00,1.591283028355409579e+00,2.696972521169000547e+00,2.857802349301098666e+00
4.227458837338944342e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.296561035859062017e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
