VR1,VR2,VR3,VR4,VR5,VR6
5.114829040282364847e-01,2.700827659363958411e+00,5.274979755748105070e+00,3.583598287942832528e+00,2.894812956813677118e+00,5.372851969408200645e+00
2.226379146739245307e+00,5.288941008201617500e+00,2.766233082275835642e+00,4.768398826019746295e+00,3.479515560368134253e+00,4.020014007637397135e+00
1.576234011246985034e+00,1.476805540079964230e+00,5.215714602998946070e+00,5.256068832556735515e+00,6.447287630084161947e+00,4.823344764021545217e+00
4.738514986622696767e+00,2.539250543179325526e+00,4.418817667156029749e+00,3.516407587273328694e+00,3.193908743113422322e+00,2.176583904183126084e+00
4.039687535631069082e+00,1.659962202179140922e+00,2.793625952194978446e+00,2.414571606650405045e+00,1.987616742558768523e+00,1.868060322917449945e+00
1.582417178067300867e+00,4.893690526673222685e+00,5.054762591905829439e+00,4.149669986797308141e+00,2.233356510767472436e+00,3.033362128716738493e+00
3.522015842285759923e+00,5.046574080298394271e+00,5.723376526764226924e+00,5.451326506834316632e+00,4.103634532710311866e-01,4.401029419180387592e+00
2.968005696108131364e+00,2.417554705951003413e+00,4.894717821222361209e+00,3.427870871388117635e+00,9.181165041504981694e-01,6.179574610549600777e+00
3.106899036584825247e+00,1.756397956381428704e+00,4.999304002450230655e+00,2.884895573981427042e+00,1.023391637847547386e+00,5.518772377738965673e+00
1.073555046107451671e+00,3.632904213955123307e+00,5.969013259656215986e+00,3.851917883627892447e+00,4.711626610528493408e+00,3.589482809696936449e+00
1.150437373612937630e+00,3.450721807598460700e+00,4.151633416685191591e+00,2.333240049236415370e+00,3.361539389682687951e+00,4.249279172895793266e+00
1.440472819906426949e+00,1.674241498997284694e+00,5.730607366753886822e+00,3.669349430474071472e+00,4.714319522200026924e+00,4.036986092818370508e+00
2.268297154142291383e+00,2.575194872447441607e+00,3.298167017037097359e+00,2.325208556523296721e+00,2.790586284191643340e+00,3.921023087770797222e+00
1.810627470058879585e+00,7.886718239572294564e-01,5.574186014128005517e+00,4.943721701348903430e+00,4.115704786131190396e+00,4.779817036297464128e+00
3.959611515617273536e+00,1.806432538377117591e+00,2.705598774652606231e+00,4.067187068409477746e+00,3.636446023818292073e+00,4.840738288321618121e+00
4.607845779736049252e+00,1.382889623031700488e+00,3.306834080960192601e+00,3.613818888390244233e+00,1.520975668743939302e+00,5.978064355392078255e+00
1.564522246950268869e+00,2.602052198845368647e+00,3.966074769472760053e+00,5.147380604343407384e+00,4.525443523303736448e+00,4.115689676920878171e+00
